#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          87     1.54452     1.65382  0.00484589
          88     1.53983     1.65252  0.00496093
          89     1.53504      1.6512  0.00507778
          90     1.53014     1.64986  0.00519647
          91     1.52516     1.64849  0.00531698
          92     1.52007     1.64709  0.00543933
          93     1.51488     1.64567  0.00556353
          94     1.50959     1.64422  0.00568956
          95      1.5042     1.64275  0.00581744
          96     1.49872     1.64125  0.00594717
          97     1.49313     1.63972  0.00607874
          98     1.48744     1.63817  0.00621214
          99     1.48165     1.63659  0.00634738
         100     1.47577     1.63498  0.00648444
         101     1.46978     1.63334  0.00662331
         102     1.46369     1.63168  0.00676399
         103     1.45751     1.62999  0.00690645
         104     1.45123     1.62827  0.00705067
         105     1.44486     1.62652  0.00719665
         106     1.43839     1.62475  0.00734435
         107     1.43183     1.62294  0.00749375
         108     1.42518     1.62111  0.00764483
         109     1.41844     1.61925  0.00779754
         110     1.41161     1.61737  0.00795187
         111     1.40469     1.61545  0.00810778
         112     1.39769     1.61351  0.00826522
         113     1.39061     1.61153  0.00842416
         114     1.38345     1.60953  0.00858455
         115     1.37622      1.6075  0.00874636
         116     1.36891     1.60545  0.00890953
         117     1.36153     1.60336  0.00907401
         118     1.35408     1.60125  0.00923975
         119     1.34657     1.59911   0.0094067
         120       1.339     1.59694  0.00957479
         121     1.33137     1.59475  0.00974397
         122     1.32369     1.59253  0.00991418
         123     1.31595     1.59028   0.0100853
         124     1.30817       1.588   0.0102574
         125     1.30035      1.5857   0.0104303
         126     1.29248     1.58337   0.0106039
         127     1.28458     1.58102   0.0107783
         128     1.27666     1.57864   0.0109532
         129      1.2687     1.57624   0.0111287
         130     1.26072     1.57381   0.0113047
         131     1.25272     1.57136    0.011481
         132     1.24471     1.56889   0.0116577
         133     1.23669     1.56639   0.0118346
         134     1.22866     1.56387   0.0120117
         135     1.22063     1.56133   0.0121888
         136      1.2126     1.55876   0.0123659
         137     1.20458     1.55618    0.012543
         138     1.19657     1.55357   0.0127199
         139     1.18857     1.55095   0.0128966
         140     1.18059      1.5483    0.013073
         141     1.17264     1.54564    0.013249
         142     1.16471     1.54295   0.0134245
         143     1.15681     1.54025   0.0135995
         144     1.14894     1.53754   0.0137739
         145     1.14112      1.5348   0.0139476
         146     1.13333     1.53205   0.0141205
         147      1.1256     1.52929   0.0142926
         148     1.11791     1.52651   0.0144638
         149     1.11027     1.52371    0.014634
         150     1.10269     1.52091   0.0148032
         151     1.09517     1.51809   0.0149712
         152     1.08771     1.51526   0.0151381
         153     1.08032     1.51241   0.0153038
         154       1.073     1.50956   0.0154681
         155     1.06575      1.5067   0.0156311
         156     1.05858     1.50382   0.0157926
         157     1.05149     1.50094   0.0159527
         158     1.04448     1.49805   0.0161112
         159     1.03755     1.49516   0.0162681
         160     1.03072     1.49226   0.0164233
         161     1.02397     1.48935   0.0165769
         162     1.01732     1.48643   0.0167287
         163     1.01076     1.48351   0.0168787
         164     1.00431     1.48059   0.0170268
         165    0.997957     1.47767    0.017173
         166    0.991711     1.47474   0.0173173
         167    0.985572     1.47181   0.0174596
         168    0.979544     1.46888   0.0175998
         169     0.97363     1.46595   0.0177379
         170    0.967832     1.46302    0.017874
         171    0.962152     1.46009   0.0180078
         172    0.956593     1.45716   0.0181395
         173    0.951158     1.45424    0.018269
         174    0.945849     1.45132   0.0183961
         175    0.940668      1.4484    0.018521
         176    0.935616     1.44549   0.0186435
         177    0.930698     1.44258   0.0187637
         178    0.925914     1.43967   0.0188814
         179    0.921267     1.43678   0.0189967
         180    0.916758     1.43389   0.0191096
         181     0.91239     1.43101     0.01922
         182    0.908163     1.42814   0.0193279
         183     0.90408     1.42527   0.0194333
         184    0.900143     1.42242   0.0195361
         185    0.896352     1.41957   0.0196364
         186    0.892709     1.41674   0.0197341
         187    0.889215     1.41392   0.0198291
         188    0.885871     1.41111   0.0199216
         189    0.882678     1.40832   0.0200114
         190    0.879637     1.40553   0.0200986
         191    0.876747     1.40277   0.0201832
         192     0.87401     1.40001   0.0202651
         193    0.871424     1.39727   0.0203443
         194     0.86899     1.39455   0.0204209
         195    0.866708     1.39184   0.0204948
         196    0.864578     1.38915    0.020566
         197    0.862597     1.38648   0.0206345
         198    0.860766     1.38382   0.0207005
         199    0.859083     1.38119   0.0207637
         200    0.857547     1.37857   0.0208243
         201    0.856155     1.37597   0.0208823
         202    0.854906     1.37339   0.0209376
         203    0.853798     1.37083   0.0209903
         204    0.852828     1.36829   0.0210405
         205    0.851993     1.36577    0.021088
         206     0.85129     1.36328    0.021133
         207    0.850717      1.3608   0.0211755
         208    0.850268     1.35835   0.0212155
         209    0.849943     1.35591   0.0212529
         210    0.849735      1.3535    0.021288
         211    0.849643     1.35111   0.0213206
         212    0.849661     1.34875   0.0213508
         213    0.849785     1.34641   0.0213787
         214    0.850011     1.34409   0.0214043
         215    0.850334     1.34179   0.0214276
         216     0.85075     1.33952   0.0214486
         217    0.851254     1.33727   0.0214675
         218    0.851841     1.33504   0.0214842
         219    0.852507     1.33284   0.0214988
         220    0.853247     1.33066   0.0215113
         221    0.854056      1.3285   0.0215218
         222    0.854929     1.32637   0.0215303
         223    0.855862     1.32426   0.0215369
         224     0.85685     1.32217   0.0215416
         225    0.857888     1.32011   0.0215445
         226    0.858971     1.31807   0.0215455
         227    0.860094     1.31605   0.0215449
         228    0.861254     1.31405   0.0215425
         229    0.862446     1.31208   0.0215385
         230    0.863665     1.31013   0.0215329
         231    0.864908     1.30821   0.0215258
         232     0.86617      1.3063   0.0215172
         233    0.867447     1.30442   0.0215071
         234    0.868737     1.30255   0.0214956
         235    0.870035     1.30071   0.0214828
         236    0.871339     1.29889   0.0214687
         237    0.872644      1.2971   0.0214533
         238    0.873948     1.29532   0.0214367
         239    0.875248     1.29356    0.021419
         240    0.876541     1.29182   0.0214001
         241    0.877826     1.29011   0.0213801
         242    0.879099     1.28841   0.0213591
         243    0.880359     1.28673   0.0213371
         244    0.881604     1.28507   0.0213142
         245    0.882831     1.28343   0.0212903
         246    0.884039      1.2818   0.0212656
         247    0.885227      1.2802     0.02124
         248    0.886394     1.27861   0.0212136
         249    0.887538     1.27704   0.0211865
         250    0.888659     1.27548   0.0211586
         251    0.889755     1.27395   0.0211301
         252    0.890826     1.27243   0.0211008
         253    0.891871     1.27092    0.021071
         254    0.892891     1.26943   0.0210405
         255    0.893884     1.26796   0.0210095
         256    0.894851      1.2665   0.0209779
         257    0.895792     1.26506   0.0209458
         258    0.896706     1.26363   0.0209132
         259    0.897595     1.26222   0.0208802
         260    0.898457     1.26082   0.0208467
         261    0.899294     1.25944   0.0208128
         262    0.900106     1.25807   0.0207785
         263    0.900893     1.25671   0.0207438
         264    0.901656     1.25536   0.0207088
         265    0.902395     1.25403   0.0206735
         266    0.903112     1.25271   0.0206378
         267    0.903806      1.2514   0.0206018
         268    0.904478     1.25011   0.0205656
         269    0.905129     1.24883   0.0205291
         270     0.90576     1.24756   0.0204923
         271    0.906371      1.2463   0.0204553
         272    0.906964     1.24505   0.0204181
         273    0.907539     1.24381   0.0203808
         274    0.908097     1.24259   0.0203432
         275    0.908639     1.24137   0.0203054
         276    0.909165     1.24017   0.0202675
         277    0.909677     1.23898   0.0202294
         278    0.910174     1.23779   0.0201912
         279    0.910658     1.23662   0.0201528
         280    0.911129     1.23546   0.0201143
         281    0.911588     1.23431   0.0200758
         282    0.912037     1.23316   0.0200371
         283    0.912474     1.23203   0.0199983
         284    0.912902     1.23091   0.0199594
         285    0.913321     1.22979   0.0199205
         286     0.91373     1.22869   0.0198814
         287    0.914131     1.22759   0.0198424
         288    0.914525     1.22651   0.0198032
         289     0.91491     1.22543    0.019764
         290    0.915287     1.22436   0.0197248
         291    0.915658      1.2233   0.0196855
         292    0.916022     1.22224   0.0196462
         293    0.916379      1.2212   0.0196069
         294     0.91673     1.22016   0.0195675
         295    0.917074     1.21914   0.0195281
         296    0.917411     1.21812   0.0194887
         297    0.917742     1.21711   0.0194493
         298    0.918067      1.2161   0.0194099
         299    0.918386     1.21511   0.0193705
         300    0.918699     1.21412   0.0193312
         301    0.919007     1.21314   0.0192918
         302    0.919308     1.21217   0.0192524
         303    0.919602      1.2112   0.0192131
         304    0.919889     1.21024   0.0191738
         305     0.92017     1.20929   0.0191345
         306    0.920444     1.20835   0.0190952
         307    0.920711     1.20741    0.019056
         308    0.920972     1.20648   0.0190168
         309    0.921226     1.20556   0.0189776
         310    0.921473     1.20464   0.0189385
         311    0.921713     1.20373   0.0188995
         312    0.921946     1.20283   0.0188605
         313    0.922172     1.20193   0.0188215
         314    0.922391     1.20104   0.0187826
         315    0.922603     1.20016   0.0187438
         316    0.922807     1.19928    0.018705
         317    0.923005     1.19841   0.0186663
         318    0.923195     1.19754   0.0186276
         319    0.923379     1.19668   0.0185891
         320    0.923556     1.19583   0.0185506
         321    0.923728     1.19498   0.0185121
         322    0.923894     1.19414   0.0184738
         323    0.924054      1.1933   0.0184355
         324     0.92421     1.19247   0.0183973
         325    0.924361     1.19165   0.0183592
         326    0.924509     1.19083   0.0183211
         327    0.924653     1.19001   0.0182832
         328    0.924794     1.18921   0.0182453
         329    0.924932      1.1884   0.0182075
         330    0.925069      1.1876   0.0181698
         331    0.925205     1.18681   0.0181322
         332    0.925341     1.18602   0.0180947
         333    0.925477     1.18524   0.0180573
         334    0.925614     1.18446   0.0180199
         335    0.925753     1.18369   0.0179827
         336    0.925895     1.18293   0.0179455
         337     0.92604     1.18216   0.0179084
         338    0.926189     1.18141   0.0178715
         339    0.926343     1.18065   0.0178346
         340    0.926503     1.17991   0.0177978
         341    0.926668     1.17916   0.0177611
         342     0.92684     1.17843   0.0177245
         343    0.927019     1.17769   0.0176879
         344    0.927204     1.17696   0.0176515
         345    0.927398     1.17624   0.0176152
         346    0.927599     1.17552   0.0175789
         347    0.927808     1.17481   0.0175427
         348    0.928026      1.1741   0.0175066
         349    0.928253     1.17339   0.0174706
         350    0.928488      1.1727   0.0174347
         351    0.928732       1.172   0.0173989
         352    0.928983     1.17131   0.0173632
         353    0.929242     1.17062   0.0173275
         354    0.929507     1.16994    0.017292
         355    0.929778     1.16927   0.0172565
         356    0.930055     1.16859   0.0172211
         357    0.930336     1.16793   0.0171858
         358    0.930622     1.16726   0.0171505
         359     0.93091     1.16661   0.0171154
         360    0.931201     1.16595   0.0170803
         361    0.931493      1.1653   0.0170454
         362    0.931783     1.16466   0.0170105
         363    0.932072     1.16402   0.0169757
         364    0.932359     1.16338    0.016941
         365     0.93264     1.16275   0.0169064
         366    0.932916     1.16212   0.0168718
         367    0.933185      1.1615   0.0168374
         368    0.933445     1.16088    0.016803
         369    0.933695     1.16026   0.0167688
         370    0.933934     1.15965   0.0167346
         371     0.93416     1.15904   0.0167005
         372    0.934372     1.15844   0.0166666
         373    0.934569     1.15784   0.0166327
         374    0.934748     1.15724   0.0165989
         375     0.93491     1.15665   0.0165652
         376    0.935054     1.15606   0.0165316
         377    0.935176     1.15547   0.0164982
         378    0.935278     1.15489   0.0164648
         379    0.935358     1.15431   0.0164315
         380    0.935415     1.15373   0.0163984
         381    0.935448     1.15316   0.0163654
         382    0.935458     1.15259   0.0163324
         383    0.935442     1.15202   0.0162996
         384    0.935402     1.15146   0.0162669
         385    0.935336      1.1509   0.0162344
         386    0.935244     1.15034   0.0162019
         387    0.935126     1.14978   0.0161696
         388    0.934981     1.14923   0.0161374
         389    0.934811     1.14868   0.0161053
         390    0.934615     1.14813   0.0160734
         391    0.934393     1.14758   0.0160416
         392    0.934145     1.14704   0.0160099
         393    0.933873      1.1465   0.0159783
         394    0.933577     1.14596   0.0159469
         395    0.933256     1.14542   0.0159156
         396    0.932913     1.14488   0.0158845
         397    0.932546     1.14435   0.0158535
         398    0.932159     1.14381   0.0158226
         399    0.931751     1.14328   0.0157919
         400    0.931324     1.14275   0.0157613
         401    0.930878     1.14222   0.0157308
         402    0.930414      1.1417   0.0157005
         403    0.929935     1.14117   0.0156704
         404     0.92944     1.14065   0.0156403
         405    0.928932     1.14012   0.0156104
         406    0.928411      1.1396   0.0155807
         407    0.927879     1.13908   0.0155511
         408    0.927337     1.13856   0.0155216
         409    0.926786     1.13805   0.0154923
         410    0.926229     1.13753   0.0154632
         411    0.925665     1.13701   0.0154341
         412    0.925098      1.1365   0.0154052
         413    0.924527     1.13599   0.0153765
         414    0.923954     1.13547   0.0153479
         415    0.923382     1.13496   0.0153194
         416     0.92281     1.13445    0.015291
         417     0.92224     1.13394   0.0152628
         418    0.921674     1.13344   0.0152348
         419    0.921113     1.13293   0.0152068
         420    0.920558     1.13242    0.015179
         421     0.92001     1.13192   0.0151514
         422    0.919471     1.13142   0.0151238
         423    0.918941     1.13091   0.0150964
         424    0.918421     1.13041   0.0150691
         425    0.917914     1.12991    0.015042
         426     0.91742     1.12941   0.0150149
         427    0.916939     1.12892    0.014988
         428    0.916474     1.12842   0.0149612
         429    0.916024     1.12793   0.0149345
         430    0.915592     1.12743   0.0149079
         431    0.915177     1.12694   0.0148815
         432    0.914782     1.12645   0.0148551
         433    0.914406     1.12596   0.0148289
         434    0.914051     1.12547   0.0148028
         435    0.913719     1.12498   0.0147767
         436    0.913408      1.1245   0.0147508
         437    0.913121     1.12401    0.014725
         438    0.912859     1.12353   0.0146993
         439    0.912623     1.12305   0.0146736
         440    0.912412     1.12257   0.0146481
         441    0.912228      1.1221   0.0146226
         442    0.912073     1.12162   0.0145973
         443    0.911945     1.12115    0.014572
         444    0.911847     1.12068   0.0145468
         445    0.911779     1.12021   0.0145217
         446    0.911742     1.11974   0.0144966
         447    0.911736     1.11927   0.0144717
         448    0.911763     1.11881   0.0144468
         449    0.911824     1.11835    0.014422
         450    0.911919     1.11789   0.0143972
         451     0.91205     1.11743   0.0143725
         452    0.912217     1.11698   0.0143479
         453     0.91242     1.11653   0.0143233
         454    0.912661     1.11608   0.0142988
         455     0.91294     1.11563   0.0142743
         456    0.913257     1.11519   0.0142499
         457    0.913613     1.11475   0.0142256
         458     0.91401     1.11431   0.0142013
         459    0.914447     1.11387    0.014177
         460    0.914924     1.11344   0.0141528
         461    0.915443     1.11301   0.0141286
         462    0.916003     1.11259   0.0141044
         463    0.916606     1.11216   0.0140803
         464     0.91725     1.11174   0.0140563
         465    0.917938     1.11133   0.0140322
         466    0.918667     1.11091   0.0140082
         467    0.919438      1.1105   0.0139842
         468    0.920252      1.1101   0.0139602
         469    0.921107     1.10969   0.0139363
         470    0.922003     1.10929   0.0139123
         471     0.92294      1.1089   0.0138884
         472    0.923917     1.10851   0.0138645
         473    0.924935     1.10812   0.0138406
         474    0.925992     1.10773   0.0138168
         475    0.927086     1.10735   0.0137929
         476    0.928216     1.10698   0.0137691
         477    0.929383     1.10661   0.0137452
         478    0.930583     1.10624   0.0137214
         479    0.931817     1.10587   0.0136976
         480    0.933082     1.10551   0.0136738
         481    0.934376     1.10516     0.01365
         482    0.935697     1.10481   0.0136262
         483    0.937044     1.10446   0.0136024
         484    0.938415     1.10411   0.0135786
         485    0.939808     1.10378   0.0135549
         486     0.94122     1.10344   0.0135311
         487    0.942649     1.10311   0.0135073
         488    0.944094     1.10279   0.0134836
         489    0.945551     1.10246   0.0134599
         490    0.947019     1.10215   0.0134361
         491    0.948494     1.10183   0.0134124
         492    0.949976     1.10153   0.0133887
         493     0.95146     1.10122    0.013365
         494    0.952946     1.10092   0.0133413
         495     0.95443     1.10062   0.0133176
         496    0.955912     1.10033    0.013294
         497    0.957387     1.10005   0.0132703
         498    0.958855     1.09976   0.0132467
         499    0.960312     1.09948   0.0132231
         500    0.961756     1.09921   0.0131995
         501    0.963186     1.09894    0.013176
         502      0.9646     1.09867   0.0131525
         503    0.965995      1.0984    0.013129
         504     0.96737     1.09814   0.0131055
         505    0.968724     1.09789    0.013082
         506    0.970055     1.09764   0.0130586
         507     0.97136     1.09739   0.0130352
         508     0.97264     1.09714   0.0130119
         509    0.973891      1.0969   0.0129886
         510    0.975114     1.09666   0.0129653
         511    0.976307     1.09642   0.0129421
         512    0.977469     1.09619   0.0129189
         513      0.9786     1.09596   0.0128957
         514    0.979698     1.09574   0.0128726
         515    0.980763     1.09551   0.0128496
         516    0.981794     1.09529   0.0128266
         517    0.982791     1.09508   0.0128036
         518    0.983753     1.09486   0.0127807
         519     0.98468     1.09465   0.0127578
         520    0.985572     1.09444    0.012735
         521    0.986429     1.09423   0.0127123
         522     0.98725     1.09403   0.0126896
         523    0.988036     1.09382   0.0126669
         524    0.988786     1.09362   0.0126443
         525    0.989501     1.09342   0.0126218
         526    0.990182     1.09323   0.0125993
         527    0.990828     1.09303   0.0125769
         528    0.991441     1.09284   0.0125546
         529     0.99202     1.09265   0.0125323
         530    0.992566     1.09246   0.0125101
         531    0.993079     1.09227   0.0124879
         532     0.99356     1.09209   0.0124658
         533     0.99401     1.09191   0.0124438
         534    0.994429     1.09172   0.0124218
         535    0.994818     1.09154   0.0123999
         536    0.995178     1.09136   0.0123781
         537    0.995509     1.09118   0.0123563
         538    0.995812     1.09101   0.0123346
         539    0.996089     1.09083    0.012313
         540    0.996339     1.09066   0.0122914
         541    0.996563     1.09048   0.0122699
         542    0.996763     1.09031   0.0122485
         543     0.99694     1.09014   0.0122272
         544    0.997094     1.08997   0.0122059
         545    0.997226      1.0898   0.0121847
         546    0.997337     1.08963   0.0121635
         547    0.997428     1.08946   0.0121425
         548    0.997499     1.08929   0.0121215
         549    0.997551     1.08912   0.0121005
         550    0.997584     1.08896   0.0120797
         551      0.9976     1.08879   0.0120589
         552      0.9976     1.08862   0.0120382
         553    0.997583     1.08846   0.0120175
         554     0.99755      1.0883    0.011997
         555    0.997502     1.08813   0.0119765
         556     0.99744     1.08797    0.011956
         557    0.997363     1.08781   0.0119357
         558    0.997274     1.08764   0.0119154
         559    0.997172     1.08748   0.0118952
         560    0.997058     1.08732    0.011875
         561    0.996932     1.08716    0.011855
         562    0.996795       1.087    0.011835
         563    0.996647     1.08684    0.011815
         564    0.996489     1.08668   0.0117952
         565    0.996322     1.08652   0.0117754
         566    0.996145     1.08636   0.0117556
         567    0.995959      1.0862    0.011736
         568    0.995764     1.08604   0.0117164
         569    0.995561     1.08588   0.0116969
         570     0.99535     1.08572   0.0116775
         571    0.995131     1.08556   0.0116581
         572    0.994904     1.08541   0.0116388
         573    0.994668     1.08525   0.0116195
         574    0.994426     1.08509   0.0116004
         575    0.994176     1.08493   0.0115813
         576    0.993919     1.08477   0.0115623
         577    0.993655     1.08461   0.0115433
         578    0.993384     1.08446   0.0115244
         579    0.993106      1.0843   0.0115056
         580    0.992821     1.08414   0.0114868
         581     0.99253     1.08398   0.0114681
         582    0.992232     1.08383   0.0114495
         583    0.991927     1.08367    0.011431
         584    0.991615     1.08351   0.0114125
         585    0.991296     1.08335   0.0113941
         586     0.99097      1.0832   0.0113757
         587    0.990636     1.08304   0.0113574
         588    0.990296     1.08288   0.0113392
         589    0.989948     1.08272    0.011321
         590    0.989592     1.08256    0.011303
         591    0.989229     1.08241   0.0112849
         592    0.988858     1.08225    0.011267
         593    0.988478     1.08209   0.0112491
         594     0.98809     1.08193   0.0112313
         595    0.987693     1.08177   0.0112135
         596    0.987287     1.08162   0.0111958
         597    0.986872     1.08146   0.0111782
         598    0.986448      1.0813   0.0111606
         599    0.986014     1.08114   0.0111431
         600     0.98557     1.08098   0.0111257
         601    0.985117     1.08082   0.0111083
         602    0.984653     1.08066    0.011091
         603    0.984178      1.0805   0.0110738
         604    0.983691     1.08034   0.0110566
         605    0.983194     1.08018   0.0110395
         606    0.982684     1.08002   0.0110224
         607    0.982162     1.07986   0.0110055
         608    0.981628      1.0797   0.0109885
         609    0.981082     1.07953   0.0109717
         610    0.980522     1.07937   0.0109549
         611    0.979949     1.07921   0.0109382
         612    0.979362     1.07905   0.0109215
         613    0.978762     1.07888   0.0109049
         614    0.978148     1.07872   0.0108884
         615    0.977519     1.07855    0.010872
         616    0.976876     1.07839   0.0108556
         617    0.976219     1.07822   0.0108392
         618    0.975548     1.07806    0.010823
         619    0.974862     1.07789   0.0108068
         620    0.974161     1.07772   0.0107906
         621    0.973445     1.07755   0.0107746
         622    0.972714     1.07739   0.0107585
         623    0.971969     1.07722   0.0107426
         624    0.971208     1.07705   0.0107267
         625    0.970432     1.07688   0.0107109
         626    0.969641      1.0767   0.0106952
         627    0.968835     1.07653   0.0106795
         628    0.968015     1.07636   0.0106639
         629     0.96718     1.07619   0.0106484
         630     0.96633     1.07601   0.0106329
         631    0.965465     1.07584   0.0106175
         632    0.964587     1.07566   0.0106021
         633    0.963695     1.07548   0.0105869
         634    0.962788     1.07531   0.0105717
         635    0.961869     1.07513   0.0105565
         636    0.960936     1.07495   0.0105415
         637    0.959992     1.07477   0.0105265
         638    0.959035     1.07459   0.0105115
         639    0.958067      1.0744   0.0104966
         640    0.957088     1.07422   0.0104818
         641    0.956099     1.07404   0.0104671
         642      0.9551     1.07385   0.0104524
         643    0.954091     1.07366   0.0104379
         644    0.953074     1.07348   0.0104233
         645    0.952048     1.07329   0.0104089
         646    0.951015      1.0731   0.0103945
         647    0.949976     1.07291   0.0103801
         648     0.94893     1.07272   0.0103659
         649    0.947877     1.07253   0.0103517
         650    0.946819     1.07233   0.0103376
         651    0.945756     1.07214   0.0103235
         652    0.944688     1.07194   0.0103096
         653    0.943616     1.07175   0.0102956
         654     0.94254     1.07155   0.0102818
         655    0.941462     1.07135    0.010268
         656     0.94038     1.07115   0.0102543
         657    0.939296     1.07095   0.0102407
         658     0.93821     1.07075   0.0102271
         659    0.937122     1.07055   0.0102136
         660    0.936033     1.07034   0.0102001
         661    0.934943     1.07014   0.0101868
         662    0.933852     1.06993   0.0101734
         663     0.93276     1.06972   0.0101602
         664    0.931668     1.06952    0.010147
         665    0.930576     1.06931   0.0101339
         666    0.929483      1.0691   0.0101209
         667    0.928391     1.06889   0.0101079
         668    0.927299     1.06867    0.010095
         669    0.926206     1.06846   0.0100821
         670    0.925114     1.06825   0.0100694
         671    0.924022     1.06803   0.0100567
         672    0.922931     1.06782    0.010044
         673    0.921839      1.0676   0.0100314
         674    0.920748     1.06738   0.0100189
         675    0.919657     1.06716   0.0100065
         676    0.918567     1.06694  0.00999407
         677    0.917477     1.06672  0.00998175
         678    0.916388      1.0665  0.00996949
         679    0.915298     1.06628  0.00995729
         680    0.914208     1.06605  0.00994516
         681    0.913117     1.06583  0.00993309
         682    0.912026      1.0656  0.00992108
         683    0.910935     1.06538  0.00990914
         684    0.909843     1.06515  0.00989726
         685     0.90875     1.06492  0.00988545
         686    0.907657     1.06469   0.0098737
         687    0.906563     1.06446  0.00986201
         688    0.905469     1.06423  0.00985038
         689    0.904376       1.064  0.00983882
         690    0.903283     1.06377  0.00982731
         691    0.902189     1.06353  0.00981587
         692    0.901096      1.0633  0.00980449
         693    0.900003     1.06306  0.00979318
         694    0.898912     1.06283  0.00978192
         695    0.897823     1.06259  0.00977073
         696    0.896736     1.06235   0.0097596
         697    0.895652     1.06211  0.00974852
         698    0.894571     1.06187  0.00973751
         699    0.893493     1.06163  0.00972656
         700     0.89242     1.06139  0.00971567
         701    0.891353     1.06115  0.00970484
         702    0.890291      1.0609  0.00969406
         703    0.889236     1.06066  0.00968335
         704    0.888189     1.06041  0.00967269
         705    0.887152     1.06017  0.00966209
         706    0.886124     1.05992  0.00965155
         707    0.885107     1.05967  0.00964107
         708    0.884102     1.05943  0.00963064
         709    0.883109     1.05918  0.00962027
         710    0.882131     1.05893  0.00960995
         711    0.881168     1.05868  0.00959968
         712    0.880221     1.05843  0.00958947
         713    0.879293     1.05818  0.00957931
         714    0.878384     1.05792   0.0095692
         715    0.877495     1.05767  0.00955915
         716    0.876628     1.05742  0.00954914
         717    0.875784     1.05717  0.00953918
         718    0.874964     1.05691  0.00952927
         719    0.874168     1.05666  0.00951941
         720    0.873399      1.0564  0.00950959
         721    0.872657     1.05615  0.00949981
         722    0.871943     1.05589  0.00949008
         723    0.871259     1.05564  0.00948039
         724    0.870605     1.05538  0.00947074
         725    0.869984     1.05513  0.00946113
         726    0.869396     1.05487  0.00945155
         727    0.868842     1.05461  0.00944202
         728    0.868322     1.05436  0.00943251
         729    0.867838      1.0541  0.00942304
         730    0.867391     1.05385  0.00941361
         731    0.866981     1.05359   0.0094042
         732    0.866609     1.05334  0.00939482
         733    0.866275     1.05308  0.00938547
         734    0.865981     1.05283  0.00937614
         735    0.865727     1.05257  0.00936684
         736    0.865514     1.05232  0.00935756
