#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         590      1.2364     1.35893   0.0131846
         591     1.23543     1.35872    0.013164
         592     1.23444     1.35851   0.0131434
         593     1.23343      1.3583   0.0131229
         594      1.2324     1.35809   0.0131025
         595     1.23135     1.35787   0.0130823
         596     1.23029     1.35766   0.0130621
         597     1.22921     1.35745   0.0130419
         598     1.22811     1.35723   0.0130219
         599       1.227     1.35701    0.013002
         600     1.22588     1.35679   0.0129822
         601     1.22473     1.35657   0.0129624
         602     1.22358     1.35635   0.0129428
         603     1.22241     1.35613   0.0129232
         604     1.22124     1.35591   0.0129038
         605     1.22005     1.35568   0.0128844
         606     1.21885     1.35546   0.0128651
         607     1.21765     1.35523   0.0128459
         608     1.21643       1.355   0.0128268
         609     1.21521     1.35477   0.0128078
         610     1.21399     1.35454   0.0127889
         611     1.21276     1.35431   0.0127701
         612     1.21152     1.35408   0.0127513
         613     1.21028     1.35384   0.0127327
         614     1.20904     1.35361   0.0127141
         615      1.2078     1.35337   0.0126957
         616     1.20656     1.35313   0.0126773
         617     1.20531     1.35289    0.012659
         618     1.20407     1.35265   0.0126408
         619     1.20283     1.35241   0.0126227
         620     1.20159     1.35216   0.0126047
         621     1.20035     1.35192   0.0125868
         622     1.19911     1.35167   0.0125689
         623     1.19787     1.35143   0.0125512
         624     1.19664     1.35118   0.0125335
         625     1.19541     1.35093   0.0125159
         626     1.19418     1.35068   0.0124985
         627     1.19295     1.35043    0.012481
         628     1.19173     1.35018   0.0124637
         629      1.1905     1.34992   0.0124465
         630     1.18928     1.34967   0.0124294
         631     1.18806     1.34941   0.0124123
         632     1.18685     1.34915   0.0123953
         633     1.18563     1.34889   0.0123784
         634     1.18441     1.34864   0.0123616
         635      1.1832     1.34837   0.0123449
         636     1.18198     1.34811   0.0123283
         637     1.18077     1.34785   0.0123117
         638     1.17955     1.34759   0.0122952
         639     1.17833     1.34732   0.0122789
         640     1.17712     1.34706   0.0122625
         641      1.1759     1.34679   0.0122463
         642     1.17467     1.34652   0.0122302
         643     1.17345     1.34625   0.0122141
         644     1.17223     1.34598   0.0121981
         645       1.171     1.34571   0.0121822
         646     1.16977     1.34544   0.0121664
         647     1.16854     1.34516   0.0121507
         648     1.16731     1.34489   0.0121351
         649     1.16608     1.34461   0.0121195
         650     1.16485     1.34434    0.012104
         651     1.16362     1.34406   0.0120886
         652     1.16239     1.34378   0.0120732
         653     1.16115      1.3435    0.012058
         654     1.15992     1.34322   0.0120428
         655      1.1587     1.34294   0.0120277
         656     1.15747     1.34266   0.0120127
         657     1.15626     1.34237   0.0119978
         658     1.15504     1.34209   0.0119829
         659     1.15384      1.3418   0.0119682
         660     1.15264     1.34152   0.0119535
         661     1.15145     1.34123   0.0119388
         662     1.15028     1.34094   0.0119243
         663     1.14911     1.34065   0.0119098
         664     1.14796     1.34036   0.0118954
         665     1.14683     1.34007   0.0118811
         666     1.14571     1.33978   0.0118668
         667     1.14461     1.33949   0.0118526
         668     1.14353     1.33919   0.0118385
         669     1.14248      1.3389   0.0118245
         670     1.14145      1.3386   0.0118105
         671     1.14044     1.33831   0.0117966
         672     1.13947     1.33801   0.0117827
         673     1.13852     1.33772    0.011769
         674     1.13761     1.33742   0.0117552
         675     1.13673     1.33712   0.0117416
         676     1.13588     1.33682    0.011728
         677     1.13507     1.33653   0.0117145
         678      1.1343     1.33623    0.011701
         679     1.13357     1.33593   0.0116875
         680     1.13288     1.33563   0.0116742
         681     1.13222     1.33533   0.0116609
         682     1.13162     1.33503   0.0116476
         683     1.13105     1.33473   0.0116344
         684     1.13054     1.33444   0.0116212
         685     1.13006     1.33414    0.011608
         686     1.12964     1.33384   0.0115949
         687     1.12926     1.33354   0.0115819
         688     1.12893     1.33324   0.0115689
         689     1.12865     1.33295   0.0115559
         690     1.12842     1.33265   0.0115429
         691     1.12824     1.33235     0.01153
         692     1.12811     1.33206   0.0115171
         693     1.12803     1.33177   0.0115043
         694       1.128     1.33147   0.0114915
         695     1.12803     1.33118   0.0114786
         696      1.1281     1.33089   0.0114659
         697     1.12822      1.3306   0.0114531
         698     1.12839     1.33031   0.0114404
         699     1.12861     1.33002   0.0114276
         700     1.12888     1.32973   0.0114149
         701      1.1292     1.32944   0.0114022
         702     1.12956     1.32916   0.0113895
         703     1.12997     1.32888   0.0113768
         704     1.13043     1.32859   0.0113642
         705     1.13094     1.32831   0.0113515
         706     1.13148     1.32804   0.0113389
         707     1.13208     1.32776   0.0113262
