#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        6547     1.84639     1.79224  0.00231689
        6548      1.8488     1.79225  0.00231655
        6549     1.85115     1.79226  0.00231622
        6550     1.85344     1.79227  0.00231588
        6551     1.85567     1.79228  0.00231555
        6552     1.85783     1.79229  0.00231522
        6553     1.85994      1.7923  0.00231489
        6554     1.86198     1.79231  0.00231456
        6555     1.86397     1.79232  0.00231423
        6556     1.86589     1.79233   0.0023139
        6557     1.86775     1.79235  0.00231358
        6558     1.86955     1.79236  0.00231326
        6559     1.87129     1.79237  0.00231294
        6560     1.87297     1.79238  0.00231262
        6561      1.8746     1.79239   0.0023123
        6562     1.87616     1.79241  0.00231198
        6563     1.87766     1.79242  0.00231166
        6564     1.87911     1.79243  0.00231135
        6565      1.8805     1.79245  0.00231104
        6566     1.88184     1.79246  0.00231072
        6567     1.88311     1.79247  0.00231041
        6568     1.88433     1.79249   0.0023101
        6569      1.8855      1.7925   0.0023098
        6570      1.8866     1.79252  0.00230949
        6571     1.88766     1.79253  0.00230918
        6572     1.88865     1.79255  0.00230888
        6573     1.88959     1.79256  0.00230857
        6574     1.89048     1.79257  0.00230827
        6575     1.89131     1.79259  0.00230797
        6576     1.89208     1.79261  0.00230767
        6577     1.89279     1.79262  0.00230737
        6578     1.89345     1.79264  0.00230707
        6579     1.89405     1.79265  0.00230677
        6580     1.89458     1.79267  0.00230647
        6581     1.89506     1.79268  0.00230617
        6582     1.89548      1.7927  0.00230587
        6583     1.89584     1.79271  0.00230558
        6584     1.89614     1.79273  0.00230528
        6585     1.89638     1.79274  0.00230498
        6586     1.89655     1.79276  0.00230469
        6587     1.89666     1.79278  0.00230439
        6588     1.89671     1.79279   0.0023041
        6589      1.8967     1.79281   0.0023038
        6590     1.89662     1.79282   0.0023035
        6591     1.89648     1.79284  0.00230321
        6592     1.89627     1.79286  0.00230291
        6593     1.89599     1.79287  0.00230262
        6594     1.89565     1.79289  0.00230232
        6595     1.89524      1.7929  0.00230202
        6596     1.89476     1.79292  0.00230173
        6597      1.8942     1.79293  0.00230143
        6598     1.89358     1.79295  0.00230113
        6599     1.89289     1.79296  0.00230083
        6600     1.89213     1.79298  0.00230053
        6601      1.8913     1.79299  0.00230023
        6602      1.8904     1.79301  0.00229993
        6603     1.88942     1.79302  0.00229963
        6604     1.88838     1.79304  0.00229933
        6605     1.88726     1.79305  0.00229902
        6606     1.88607     1.79307  0.00229872
        6607     1.88481     1.79308  0.00229841
        6608     1.88347     1.79309   0.0022981
        6609     1.88207     1.79311   0.0022978
        6610     1.88059     1.79312  0.00229749
        6611     1.87904     1.79313  0.00229718
        6612     1.87743     1.79315  0.00229686
        6613     1.87574     1.79316  0.00229655
        6614     1.87398     1.79317  0.00229623
        6615     1.87215     1.79318  0.00229592
        6616     1.87026     1.79319   0.0022956
        6617     1.86829      1.7932  0.00229528
        6618     1.86626     1.79322  0.00229496
        6619     1.86417     1.79323  0.00229464
        6620     1.86201     1.79324  0.00229432
        6621     1.85978     1.79325  0.00229399
        6622     1.85749     1.79326  0.00229367
        6623     1.85514     1.79327  0.00229334
        6624     1.85273     1.79328  0.00229301
        6625     1.85026     1.79328  0.00229268
        6626     1.84773     1.79329  0.00229235
        6627     1.84515      1.7933  0.00229202
        6628     1.84251     1.79331  0.00229168
        6629     1.83981     1.79331  0.00229135
        6630     1.83706     1.79332  0.00229101
        6631     1.83426     1.79333  0.00229068
        6632     1.83141     1.79333  0.00229034
        6633     1.82851     1.79334     0.00229
        6634     1.82557     1.79334  0.00228966
        6635     1.82258     1.79335  0.00228932
        6636     1.81954     1.79335  0.00228898
        6637     1.81646     1.79335  0.00228863
        6638     1.81334     1.79336  0.00228829
        6639     1.81019     1.79336  0.00228795
        6640     1.80699     1.79336   0.0022876
        6641     1.80377     1.79336  0.00228726
        6642      1.8005     1.79336  0.00228692
        6643     1.79721     1.79337  0.00228657
        6644     1.79388     1.79337  0.00228623
        6645     1.79052     1.79337  0.00228588
        6646     1.78714     1.79336  0.00228554
        6647     1.78373     1.79336   0.0022852
        6648     1.78029     1.79336  0.00228485
        6649     1.77684     1.79336  0.00228451
        6650     1.77336     1.79336  0.00228417
        6651     1.76986     1.79335  0.00228383
        6652     1.76635     1.79335  0.00228349
        6653     1.76281     1.79334  0.00228315
        6654     1.75927     1.79334  0.00228281
        6655     1.75571     1.79333  0.00228248
        6656     1.75214     1.79333  0.00228214
        6657     1.74856     1.79332  0.00228181
        6658     1.74497     1.79331  0.00228148
        6659     1.74138      1.7933  0.00228115
        6660     1.73779      1.7933  0.00228082
        6661     1.73419     1.79329   0.0022805
        6662     1.73059     1.79328  0.00228017
        6663       1.727     1.79327  0.00227985
        6664     1.72341     1.79326  0.00227953
        6665     1.71983     1.79325  0.00227922
        6666     1.71625     1.79323  0.00227891
        6667     1.71269     1.79322   0.0022786
        6668     1.70914     1.79321  0.00227829
        6669     1.70561      1.7932  0.00227799
        6670      1.7021     1.79318  0.00227769
        6671     1.69861     1.79317  0.00227739
        6672     1.69514     1.79315  0.00227709
        6673      1.6917     1.79314   0.0022768
        6674     1.68829     1.79312  0.00227652
        6675     1.68492     1.79311  0.00227623
        6676     1.68158     1.79309  0.00227595
        6677     1.67828     1.79307  0.00227568
        6678     1.67502     1.79306  0.00227541
        6679     1.67181     1.79304  0.00227514
        6680     1.66865     1.79302  0.00227487
        6681     1.66555       1.793  0.00227461
        6682     1.66249     1.79298  0.00227436
        6683      1.6595     1.79296   0.0022741
        6684     1.65657     1.79294  0.00227386
        6685     1.65371     1.79292  0.00227361
        6686     1.65092      1.7929  0.00227337
        6687      1.6482     1.79288  0.00227313
        6688     1.64556     1.79285   0.0022729
        6689       1.643     1.79283  0.00227267
        6690     1.64052     1.79281  0.00227244
        6691     1.63813     1.79279  0.00227222
        6692     1.63583     1.79276    0.002272
        6693     1.63363     1.79274  0.00227179
        6694     1.63153     1.79271  0.00227158
        6695     1.62953     1.79269  0.00227137
        6696     1.62764     1.79267  0.00227116
        6697     1.62585     1.79264  0.00227096
        6698     1.62418     1.79262  0.00227076
        6699     1.62262     1.79259  0.00227056
        6700     1.62118     1.79256  0.00227037
        6701     1.61986     1.79254  0.00227018
        6702     1.61866     1.79251  0.00226999
        6703     1.61759     1.79249   0.0022698
        6704     1.61665     1.79246  0.00226961
        6705     1.61584     1.79243  0.00226942
        6706     1.61517     1.79241  0.00226924
        6707     1.61462     1.79238  0.00226906
        6708     1.61422     1.79235  0.00226887
        6709     1.61395     1.79233  0.00226869
        6710     1.61383      1.7923  0.00226851
        6711     1.61384     1.79227  0.00226833
        6712       1.614     1.79225  0.00226814
        6713      1.6143     1.79222  0.00226796
        6714     1.61473      1.7922  0.00226778
        6715     1.61531     1.79217  0.00226759
        6716     1.61604     1.79214  0.00226741
        6717      1.6169     1.79212  0.00226722
        6718      1.6179     1.79209  0.00226703
        6719     1.61905     1.79206  0.00226684
        6720     1.62033     1.79204  0.00226665
        6721     1.62174     1.79201  0.00226645
        6722     1.62329     1.79199  0.00226625
        6723     1.62496     1.79196  0.00226605
        6724     1.62677     1.79194  0.00226585
        6725      1.6287     1.79192  0.00226564
        6726     1.63075     1.79189  0.00226543
        6727     1.63292     1.79187  0.00226522
        6728     1.63521     1.79184    0.002265
        6729      1.6376     1.79182  0.00226478
        6730      1.6401      1.7918  0.00226455
        6731      1.6427     1.79178  0.00226433
        6732     1.64539     1.79176  0.00226409
        6733     1.64818     1.79173  0.00226386
        6734     1.65105     1.79171  0.00226362
        6735     1.65401     1.79169  0.00226338
        6736     1.65703     1.79167  0.00226313
        6737     1.66013     1.79165  0.00226288
        6738     1.66329     1.79163  0.00226262
        6739     1.66651     1.79162  0.00226236
        6740     1.66977      1.7916   0.0022621
        6741     1.67309     1.79158  0.00226183
        6742     1.67644     1.79156  0.00226156
        6743     1.67983     1.79155  0.00226128
        6744     1.68324     1.79153  0.00226101
        6745     1.68668     1.79151  0.00226072
        6746     1.69013      1.7915  0.00226044
        6747      1.6936     1.79148  0.00226015
        6748     1.69706     1.79147  0.00225986
        6749     1.70053     1.79146  0.00225956
        6750     1.70398     1.79144  0.00225927
        6751     1.70743     1.79143  0.00225897
        6752     1.71085     1.79142  0.00225866
        6753     1.71425     1.79141  0.00225836
        6754     1.71763      1.7914  0.00225805
        6755     1.72097     1.79139  0.00225774
        6756     1.72427     1.79138  0.00225743
        6757     1.72753     1.79137  0.00225711
        6758     1.73074     1.79136   0.0022568
        6759      1.7339     1.79135  0.00225648
        6760       1.737     1.79134  0.00225616
        6761     1.74005     1.79133  0.00225584
        6762     1.74303     1.79133  0.00225552
        6763     1.74594     1.79132  0.00225519
        6764     1.74879     1.79131  0.00225487
        6765     1.75156     1.79131  0.00225454
        6766     1.75425      1.7913  0.00225422
        6767     1.75687      1.7913  0.00225389
        6768      1.7594     1.79129  0.00225356
        6769     1.76185     1.79129  0.00225323
        6770     1.76421     1.79129   0.0022529
        6771     1.76648     1.79128  0.00225257
        6772     1.76866     1.79128  0.00225224
        6773     1.77075     1.79128  0.00225191
        6774     1.77274     1.79127  0.00225158
        6775     1.77464     1.79127  0.00225125
        6776     1.77644     1.79127  0.00225092
        6777     1.77814     1.79127  0.00225059
        6778     1.77974     1.79126  0.00225026
        6779     1.78124     1.79126  0.00224992
        6780     1.78264     1.79126  0.00224959
        6781     1.78393     1.79126  0.00224926
        6782     1.78513     1.79126  0.00224893
        6783     1.78622     1.79126   0.0022486
        6784     1.78721     1.79126  0.00224827
        6785     1.78809     1.79126  0.00224794
        6786     1.78888     1.79126  0.00224761
        6787     1.78955     1.79126  0.00224727
        6788     1.79013     1.79126  0.00224694
        6789      1.7906     1.79126  0.00224661
        6790     1.79097     1.79126  0.00224628
        6791     1.79124     1.79126  0.00224595
        6792     1.79141     1.79126  0.00224562
        6793     1.79148     1.79126  0.00224529
        6794     1.79145     1.79126  0.00224496
        6795     1.79133     1.79126  0.00224463
        6796      1.7911     1.79126   0.0022443
        6797     1.79078     1.79126  0.00224397
        6798     1.79037     1.79126  0.00224364
        6799     1.78987     1.79126  0.00224331
        6800     1.78928     1.79126  0.00224298
        6801      1.7886     1.79126  0.00224265
        6802     1.78784     1.79126  0.00224232
        6803     1.78699     1.79125  0.00224199
        6804     1.78606     1.79125  0.00224166
        6805     1.78506     1.79125  0.00224133
        6806     1.78397     1.79125    0.002241
        6807     1.78282     1.79125  0.00224067
        6808     1.78159     1.79125  0.00224034
        6809      1.7803     1.79125  0.00224002
        6810     1.77894     1.79125  0.00223969
        6811     1.77753     1.79124  0.00223936
        6812     1.77605     1.79124  0.00223903
        6813     1.77453     1.79124   0.0022387
        6814     1.77295     1.79124  0.00223838
        6815     1.77133     1.79123  0.00223805
        6816     1.76966     1.79123  0.00223772
        6817     1.76795     1.79123   0.0022374
        6818     1.76621     1.79122  0.00223707
        6819     1.76444     1.79122  0.00223675
        6820     1.76264     1.79121  0.00223643
        6821     1.76081     1.79121   0.0022361
        6822     1.75897     1.79121  0.00223578
        6823     1.75711      1.7912  0.00223546
        6824     1.75524      1.7912  0.00223514
        6825     1.75337     1.79119  0.00223481
        6826     1.75149     1.79118  0.00223449
        6827     1.74961     1.79118  0.00223418
        6828     1.74774     1.79117  0.00223386
        6829     1.74588     1.79117  0.00223354
        6830     1.74403     1.79116  0.00223322
        6831      1.7422     1.79115  0.00223291
        6832     1.74039     1.79114  0.00223259
        6833     1.73861     1.79114  0.00223228
        6834     1.73686     1.79113  0.00223197
        6835     1.73514     1.79112  0.00223166
        6836     1.73345     1.79111  0.00223135
        6837     1.73181      1.7911  0.00223104
        6838     1.73021     1.79109  0.00223073
        6839     1.72866     1.79108  0.00223042
        6840     1.72716     1.79108  0.00223011
        6841     1.72571     1.79107  0.00222981
        6842     1.72432     1.79106   0.0022295
        6843     1.72299     1.79105   0.0022292
        6844     1.72172     1.79104   0.0022289
        6845     1.72052     1.79103   0.0022286
        6846     1.71938     1.79102   0.0022283
        6847     1.71832       1.791  0.00222799
        6848     1.71732     1.79099   0.0022277
        6849     1.71641     1.79098   0.0022274
        6850     1.71556     1.79097   0.0022271
        6851      1.7148     1.79096   0.0022268
        6852     1.71411     1.79095   0.0022265
        6853      1.7135     1.79094  0.00222621
        6854     1.71297     1.79093  0.00222591
        6855     1.71253     1.79092  0.00222562
        6856     1.71216      1.7909  0.00222532
        6857     1.71188     1.79089  0.00222503
        6858     1.71167     1.79088  0.00222473
        6859     1.71155     1.79087  0.00222444
        6860     1.71151     1.79086  0.00222414
        6861     1.71155     1.79085  0.00222385
        6862     1.71167     1.79083  0.00222356
        6863     1.71187     1.79082  0.00222326
        6864     1.71214     1.79081  0.00222297
        6865     1.71249      1.7908  0.00222267
        6866     1.71292     1.79079  0.00222238
        6867     1.71341     1.79078  0.00222208
        6868     1.71398     1.79077  0.00222179
        6869     1.71461     1.79076  0.00222149
        6870     1.71531     1.79074   0.0022212
        6871     1.71608     1.79073   0.0022209
        6872      1.7169     1.79072   0.0022206
        6873     1.71778     1.79071   0.0022203
        6874     1.71872      1.7907  0.00222001
        6875     1.71971     1.79069  0.00221971
        6876     1.72075     1.79068  0.00221941
        6877     1.72183     1.79067  0.00221911
        6878     1.72296     1.79066  0.00221881
        6879     1.72413     1.79065  0.00221851
        6880     1.72534     1.79064   0.0022182
        6881     1.72659     1.79063   0.0022179
        6882     1.72786     1.79062   0.0022176
        6883     1.72917     1.79061  0.00221729
        6884     1.73051     1.79061  0.00221699
        6885     1.73187      1.7906  0.00221668
        6886     1.73326     1.79059  0.00221638
        6887     1.73467     1.79058  0.00221607
        6888      1.7361     1.79057  0.00221576
        6889     1.73754     1.79057  0.00221545
        6890     1.73901     1.79056  0.00221514
        6891     1.74049     1.79055  0.00221483
        6892     1.74198     1.79054  0.00221452
        6893     1.74349     1.79054  0.00221421
        6894     1.74502     1.79053   0.0022139
        6895     1.74655     1.79052  0.00221359
        6896      1.7481     1.79052  0.00221328
        6897     1.74965     1.79051  0.00221297
        6898     1.75122     1.79051  0.00221265
        6899      1.7528      1.7905  0.00221234
        6900     1.75439      1.7905  0.00221202
        6901     1.75598     1.79049  0.00221171
        6902     1.75759     1.79049  0.00221139
        6903     1.75921     1.79048  0.00221108
        6904     1.76084     1.79048  0.00221076
        6905     1.76248     1.79047  0.00221044
        6906     1.76414     1.79047  0.00221013
        6907      1.7658     1.79047  0.00220981
        6908     1.76748     1.79046  0.00220949
        6909     1.76916     1.79046  0.00220918
        6910     1.77086     1.79046  0.00220886
        6911     1.77258     1.79045  0.00220854
        6912      1.7743     1.79045  0.00220822
        6913     1.77603     1.79045   0.0022079
        6914     1.77778     1.79045  0.00220758
        6915     1.77953     1.79045  0.00220727
        6916      1.7813     1.79044  0.00220695
        6917     1.78307     1.79044  0.00220663
        6918     1.78485     1.79044  0.00220631
        6919     1.78663     1.79044  0.00220599
        6920     1.78842     1.79044  0.00220567
        6921     1.79022     1.79044  0.00220535
        6922     1.79202     1.79044  0.00220503
        6923     1.79381     1.79044  0.00220472
        6924     1.79561     1.79044   0.0022044
        6925      1.7974     1.79044  0.00220408
        6926     1.79919     1.79045  0.00220376
        6927     1.80097     1.79045  0.00220344
        6928     1.80274     1.79045  0.00220313
        6929     1.80451     1.79045  0.00220281
        6930     1.80625     1.79045  0.00220249
        6931     1.80798     1.79046  0.00220218
        6932      1.8097     1.79046  0.00220186
        6933     1.81139     1.79046  0.00220155
        6934     1.81306     1.79046  0.00220123
        6935      1.8147     1.79047  0.00220092
        6936     1.81632     1.79047   0.0022006
        6937      1.8179     1.79048  0.00220029
        6938     1.81946     1.79048  0.00219997
        6939     1.82098     1.79048  0.00219966
        6940     1.82246     1.79049  0.00219935
        6941     1.82391     1.79049  0.00219904
        6942     1.82532      1.7905  0.00219873
        6943     1.82669      1.7905  0.00219842
        6944     1.82802     1.79051  0.00219811
        6945     1.82931     1.79051   0.0021978
        6946     1.83055     1.79052  0.00219749
        6947     1.83175     1.79053  0.00219718
        6948      1.8329     1.79053  0.00219687
        6949     1.83401     1.79054  0.00219657
        6950     1.83507     1.79055  0.00219626
        6951     1.83608     1.79055  0.00219595
        6952     1.83705     1.79056  0.00219565
        6953     1.83797     1.79057  0.00219534
        6954     1.83884     1.79057  0.00219504
        6955     1.83966     1.79058  0.00219473
        6956     1.84044     1.79059  0.00219443
        6957     1.84116     1.79059  0.00219413
        6958     1.84184      1.7906  0.00219382
        6959     1.84247     1.79061  0.00219352
        6960     1.84305     1.79062  0.00219322
        6961     1.84358     1.79062  0.00219292
        6962     1.84406     1.79063  0.00219261
        6963     1.84449     1.79064  0.00219231
        6964     1.84487     1.79065  0.00219201
        6965      1.8452     1.79065  0.00219171
        6966     1.84548     1.79066  0.00219141
        6967     1.84571     1.79067  0.00219111
        6968     1.84588     1.79068  0.00219081
        6969       1.846     1.79069  0.00219051
        6970     1.84607     1.79069  0.00219021
        6971     1.84608      1.7907  0.00218991
        6972     1.84603     1.79071  0.00218961
        6973     1.84593     1.79072  0.00218931
        6974     1.84576     1.79073  0.00218901
        6975     1.84554     1.79073  0.00218871
        6976     1.84526     1.79074  0.00218841
        6977     1.84492     1.79075  0.00218811
        6978     1.84452     1.79076  0.00218781
        6979     1.84405     1.79076  0.00218751
        6980     1.84352     1.79077  0.00218721
        6981     1.84293     1.79078  0.00218691
        6982     1.84227     1.79079  0.00218661
        6983     1.84155     1.79079  0.00218631
        6984     1.84076      1.7908  0.00218601
        6985      1.8399     1.79081  0.00218571
        6986     1.83897     1.79082   0.0021854
        6987     1.83798     1.79082   0.0021851
        6988     1.83692     1.79083   0.0021848
        6989      1.8358     1.79084   0.0021845
        6990     1.83461     1.79084  0.00218419
        6991     1.83335     1.79085  0.00218389
        6992     1.83203     1.79085  0.00218358
        6993     1.83065     1.79086  0.00218328
        6994     1.82919     1.79086  0.00218297
        6995     1.82768     1.79087  0.00218267
        6996     1.82611     1.79088  0.00218236
        6997     1.82447     1.79088  0.00218206
        6998     1.82278     1.79088  0.00218175
        6999     1.82103     1.79089  0.00218144
        7000     1.81922     1.79089  0.00218113
        7001     1.81736      1.7909  0.00218082
        7002     1.81544      1.7909  0.00218052
        7003     1.81347      1.7909  0.00218021
        7004     1.81146     1.79091   0.0021799
        7005     1.80939     1.79091  0.00217959
        7006     1.80728     1.79091  0.00217928
        7007     1.80512     1.79091  0.00217897
        7008     1.80293     1.79092  0.00217866
        7009     1.80069     1.79092  0.00217835
        7010     1.79841     1.79092  0.00217804
        7011     1.79609     1.79092  0.00217773
        7012     1.79374     1.79092  0.00217742
        7013     1.79136     1.79092  0.00217711
        7014     1.78895     1.79092   0.0021768
        7015      1.7865     1.79092  0.00217649
        7016     1.78403     1.79092  0.00217618
        7017     1.78153     1.79092  0.00217587
        7018     1.77901     1.79091  0.00217556
        7019     1.77646     1.79091  0.00217525
        7020     1.77389     1.79091  0.00217494
        7021      1.7713     1.79091  0.00217463
        7022     1.76869      1.7909  0.00217432
        7023     1.76606      1.7909  0.00217402
        7024     1.76342      1.7909  0.00217371
        7025     1.76076     1.79089  0.00217341
        7026     1.75808     1.79089   0.0021731
        7027     1.75539     1.79088   0.0021728
        7028     1.75269     1.79088   0.0021725
        7029     1.74997     1.79087  0.00217219
        7030     1.74725     1.79086  0.00217189
        7031     1.74451     1.79086   0.0021716
        7032     1.74176     1.79085   0.0021713
        7033       1.739     1.79084    0.002171
        7034     1.73624     1.79084  0.00217071
        7035     1.73347     1.79083  0.00217041
        7036     1.73069     1.79082  0.00217012
        7037      1.7279     1.79081  0.00216983
        7038     1.72511      1.7908  0.00216954
        7039     1.72231     1.79079  0.00216926
        7040     1.71951     1.79078  0.00216897
        7041     1.71671     1.79077  0.00216869
        7042     1.71391     1.79076  0.00216841
        7043      1.7111     1.79075  0.00216813
        7044      1.7083     1.79074  0.00216785
        7045      1.7055     1.79072  0.00216758
        7046     1.70271     1.79071  0.00216731
        7047     1.69993      1.7907  0.00216704
        7048     1.69715     1.79069  0.00216677
        7049     1.69438     1.79067  0.00216651
        7050     1.69163     1.79066  0.00216625
        7051      1.6889     1.79064  0.00216599
        7052     1.68618     1.79063  0.00216573
        7053     1.68349     1.79061  0.00216548
        7054     1.68082      1.7906  0.00216523
        7055     1.67818     1.79058  0.00216498
        7056     1.67558     1.79057  0.00216473
        7057     1.67301     1.79055  0.00216449
        7058     1.67048     1.79053  0.00216425
        7059       1.668     1.79051  0.00216401
        7060     1.66556      1.7905  0.00216378
        7061     1.66318     1.79048  0.00216355
        7062     1.66085     1.79046  0.00216332
        7063     1.65858     1.79044  0.00216309
        7064     1.65637     1.79042  0.00216287
        7065     1.65423      1.7904  0.00216265
        7066     1.65216     1.79038  0.00216243
        7067     1.65016     1.79036  0.00216222
        7068     1.64824     1.79034  0.00216201
        7069      1.6464     1.79032   0.0021618
        7070     1.64464      1.7903  0.00216159
        7071     1.64297     1.79028  0.00216138
        7072     1.64138     1.79026  0.00216118
        7073     1.63988     1.79024  0.00216098
        7074     1.63847     1.79022  0.00216078
        7075     1.63715      1.7902  0.00216058
        7076     1.63592     1.79018  0.00216039
        7077     1.63478     1.79015  0.00216019
        7078     1.63373     1.79013     0.00216
        7079     1.63278     1.79011  0.00215981
        7080     1.63191     1.79009  0.00215962
        7081     1.63113     1.79006  0.00215943
        7082     1.63043     1.79004  0.00215925
        7083     1.62982     1.79002  0.00215906
        7084     1.62928        1.79  0.00215887
        7085     1.62883     1.78997  0.00215869
        7086     1.62844     1.78995   0.0021585
        7087     1.62813     1.78993  0.00215832
        7088     1.62788      1.7899  0.00215814
        7089      1.6277     1.78988  0.00215795
        7090     1.62757     1.78986  0.00215777
        7091      1.6275     1.78984  0.00215759
        7092     1.62748     1.78981  0.00215741
        7093      1.6275     1.78979  0.00215722
        7094     1.62756     1.78977  0.00215704
        7095     1.62765     1.78974  0.00215686
        7096     1.62778     1.78972  0.00215667
        7097     1.62794      1.7897  0.00215649
        7098     1.62812     1.78968  0.00215631
        7099     1.62832     1.78965  0.00215612
        7100     1.62853     1.78963  0.00215594
        7101     1.62875     1.78961  0.00215575
        7102     1.62898     1.78959  0.00215557
        7103     1.62921     1.78956  0.00215538
        7104     1.62944     1.78954   0.0021552
        7105     1.62966     1.78952  0.00215501
        7106     1.62988      1.7895  0.00215483
        7107      1.6301     1.78947  0.00215464
        7108      1.6303     1.78945  0.00215445
        7109     1.63049     1.78943  0.00215427
        7110     1.63067     1.78941  0.00215408
        7111     1.63083     1.78938  0.00215389
        7112     1.63097     1.78936   0.0021537
        7113      1.6311     1.78934  0.00215352
        7114     1.63121     1.78932  0.00215333
        7115      1.6313     1.78929  0.00215314
        7116     1.63137     1.78927  0.00215295
        7117     1.63143     1.78925  0.00215276
        7118     1.63147     1.78923  0.00215257
        7119     1.63149     1.78921  0.00215239
        7120      1.6315     1.78918   0.0021522
        7121     1.63149     1.78916  0.00215201
        7122     1.63146     1.78914  0.00215182
        7123     1.63143     1.78912  0.00215163
        7124     1.63139      1.7891  0.00215145
        7125     1.63134     1.78907  0.00215126
        7126     1.63128     1.78905  0.00215107
        7127     1.63122     1.78903  0.00215088
        7128     1.63115     1.78901  0.00215069
        7129     1.63109     1.78898  0.00215051
        7130     1.63103     1.78896  0.00215032
        7131     1.63098     1.78894  0.00215013
        7132     1.63094     1.78892  0.00214994
        7133      1.6309      1.7889  0.00214976
        7134     1.63089     1.78887  0.00214957
        7135     1.63089     1.78885  0.00214938
        7136     1.63092     1.78883  0.00214919
        7137     1.63097     1.78881  0.00214901
        7138     1.63105     1.78879  0.00214882
        7139     1.63117     1.78876  0.00214863
        7140     1.63132     1.78874  0.00214844
        7141     1.63151     1.78872  0.00214826
        7142     1.63174      1.7887  0.00214807
        7143     1.63202     1.78868  0.00214788
        7144     1.63236     1.78865  0.00214769
        7145     1.63274     1.78863   0.0021475
        7146     1.63319     1.78861  0.00214731
        7147     1.63369     1.78859  0.00214712
        7148     1.63425     1.78857  0.00214693
        7149     1.63489     1.78855  0.00214673
        7150     1.63559     1.78852  0.00214654
        7151     1.63636      1.7885  0.00214635
        7152      1.6372     1.78848  0.00214615
        7153     1.63813     1.78846  0.00214595
        7154     1.63913     1.78844  0.00214575
        7155     1.64021     1.78842  0.00214556
        7156     1.64137      1.7884  0.00214535
        7157     1.64262     1.78838  0.00214515
        7158     1.64395     1.78836  0.00214495
        7159     1.64537     1.78834  0.00214474
        7160     1.64687     1.78832  0.00214453
        7161     1.64846      1.7883  0.00214432
        7162     1.65014     1.78828  0.00214411
        7163     1.65191     1.78826  0.00214389
        7164     1.65376     1.78824  0.00214368
        7165      1.6557     1.78822  0.00214346
        7166     1.65772      1.7882  0.00214323
        7167     1.65982     1.78819  0.00214301
        7168     1.66201     1.78817  0.00214278
        7169     1.66427     1.78815  0.00214255
        7170     1.66661     1.78813  0.00214232
        7171     1.66903     1.78812  0.00214209
        7172     1.67152      1.7881  0.00214185
        7173     1.67408     1.78809  0.00214161
        7174     1.67671     1.78807  0.00214137
        7175      1.6794     1.78806  0.00214112
        7176     1.68215     1.78804  0.00214088
        7177     1.68495     1.78803  0.00214063
        7178     1.68781     1.78801  0.00214037
        7179     1.69072       1.788  0.00214012
        7180     1.69367     1.78799  0.00213986
        7181     1.69666     1.78797   0.0021396
        7182     1.69969     1.78796  0.00213934
        7183     1.70276     1.78795  0.00213907
        7184     1.70585     1.78794  0.00213881
        7185     1.70897     1.78793  0.00213854
        7186     1.71211     1.78792  0.00213827
        7187     1.71527     1.78791  0.00213799
        7188     1.71843      1.7879  0.00213772
        7189     1.72161     1.78789  0.00213744
        7190     1.72479     1.78788  0.00213716
        7191     1.72798     1.78787  0.00213688
        7192     1.73116     1.78786   0.0021366
        7193     1.73433     1.78785  0.00213631
        7194     1.73749     1.78785  0.00213603
        7195     1.74065     1.78784  0.00213574
        7196     1.74378     1.78783  0.00213545
        7197      1.7469     1.78783  0.00213516
        7198     1.74999     1.78782  0.00213487
        7199     1.75305     1.78782  0.00213458
        7200     1.75609     1.78781  0.00213429
        7201      1.7591     1.78781    0.002134
        7202     1.76207     1.78781   0.0021337
        7203       1.765      1.7878  0.00213341
        7204      1.7679      1.7878  0.00213311
        7205     1.77075      1.7878  0.00213282
        7206     1.77356      1.7878  0.00213253
        7207     1.77632      1.7878  0.00213223
        7208     1.77904     1.78779  0.00213193
        7209      1.7817     1.78779  0.00213164
        7210     1.78431     1.78779  0.00213134
        7211     1.78687     1.78779  0.00213105
        7212     1.78937     1.78779  0.00213075
        7213     1.79182     1.78779  0.00213046
        7214     1.79421     1.78779  0.00213016
        7215     1.79655      1.7878  0.00212987
        7216     1.79882      1.7878  0.00212957
        7217     1.80103      1.7878  0.00212928
        7218     1.80318      1.7878  0.00212898
        7219     1.80526      1.7878  0.00212869
        7220     1.80729     1.78781   0.0021284
        7221     1.80924     1.78781   0.0021281
        7222     1.81114     1.78781  0.00212781
        7223     1.81296     1.78782  0.00212752
        7224     1.81473     1.78782  0.00212723
        7225     1.81642     1.78782  0.00212694
        7226     1.81805     1.78783  0.00212665
        7227     1.81962     1.78783  0.00212636
        7228     1.82111     1.78784  0.00212607
        7229     1.82255     1.78784  0.00212578
        7230     1.82391     1.78785  0.00212549
        7231     1.82521     1.78785   0.0021252
        7232     1.82644     1.78786  0.00212492
        7233     1.82761     1.78786  0.00212463
        7234     1.82872     1.78787  0.00212434
        7235     1.82976     1.78787  0.00212406
        7236     1.83074     1.78788  0.00212377
        7237     1.83166     1.78789  0.00212349
        7238     1.83251     1.78789   0.0021232
        7239     1.83331      1.7879  0.00212292
        7240     1.83405      1.7879  0.00212264
        7241     1.83473     1.78791  0.00212235
        7242     1.83535     1.78792  0.00212207
        7243     1.83592     1.78792  0.00212179
        7244     1.83643     1.78793  0.00212151
        7245     1.83689     1.78794  0.00212122
