#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          93     1.10014     1.10005 4.41862e-06
          94     1.10014     1.10005 4.49054e-06
          95     1.10015     1.10005 4.56285e-06
          96     1.10015     1.10005 4.63556e-06
          97     1.10015     1.10005 4.70865e-06
          98     1.10016     1.10005 4.78212e-06
          99     1.10016     1.10005 4.85598e-06
         100     1.10016     1.10005 4.93022e-06
         101     1.10017     1.10006 5.00485e-06
         102     1.10017     1.10006 5.07985e-06
         103     1.10017     1.10006 5.15522e-06
         104     1.10018     1.10006 5.23098e-06
         105     1.10018     1.10006  5.3071e-06
         106     1.10018     1.10006  5.3836e-06
         107     1.10019     1.10006 5.46047e-06
         108     1.10019     1.10006 5.53771e-06
         109     1.10019     1.10007 5.61532e-06
         110      1.1002     1.10007 5.69329e-06
         111      1.1002     1.10007 5.77163e-06
         112     1.10021     1.10007 5.85034e-06
         113     1.10021     1.10007 5.92942e-06
         114     1.10021     1.10007 6.00887e-06
         115     1.10022     1.10007 6.08869e-06
         116     1.10022     1.10007 6.16889e-06
         117     1.10022     1.10008 6.24945e-06
         118     1.10023     1.10008 6.33039e-06
         119     1.10023     1.10008 6.41171e-06
         120     1.10024     1.10008  6.4934e-06
         121     1.10024     1.10008 6.57546e-06
         122     1.10024     1.10008 6.65788e-06
         123     1.10025     1.10008 6.74068e-06
         124     1.10025     1.10008 6.82383e-06
         125     1.10026     1.10009 6.90736e-06
         126     1.10026     1.10009 6.99125e-06
         127     1.10027     1.10009  7.0755e-06
         128     1.10027     1.10009 7.16012e-06
         129     1.10027     1.10009 7.24511e-06
         130     1.10028     1.10009 7.33045e-06
         131     1.10028     1.10009 7.41616e-06
         132     1.10029      1.1001 7.50224e-06
         133     1.10029      1.1001 7.58867e-06
         134      1.1003      1.1001 7.67547e-06
         135      1.1003      1.1001 7.76263e-06
         136     1.10031      1.1001 7.85015e-06
         137     1.10031      1.1001 7.93803e-06
         138     1.10031      1.1001 8.02625e-06
         139     1.10032     1.10011 8.11483e-06
         140     1.10032     1.10011 8.20376e-06
         141     1.10033     1.10011 8.29304e-06
         142     1.10033     1.10011 8.38267e-06
         143     1.10034     1.10011 8.47264e-06
         144     1.10034     1.10011 8.56296e-06
         145     1.10035     1.10012 8.65363e-06
         146     1.10035     1.10012 8.74465e-06
         147     1.10036     1.10012 8.83602e-06
         148     1.10036     1.10012 8.92774e-06
         149     1.10037     1.10012 9.01981e-06
         150     1.10037     1.10012 9.11223e-06
         151     1.10038     1.10013   9.205e-06
         152     1.10038     1.10013 9.29812e-06
         153     1.10039     1.10013 9.39158e-06
         154     1.10039     1.10013 9.48539e-06
         155      1.1004     1.10013 9.57955e-06
         156      1.1004     1.10013 9.67406e-06
         157     1.10041     1.10014 9.76891e-06
         158     1.10041     1.10014 9.86412e-06
         159     1.10042     1.10014 9.95967e-06
         160     1.10042     1.10014 1.00556e-05
         161     1.10043     1.10014 1.01518e-05
         162     1.10044     1.10015 1.02484e-05
         163     1.10044     1.10015 1.03453e-05
         164     1.10045     1.10015 1.04426e-05
         165     1.10045     1.10015 1.05402e-05
         166     1.10046     1.10015 1.06381e-05
         167     1.10046     1.10015 1.07364e-05
         168     1.10047     1.10016  1.0835e-05
         169     1.10048     1.10016 1.09339e-05
         170     1.10048     1.10016 1.10332e-05
         171     1.10049     1.10016 1.11328e-05
         172     1.10049     1.10016 1.12328e-05
         173      1.1005     1.10017 1.13331e-05
         174      1.1005     1.10017 1.14337e-05
         175     1.10051     1.10017 1.15347e-05
         176     1.10052     1.10017 1.16361e-05
         177     1.10052     1.10017 1.17377e-05
         178     1.10053     1.10018 1.18397e-05
         179     1.10053     1.10018 1.19421e-05
         180     1.10054     1.10018 1.20448e-05
         181     1.10055     1.10018 1.21478e-05
         182     1.10055     1.10018 1.22512e-05
         183     1.10056     1.10019 1.23549e-05
         184     1.10057     1.10019  1.2459e-05
         185     1.10057     1.10019 1.25634e-05
         186     1.10058     1.10019 1.26681e-05
         187     1.10058     1.10019 1.27732e-05
         188     1.10059      1.1002 1.28786e-05
         189      1.1006      1.1002 1.29844e-05
         190      1.1006      1.1002 1.30905e-05
         191     1.10061      1.1002 1.31969e-05
         192     1.10062      1.1002 1.33037e-05
         193     1.10062     1.10021 1.34108e-05
         194     1.10063     1.10021 1.35182e-05
         195     1.10064     1.10021  1.3626e-05
         196     1.10064     1.10021 1.37341e-05
         197     1.10065     1.10022 1.38425e-05
         198     1.10066     1.10022 1.39513e-05
         199     1.10066     1.10022 1.40604e-05
         200     1.10067     1.10022 1.41699e-05
         201     1.10068     1.10022 1.42797e-05
         202     1.10069     1.10023 1.43898e-05
         203     1.10069     1.10023 1.45002e-05
         204      1.1007     1.10023  1.4611e-05
         205     1.10071     1.10023 1.47222e-05
         206     1.10071     1.10024 1.48336e-05
         207     1.10072     1.10024 1.49454e-05
         208     1.10073     1.10024 1.50575e-05
         209     1.10074     1.10024   1.517e-05
         210     1.10074     1.10025 1.52828e-05
         211     1.10075     1.10025 1.53959e-05
         212     1.10076     1.10025 1.55093e-05
         213     1.10076     1.10025 1.56231e-05
         214     1.10077     1.10026 1.57372e-05
         215     1.10078     1.10026 1.58517e-05
         216     1.10079     1.10026 1.59664e-05
         217     1.10079     1.10026 1.60816e-05
         218      1.1008     1.10027  1.6197e-05
         219     1.10081     1.10027 1.63128e-05
         220     1.10082     1.10027  1.6429e-05
         221     1.10083     1.10027 1.65454e-05
         222     1.10083     1.10028 1.66623e-05
         223     1.10084     1.10028 1.67794e-05
         224     1.10085     1.10028 1.68969e-05
         225     1.10086     1.10028 1.70148e-05
         226     1.10086     1.10029  1.7133e-05
         227     1.10087     1.10029 1.72515e-05
         228     1.10088     1.10029 1.73704e-05
         229     1.10089     1.10029 1.74896e-05
         230      1.1009      1.1003 1.76091e-05
         231      1.1009      1.1003 1.77291e-05
         232     1.10091      1.1003 1.78493e-05
         233     1.10092      1.1003 1.79699e-05
         234     1.10093     1.10031 1.80908e-05
         235     1.10094     1.10031 1.82121e-05
         236     1.10095     1.10031 1.83337e-05
         237     1.10095     1.10031 1.84557e-05
         238     1.10096     1.10032  1.8578e-05
         239     1.10097     1.10032 1.87007e-05
         240     1.10098     1.10032 1.88237e-05
         241     1.10099     1.10033  1.8947e-05
         242       1.101     1.10033 1.90707e-05
         243     1.10101     1.10033 1.91947e-05
         244     1.10101     1.10033  1.9319e-05
         245     1.10102     1.10034 1.94437e-05
         246     1.10103     1.10034 1.95688e-05
         247     1.10104     1.10034 1.96941e-05
         248     1.10105     1.10035 1.98198e-05
         249     1.10106     1.10035 1.99459e-05
         250     1.10107     1.10035 2.00723e-05
         251     1.10108     1.10035  2.0199e-05
         252     1.10108     1.10036 2.03261e-05
         253     1.10109     1.10036 2.04535e-05
         254      1.1011     1.10036 2.05813e-05
         255     1.10111     1.10037 2.07094e-05
         256     1.10112     1.10037 2.08378e-05
         257     1.10113     1.10037 2.09666e-05
         258     1.10114     1.10037 2.10957e-05
         259     1.10115     1.10038 2.12252e-05
         260     1.10116     1.10038  2.1355e-05
         261     1.10117     1.10038 2.14851e-05
         262     1.10118     1.10039 2.16156e-05
         263     1.10119     1.10039 2.17464e-05
         264      1.1012     1.10039 2.18776e-05
         265     1.10121      1.1004 2.20091e-05
         266     1.10122      1.1004 2.21409e-05
         267     1.10122      1.1004 2.22731e-05
         268     1.10123      1.1004 2.24057e-05
         269     1.10124     1.10041 2.25385e-05
         270     1.10125     1.10041 2.26718e-05
         271     1.10126     1.10041 2.28053e-05
         272     1.10127     1.10042 2.29392e-05
         273     1.10128     1.10042 2.30734e-05
         274     1.10129     1.10042  2.3208e-05
         275      1.1013     1.10043 2.33429e-05
         276     1.10131     1.10043 2.34782e-05
         277     1.10132     1.10043 2.36137e-05
         278     1.10133     1.10044 2.37497e-05
         279     1.10134     1.10044 2.38859e-05
         280     1.10135     1.10044 2.40225e-05
         281     1.10136     1.10045 2.41595e-05
         282     1.10137     1.10045 2.42967e-05
         283     1.10138     1.10045 2.44343e-05
         284     1.10139     1.10046 2.45723e-05
         285     1.10141     1.10046 2.47106e-05
         286     1.10142     1.10046 2.48492e-05
         287     1.10143     1.10047 2.49881e-05
         288     1.10144     1.10047 2.51274e-05
         289     1.10145     1.10047 2.52671e-05
         290     1.10146     1.10048  2.5407e-05
         291     1.10147     1.10048 2.55474e-05
         292     1.10148     1.10048  2.5688e-05
         293     1.10149     1.10049  2.5829e-05
         294      1.1015     1.10049 2.59704e-05
         295     1.10151     1.10049 2.61121e-05
         296     1.10152      1.1005 2.62541e-05
         297     1.10153      1.1005 2.63965e-05
         298     1.10154      1.1005 2.65392e-05
         299     1.10156     1.10051 2.66823e-05
         300     1.10157     1.10051 2.68257e-05
         301     1.10158     1.10051 2.69694e-05
         302     1.10159     1.10052 2.71135e-05
         303      1.1016     1.10052  2.7258e-05
         304     1.10161     1.10053 2.74027e-05
         305     1.10162     1.10053 2.75479e-05
         306     1.10163     1.10053 2.76933e-05
         307     1.10164     1.10054 2.78392e-05
         308     1.10166     1.10054 2.79853e-05
         309     1.10167     1.10054 2.81318e-05
         310     1.10168     1.10055 2.82787e-05
         311     1.10169     1.10055 2.84259e-05
         312      1.1017     1.10055 2.85734e-05
         313     1.10171     1.10056 2.87213e-05
         314     1.10173     1.10056 2.88695e-05
         315     1.10174     1.10057 2.90181e-05
         316     1.10175     1.10057  2.9167e-05
         317     1.10176     1.10057 2.93163e-05
         318     1.10177     1.10058 2.94659e-05
         319     1.10178     1.10058 2.96159e-05
         320      1.1018     1.10058 2.97662e-05
         321     1.10181     1.10059 2.99168e-05
         322     1.10182     1.10059 3.00678e-05
         323     1.10183      1.1006 3.02192e-05
         324     1.10185      1.1006 3.03708e-05
         325     1.10186      1.1006 3.05229e-05
         326     1.10187     1.10061 3.06753e-05
         327     1.10188     1.10061  3.0828e-05
         328     1.10189     1.10062 3.09811e-05
         329     1.10191     1.10062 3.11345e-05
         330     1.10192     1.10062 3.12883e-05
         331     1.10193     1.10063 3.14424e-05
         332     1.10194     1.10063 3.15969e-05
         333     1.10196     1.10064 3.17518e-05
         334     1.10197     1.10064 3.19069e-05
         335     1.10198     1.10064 3.20625e-05
         336     1.10199     1.10065 3.22184e-05
         337     1.10201     1.10065 3.23746e-05
         338     1.10202     1.10066 3.25312e-05
         339     1.10203     1.10066 3.26881e-05
         340     1.10205     1.10066 3.28455e-05
         341     1.10206     1.10067 3.30031e-05
         342     1.10207     1.10067 3.31611e-05
         343     1.10209     1.10068 3.33195e-05
         344      1.1021     1.10068 3.34782e-05
         345     1.10211     1.10068 3.36373e-05
         346     1.10212     1.10069 3.37968e-05
         347     1.10214     1.10069 3.39566e-05
         348     1.10215      1.1007 3.41167e-05
         349     1.10216      1.1007 3.42772e-05
         350     1.10218     1.10071 3.44381e-05
         351     1.10219     1.10071 3.45993e-05
         352      1.1022     1.10071 3.47609e-05
         353     1.10222     1.10072 3.49229e-05
         354     1.10223     1.10072 3.50852e-05
         355     1.10225     1.10073 3.52479e-05
         356     1.10226     1.10073 3.54109e-05
         357     1.10227     1.10073 3.55743e-05
         358     1.10229     1.10074  3.5738e-05
         359      1.1023     1.10074 3.59021e-05
         360     1.10231     1.10075 3.60666e-05
         361     1.10233     1.10075 3.62314e-05
         362     1.10234     1.10076 3.63966e-05
         363     1.10236     1.10076 3.65622e-05
         364     1.10237     1.10077 3.67281e-05
         365     1.10238     1.10077 3.68944e-05
         366      1.1024     1.10077 3.70611e-05
         367     1.10241     1.10078 3.72281e-05
         368     1.10243     1.10078 3.73955e-05
         369     1.10244     1.10079 3.75633e-05
         370     1.10246     1.10079 3.77314e-05
         371     1.10247      1.1008 3.78999e-05
         372     1.10249      1.1008 3.80688e-05
         373      1.1025     1.10081  3.8238e-05
         374     1.10251     1.10081 3.84077e-05
         375     1.10253     1.10082 3.85776e-05
         376     1.10254     1.10082  3.8748e-05
         377     1.10256     1.10082 3.89187e-05
         378     1.10257     1.10083 3.90898e-05
         379     1.10259     1.10083 3.92612e-05
         380      1.1026     1.10084 3.94331e-05
         381     1.10262     1.10084 3.96053e-05
         382     1.10263     1.10085 3.97779e-05
         383     1.10265     1.10085 3.99508e-05
         384     1.10266     1.10086 4.01241e-05
         385     1.10268     1.10086 4.02978e-05
         386     1.10269     1.10087 4.04719e-05
         387     1.10271     1.10087 4.06463e-05
         388     1.10272     1.10088 4.08212e-05
         389     1.10274     1.10088 4.09964e-05
         390     1.10276     1.10089 4.11719e-05
         391     1.10277     1.10089 4.13479e-05
         392     1.10279      1.1009 4.15242e-05
         393      1.1028      1.1009 4.17009e-05
         394     1.10282     1.10091  4.1878e-05
         395     1.10283     1.10091 4.20555e-05
         396     1.10285     1.10091 4.22333e-05
         397     1.10286     1.10092 4.24116e-05
         398     1.10288     1.10092 4.25902e-05
         399      1.1029     1.10093 4.27692e-05
         400     1.10291     1.10093 4.29485e-05
         401     1.10293     1.10094 4.31283e-05
         402     1.10294     1.10094 4.33085e-05
         403     1.10296     1.10095  4.3489e-05
         404     1.10298     1.10095 4.36699e-05
         405     1.10299     1.10096 4.38512e-05
         406     1.10301     1.10096 4.40329e-05
         407     1.10303     1.10097  4.4215e-05
         408     1.10304     1.10097 4.43975e-05
         409     1.10306     1.10098 4.45804e-05
         410     1.10308     1.10099 4.47636e-05
         411     1.10309     1.10099 4.49473e-05
         412     1.10311       1.101 4.51313e-05
         413     1.10313       1.101 4.53158e-05
         414     1.10314     1.10101 4.55006e-05
         415     1.10316     1.10101 4.56858e-05
         416     1.10318     1.10102 4.58714e-05
         417     1.10319     1.10102 4.60575e-05
         418     1.10321     1.10103 4.62439e-05
         419     1.10323     1.10103 4.64307e-05
         420     1.10324     1.10104 4.66179e-05
         421     1.10326     1.10104 4.68055e-05
         422     1.10328     1.10105 4.69935e-05
         423      1.1033     1.10105  4.7182e-05
         424     1.10331     1.10106 4.73708e-05
         425     1.10333     1.10106   4.756e-05
         426     1.10335     1.10107 4.77496e-05
         427     1.10337     1.10107 4.79396e-05
         428     1.10338     1.10108 4.81301e-05
         429      1.1034     1.10109 4.83209e-05
         430     1.10342     1.10109 4.85122e-05
         431     1.10344      1.1011 4.87038e-05
         432     1.10345      1.1011 4.88959e-05
         433     1.10347     1.10111 4.90883e-05
         434     1.10349     1.10111 4.92812e-05
         435     1.10351     1.10112 4.94745e-05
         436     1.10353     1.10112 4.96682e-05
         437     1.10354     1.10113 4.98623e-05
         438     1.10356     1.10113 5.00568e-05
         439     1.10358     1.10114 5.02517e-05
         440      1.1036     1.10115 5.04471e-05
         441     1.10362     1.10115 5.06428e-05
         442     1.10363     1.10116  5.0839e-05
         443     1.10365     1.10116 5.10356e-05
         444     1.10367     1.10117 5.12326e-05
         445     1.10369     1.10117   5.143e-05
         446     1.10371     1.10118 5.16279e-05
         447     1.10373     1.10119 5.18262e-05
         448     1.10375     1.10119 5.20249e-05
         449     1.10377      1.1012  5.2224e-05
         450     1.10378      1.1012 5.24235e-05
         451      1.1038     1.10121 5.26235e-05
         452     1.10382     1.10121 5.28239e-05
         453     1.10384     1.10122 5.30247e-05
         454     1.10386     1.10123 5.32259e-05
         455     1.10388     1.10123 5.34276e-05
         456      1.1039     1.10124 5.36297e-05
         457     1.10392     1.10124 5.38322e-05
         458     1.10394     1.10125 5.40352e-05
         459     1.10396     1.10125 5.42386e-05
         460     1.10398     1.10126 5.44424e-05
         461       1.104     1.10127 5.46467e-05
         462     1.10402     1.10127 5.48514e-05
         463     1.10404     1.10128 5.50566e-05
         464     1.10406     1.10128 5.52621e-05
         465     1.10408     1.10129 5.54681e-05
         466     1.10409      1.1013 5.56746e-05
         467     1.10411      1.1013 5.58815e-05
         468     1.10413     1.10131 5.60888e-05
         469     1.10416     1.10131 5.62966e-05
         470     1.10418     1.10132 5.65048e-05
         471      1.1042     1.10133 5.67135e-05
         472     1.10422     1.10133 5.69225e-05
         473     1.10424     1.10134 5.71321e-05
         474     1.10426     1.10135 5.73421e-05
         475     1.10428     1.10135 5.75525e-05
         476      1.1043     1.10136 5.77634e-05
         477     1.10432     1.10136 5.79747e-05
         478     1.10434     1.10137 5.81865e-05
         479     1.10436     1.10138 5.83987e-05
         480     1.10438     1.10138 5.86114e-05
         481      1.1044     1.10139 5.88245e-05
         482     1.10442      1.1014 5.90381e-05
         483     1.10444      1.1014 5.92521e-05
         484     1.10446     1.10141 5.94666e-05
         485     1.10449     1.10141 5.96815e-05
         486     1.10451     1.10142 5.98969e-05
         487     1.10453     1.10143 6.01128e-05
         488     1.10455     1.10143 6.03291e-05
         489     1.10457     1.10144 6.05459e-05
         490     1.10459     1.10145 6.07631e-05
         491     1.10461     1.10145 6.09808e-05
         492     1.10464     1.10146 6.11989e-05
         493     1.10466     1.10147 6.14176e-05
         494     1.10468     1.10147 6.16366e-05
         495      1.1047     1.10148 6.18562e-05
         496     1.10472     1.10149 6.20762e-05
         497     1.10474     1.10149 6.22967e-05
         498     1.10477      1.1015 6.25176e-05
         499     1.10479      1.1015 6.27391e-05
         500     1.10481     1.10151  6.2961e-05
         501     1.10483     1.10152 6.31833e-05
         502     1.10486     1.10152 6.34061e-05
         503     1.10488     1.10153 6.36295e-05
         504      1.1049     1.10154 6.38532e-05
         505     1.10492     1.10154 6.40775e-05
         506     1.10495     1.10155 6.43022e-05
         507     1.10497     1.10156 6.45274e-05
         508     1.10499     1.10157 6.47531e-05
         509     1.10501     1.10157 6.49793e-05
         510     1.10504     1.10158 6.52059e-05
         511     1.10506     1.10159 6.54331e-05
         512     1.10508     1.10159 6.56607e-05
         513     1.10511      1.1016 6.58888e-05
         514     1.10513     1.10161 6.61173e-05
         515     1.10515     1.10161 6.63464e-05
         516     1.10517     1.10162 6.65759e-05
         517      1.1052     1.10163  6.6806e-05
         518     1.10522     1.10163 6.70365e-05
         519     1.10525     1.10164 6.72675e-05
         520     1.10527     1.10165  6.7499e-05
         521     1.10529     1.10165  6.7731e-05
         522     1.10532     1.10166 6.79635e-05
         523     1.10534     1.10167 6.81965e-05
         524     1.10536     1.10168   6.843e-05
         525     1.10539     1.10168 6.86639e-05
         526     1.10541     1.10169 6.88984e-05
         527     1.10544      1.1017 6.91334e-05
         528     1.10546      1.1017 6.93688e-05
         529     1.10548     1.10171 6.96048e-05
         530     1.10551     1.10172 6.98413e-05
         531     1.10553     1.10173 7.00783e-05
         532     1.10556     1.10173 7.03158e-05
         533     1.10558     1.10174 7.05537e-05
         534     1.10561     1.10175 7.07922e-05
         535     1.10563     1.10175 7.10313e-05
         536     1.10566     1.10176 7.12708e-05
         537     1.10568     1.10177 7.15108e-05
         538     1.10571     1.10178 7.17513e-05
         539     1.10573     1.10178 7.19924e-05
         540     1.10576     1.10179  7.2234e-05
         541     1.10578      1.1018  7.2476e-05
         542     1.10581     1.10181 7.27187e-05
         543     1.10583     1.10181 7.29618e-05
         544     1.10586     1.10182 7.32054e-05
         545     1.10588     1.10183 7.34496e-05
         546     1.10591     1.10184 7.36943e-05
         547     1.10593     1.10184 7.39395e-05
         548     1.10596     1.10185 7.41852e-05
         549     1.10599     1.10186 7.44315e-05
         550     1.10601     1.10187 7.46783e-05
         551     1.10604     1.10187 7.49256e-05
         552     1.10606     1.10188 7.51735e-05
         553     1.10609     1.10189 7.54218e-05
         554     1.10612      1.1019 7.56708e-05
         555     1.10614      1.1019 7.59202e-05
         556     1.10617     1.10191 7.61702e-05
         557      1.1062     1.10192 7.64207e-05
         558     1.10622     1.10193 7.66718e-05
         559     1.10625     1.10193 7.69234e-05
         560     1.10628     1.10194 7.71755e-05
         561      1.1063     1.10195 7.74282e-05
         562     1.10633     1.10196 7.76815e-05
         563     1.10636     1.10197 7.79352e-05
         564     1.10638     1.10197 7.81896e-05
         565     1.10641     1.10198 7.84444e-05
         566     1.10644     1.10199 7.86999e-05
         567     1.10646       1.102 7.89558e-05
         568     1.10649     1.10201 7.92124e-05
         569     1.10652     1.10201 7.94694e-05
         570     1.10655     1.10202 7.97271e-05
         571     1.10657     1.10203 7.99852e-05
         572      1.1066     1.10204  8.0244e-05
         573     1.10663     1.10204 8.05033e-05
         574     1.10666     1.10205 8.07631e-05
         575     1.10669     1.10206 8.10236e-05
         576     1.10671     1.10207 8.12845e-05
         577     1.10674     1.10208 8.15461e-05
         578     1.10677     1.10209 8.18082e-05
         579      1.1068     1.10209 8.20709e-05
         580     1.10683      1.1021 8.23341e-05
         581     1.10686     1.10211 8.25979e-05
         582     1.10688     1.10212 8.28623e-05
         583     1.10691     1.10213 8.31273e-05
         584     1.10694     1.10213 8.33928e-05
         585     1.10697     1.10214 8.36589e-05
         586       1.107     1.10215 8.39256e-05
         587     1.10703     1.10216 8.41928e-05
         588     1.10706     1.10217 8.44606e-05
         589     1.10709     1.10218 8.47291e-05
         590     1.10712     1.10218 8.49981e-05
         591     1.10714     1.10219 8.52676e-05
         592     1.10717      1.1022 8.55378e-05
         593      1.1072     1.10221 8.58085e-05
         594     1.10723     1.10222 8.60799e-05
         595     1.10726     1.10223 8.63518e-05
         596     1.10729     1.10224 8.66243e-05
         597     1.10732     1.10224 8.68975e-05
         598     1.10735     1.10225 8.71712e-05
         599     1.10738     1.10226 8.74455e-05
         600     1.10741     1.10227 8.77204e-05
         601     1.10744     1.10228 8.79959e-05
         602     1.10747     1.10229  8.8272e-05
         603      1.1075      1.1023 8.85487e-05
         604     1.10753      1.1023  8.8826e-05
         605     1.10757     1.10231 8.91039e-05
         606      1.1076     1.10232 8.93824e-05
         607     1.10763     1.10233 8.96615e-05
         608     1.10766     1.10234 8.99413e-05
         609     1.10769     1.10235 9.02216e-05
         610     1.10772     1.10236 9.05026e-05
         611     1.10775     1.10237 9.07841e-05
         612     1.10778     1.10237 9.10663e-05
         613     1.10781     1.10238 9.13491e-05
         614     1.10785     1.10239 9.16326e-05
         615     1.10788      1.1024 9.19166e-05
         616     1.10791     1.10241 9.22013e-05
         617     1.10794     1.10242 9.24866e-05
         618     1.10797     1.10243 9.27725e-05
         619       1.108     1.10244  9.3059e-05
         620     1.10804     1.10245 9.33462e-05
         621     1.10807     1.10245  9.3634e-05
         622      1.1081     1.10246 9.39224e-05
         623     1.10813     1.10247 9.42115e-05
         624     1.10817     1.10248 9.45012e-05
         625      1.1082     1.10249 9.47915e-05
         626     1.10823      1.1025 9.50825e-05
         627     1.10826     1.10251 9.53741e-05
         628      1.1083     1.10252 9.56663e-05
         629     1.10833     1.10253 9.59592e-05
         630     1.10836     1.10254 9.62528e-05
         631      1.1084     1.10255 9.65469e-05
         632     1.10843     1.10256 9.68418e-05
         633     1.10846     1.10257 9.71372e-05
         634      1.1085     1.10257 9.74334e-05
         635     1.10853     1.10258 9.77301e-05
         636     1.10856     1.10259 9.80276e-05
         637      1.1086      1.1026 9.83256e-05
         638     1.10863     1.10261 9.86244e-05
         639     1.10866     1.10262 9.89238e-05
         640      1.1087     1.10263 9.92238e-05
         641     1.10873     1.10264 9.95245e-05
         642     1.10877     1.10265 9.98259e-05
         643      1.1088     1.10266 0.000100128
         644     1.10884     1.10267 0.000100431
         645     1.10887     1.10268 0.000100734
         646      1.1089     1.10269 0.000101038
         647     1.10894      1.1027 0.000101343
         648     1.10897     1.10271 0.000101648
         649     1.10901     1.10272 0.000101954
         650     1.10904     1.10273 0.000102261
         651     1.10908     1.10274 0.000102568
         652     1.10912     1.10275 0.000102876
         653     1.10915     1.10276 0.000103185
         654     1.10919     1.10277 0.000103495
         655     1.10922     1.10278 0.000103805
         656     1.10926     1.10279 0.000104116
         657     1.10929      1.1028 0.000104427
         658     1.10933     1.10281 0.000104739
         659     1.10937     1.10282 0.000105052
         660      1.1094     1.10283 0.000105366
         661     1.10944     1.10284  0.00010568
         662     1.10947     1.10285 0.000105995
         663     1.10951     1.10286 0.000106311
         664     1.10955     1.10287 0.000106627
         665     1.10958     1.10288 0.000106944
         666     1.10962     1.10289 0.000107262
         667     1.10966      1.1029  0.00010758
         668     1.10969     1.10291   0.0001079
         669     1.10973     1.10292  0.00010822
