#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       10708     2.01482     1.91168 0.000999853
       10709     2.01547     1.91169 0.000999807
       10710      2.0161      1.9117 0.000999761
       10711     2.01671     1.91171 0.000999716
       10712     2.01731     1.91172 0.000999671
       10713     2.01789     1.91173 0.000999627
       10714     2.01846     1.91174 0.000999583
       10715     2.01901     1.91175  0.00099954
       10716     2.01955     1.91176 0.000999497
       10717     2.02006     1.91177 0.000999455
       10718     2.02056     1.91178 0.000999413
       10719     2.02105     1.91179 0.000999372
       10720     2.02151      1.9118 0.000999331
       10721     2.02196     1.91181 0.000999291
       10722      2.0224     1.91182 0.000999251
       10723     2.02281     1.91183 0.000999211
       10724     2.02321     1.91185 0.000999172
       10725     2.02359     1.91186 0.000999133
       10726     2.02396     1.91187 0.000999095
       10727      2.0243     1.91188 0.000999057
       10728     2.02464     1.91189 0.000999019
       10729     2.02495      1.9119 0.000998981
       10730     2.02525     1.91191 0.000998944
       10731     2.02553     1.91192 0.000998907
       10732      2.0258     1.91193  0.00099887
       10733     2.02605     1.91194 0.000998834
       10734     2.02628     1.91195 0.000998798
       10735      2.0265     1.91196 0.000998762
       10736      2.0267     1.91197 0.000998726
       10737     2.02689     1.91198  0.00099869
       10738     2.02706     1.91199 0.000998654
       10739     2.02722       1.912 0.000998619
       10740     2.02736     1.91201 0.000998584
       10741     2.02749     1.91203 0.000998549
       10742      2.0276     1.91204 0.000998514
       10743     2.02769     1.91205 0.000998479
       10744     2.02778     1.91206 0.000998444
       10745     2.02784     1.91207 0.000998409
       10746      2.0279     1.91208 0.000998375
       10747     2.02793     1.91209  0.00099834
       10748     2.02796      1.9121 0.000998305
       10749     2.02797     1.91211  0.00099827
       10750     2.02797     1.91212 0.000998236
       10751     2.02795     1.91213 0.000998201
       10752     2.02792     1.91214 0.000998166
       10753     2.02788     1.91215 0.000998132
       10754     2.02782     1.91217 0.000998097
       10755     2.02775     1.91218 0.000998062
       10756     2.02767     1.91219 0.000998027
       10757     2.02757      1.9122 0.000997992
       10758     2.02746     1.91221 0.000997956
       10759     2.02734     1.91222 0.000997921
       10760     2.02721     1.91223 0.000997885
       10761     2.02706     1.91224  0.00099785
       10762      2.0269     1.91225 0.000997814
       10763     2.02673     1.91226 0.000997778
       10764     2.02655     1.91227 0.000997742
       10765     2.02636     1.91228 0.000997705
       10766     2.02615     1.91229 0.000997669
       10767     2.02594      1.9123 0.000997632
       10768     2.02571     1.91231 0.000997595
       10769     2.02547     1.91233 0.000997557
       10770     2.02522     1.91234  0.00099752
       10771     2.02496     1.91235 0.000997482
       10772     2.02469     1.91236 0.000997444
       10773     2.02441     1.91237 0.000997406
       10774     2.02412     1.91238 0.000997367
       10775     2.02382     1.91239 0.000997328
       10776     2.02351      1.9124 0.000997289
       10777      2.0232     1.91241 0.000997249
       10778     2.02287     1.91242 0.000997209
       10779     2.02254     1.91243 0.000997169
       10780      2.0222     1.91244 0.000997129
       10781     2.02185     1.91245 0.000997088
       10782     2.02149     1.91246 0.000997047
       10783     2.02113     1.91247 0.000997005
       10784     2.02076     1.91248 0.000996963
       10785     2.02038     1.91249 0.000996921
       10786        2.02      1.9125 0.000996878
       10787     2.01962     1.91251 0.000996835
       10788     2.01923     1.91252 0.000996792
       10789     2.01883     1.91253 0.000996748
       10790     2.01843     1.91254 0.000996704
       10791     2.01803     1.91255  0.00099666
       10792     2.01763     1.91256 0.000996615
       10793     2.01722     1.91257  0.00099657
       10794     2.01681     1.91258 0.000996524
       10795      2.0164     1.91259 0.000996479
       10796     2.01599      1.9126 0.000996432
       10797     2.01558     1.91261 0.000996386
       10798     2.01517     1.91262 0.000996339
       10799     2.01476     1.91263 0.000996291
       10800     2.01435     1.91263 0.000996244
       10801     2.01394     1.91264 0.000996195
       10802     2.01354     1.91265 0.000996147
       10803     2.01314     1.91266 0.000996098
       10804     2.01274     1.91267 0.000996049
       10805     2.01235     1.91268    0.000996
       10806     2.01196     1.91269  0.00099595
       10807     2.01157      1.9127   0.0009959
       10808      2.0112     1.91271 0.000995849
       10809     2.01082     1.91272 0.000995799
       10810     2.01046     1.91273 0.000995747
       10811      2.0101     1.91274 0.000995696
       10812     2.00975     1.91274 0.000995644
       10813      2.0094     1.91275 0.000995592
       10814     2.00907     1.91276  0.00099554
       10815     2.00874     1.91277 0.000995488
       10816     2.00842     1.91278 0.000995435
       10817     2.00811     1.91279 0.000995382
       10818     2.00782      1.9128 0.000995329
       10819     2.00753     1.91281 0.000995275
       10820     2.00725     1.91282 0.000995222
       10821     2.00698     1.91282 0.000995168
       10822     2.00673     1.91283 0.000995113
       10823     2.00648     1.91284 0.000995059
       10824     2.00625     1.91285 0.000995005
       10825     2.00602     1.91286  0.00099495
       10826     2.00581     1.91287 0.000994895
       10827     2.00561     1.91288  0.00099484
       10828     2.00543     1.91288 0.000994785
       10829     2.00525     1.91289  0.00099473
       10830     2.00509      1.9129 0.000994674
       10831     2.00494     1.91291 0.000994619
       10832      2.0048     1.91292 0.000994563
       10833     2.00467     1.91293 0.000994507
       10834     2.00456     1.91294 0.000994451
       10835     2.00446     1.91294 0.000994396
       10836     2.00437     1.91295  0.00099434
       10837     2.00429     1.91296 0.000994284
       10838     2.00422     1.91297 0.000994227
       10839     2.00416     1.91298 0.000994171
       10840     2.00412     1.91299 0.000994115
       10841     2.00409     1.91299 0.000994059
       10842     2.00406       1.913 0.000994003
       10843     2.00405     1.91301 0.000993947
       10844     2.00405     1.91302  0.00099389
       10845     2.00406     1.91303 0.000993834
       10846     2.00408     1.91304 0.000993778
       10847     2.00411     1.91304 0.000993722
       10848     2.00414     1.91305 0.000993666
       10849     2.00419     1.91306  0.00099361
       10850     2.00425     1.91307 0.000993554
       10851     2.00431     1.91308 0.000993498
       10852     2.00438     1.91309 0.000993442
       10853     2.00446      1.9131 0.000993386
       10854     2.00455      1.9131  0.00099333
       10855     2.00464     1.91311 0.000993274
       10856     2.00475     1.91312 0.000993219
       10857     2.00485     1.91313 0.000993163
       10858     2.00497     1.91314 0.000993108
       10859     2.00509     1.91315 0.000993052
       10860     2.00521     1.91315 0.000992997
       10861     2.00534     1.91316 0.000992942
       10862     2.00548     1.91317 0.000992887
       10863     2.00562     1.91318 0.000992832
       10864     2.00576     1.91319 0.000992777
       10865     2.00591      1.9132 0.000992722
       10866     2.00606     1.91321 0.000992668
       10867     2.00622     1.91321 0.000992613
       10868     2.00638     1.91322 0.000992559
       10869     2.00654     1.91323 0.000992505
       10870      2.0067     1.91324 0.000992451
       10871     2.00687     1.91325 0.000992397
       10872     2.00703     1.91326 0.000992343
       10873      2.0072     1.91327 0.000992289
       10874     2.00737     1.91327 0.000992236
       10875     2.00755     1.91328 0.000992183
       10876     2.00772     1.91329 0.000992129
       10877     2.00789      1.9133 0.000992076
       10878     2.00807     1.91331 0.000992023
       10879     2.00824     1.91332 0.000991971
       10880     2.00842     1.91333 0.000991918
       10881      2.0086     1.91334 0.000991865
       10882     2.00877     1.91334 0.000991813
       10883     2.00895     1.91335 0.000991761
       10884     2.00912     1.91336 0.000991709
       10885      2.0093     1.91337 0.000991657
       10886     2.00948     1.91338 0.000991605
       10887     2.00965     1.91339 0.000991553
       10888     2.00982      1.9134 0.000991502
       10889        2.01     1.91341  0.00099145
       10890     2.01017     1.91341 0.000991399
       10891     2.01034     1.91342 0.000991348
       10892     2.01051     1.91343 0.000991297
       10893     2.01068     1.91344 0.000991246
       10894     2.01085     1.91345 0.000991196
       10895     2.01102     1.91346 0.000991145
       10896     2.01119     1.91347 0.000991095
       10897     2.01136     1.91348 0.000991045
       10898     2.01152     1.91349 0.000990994
       10899     2.01169      1.9135 0.000990944
       10900     2.01185      1.9135 0.000990895
       10901     2.01202     1.91351 0.000990845
       10902     2.01218     1.91352 0.000990795
       10903     2.01235     1.91353 0.000990746
       10904     2.01251     1.91354 0.000990697
       10905     2.01267     1.91355 0.000990648
       10906     2.01283     1.91356 0.000990599
       10907     2.01299     1.91357  0.00099055
       10908     2.01316     1.91358 0.000990501
       10909     2.01332     1.91359 0.000990452
       10910     2.01348      1.9136 0.000990404
       10911     2.01364      1.9136 0.000990356
       10912      2.0138     1.91361 0.000990307
       10913     2.01397     1.91362 0.000990259
       10914     2.01413     1.91363 0.000990211
       10915     2.01429     1.91364 0.000990164
       10916     2.01446     1.91365 0.000990116
       10917     2.01462     1.91366 0.000990068
       10918     2.01479     1.91367 0.000990021
       10919     2.01496     1.91368 0.000989974
       10920     2.01513     1.91369 0.000989927
       10921      2.0153      1.9137  0.00098988
       10922     2.01547     1.91371 0.000989833
       10923     2.01564     1.91372 0.000989787
       10924     2.01581     1.91373  0.00098974
       10925     2.01599     1.91373 0.000989694
       10926     2.01617     1.91374 0.000989648
       10927     2.01635     1.91375 0.000989602
       10928     2.01653     1.91376 0.000989556
       10929     2.01672     1.91377  0.00098951
       10930      2.0169     1.91378 0.000989464
       10931     2.01709     1.91379 0.000989419
       10932     2.01728      1.9138 0.000989374
       10933     2.01748     1.91381 0.000989329
       10934     2.01768     1.91382 0.000989284
       10935     2.01787     1.91383 0.000989239
       10936     2.01808     1.91384 0.000989195
       10937     2.01828     1.91385  0.00098915
       10938     2.01849     1.91386 0.000989106
       10939      2.0187     1.91387 0.000989062
       10940     2.01891     1.91388 0.000989018
       10941     2.01913     1.91389 0.000988975
       10942     2.01934      1.9139 0.000988931
       10943     2.01956     1.91391 0.000988888
       10944     2.01979     1.91392 0.000988845
       10945     2.02001     1.91392 0.000988802
       10946     2.02024     1.91393  0.00098876
       10947     2.02047     1.91394 0.000988717
       10948     2.02071     1.91395 0.000988675
       10949     2.02094     1.91396 0.000988633
       10950     2.02118     1.91397 0.000988591
       10951     2.02142     1.91398  0.00098855
       10952     2.02166     1.91399 0.000988508
       10953      2.0219       1.914 0.000988467
       10954     2.02215     1.91401 0.000988426
       10955     2.02239     1.91402 0.000988385
       10956     2.02264     1.91403 0.000988345
       10957     2.02289     1.91404 0.000988305
       10958     2.02314     1.91405 0.000988265
       10959     2.02339     1.91406 0.000988225
       10960     2.02364     1.91407 0.000988185
       10961     2.02389     1.91408 0.000988146
       10962     2.02415     1.91409 0.000988107
       10963      2.0244      1.9141 0.000988068
       10964     2.02465     1.91411 0.000988029
       10965      2.0249     1.91412 0.000987991
       10966     2.02515     1.91413 0.000987952
       10967      2.0254     1.91414 0.000987914
       10968     2.02565     1.91415 0.000987877
       10969     2.02589     1.91416 0.000987839
       10970     2.02614     1.91417 0.000987802
       10971     2.02638     1.91418 0.000987765
       10972     2.02662     1.91419 0.000987728
       10973     2.02686      1.9142 0.000987691
       10974     2.02709     1.91421 0.000987655
       10975     2.02732     1.91423 0.000987618
       10976     2.02755     1.91424 0.000987582
       10977     2.02777     1.91425 0.000987547
       10978     2.02799     1.91426 0.000987511
       10979      2.0282     1.91427 0.000987476
       10980     2.02841     1.91428  0.00098744
       10981     2.02862     1.91429 0.000987405
       10982     2.02882      1.9143 0.000987371
       10983     2.02901     1.91431 0.000987336
       10984     2.02919     1.91432 0.000987301
       10985     2.02937     1.91433 0.000987267
       10986     2.02955     1.91434 0.000987233
       10987     2.02971     1.91435 0.000987199
       10988     2.02987     1.91436 0.000987165
       10989     2.03002     1.91437 0.000987131
       10990     2.03016     1.91438 0.000987098
       10991      2.0303     1.91439 0.000987064
       10992     2.03042      1.9144 0.000987031
       10993     2.03054     1.91441 0.000986998
       10994     2.03065     1.91442 0.000986965
       10995     2.03075     1.91443 0.000986931
       10996     2.03084     1.91445 0.000986898
       10997     2.03091     1.91446 0.000986866
       10998     2.03098     1.91447 0.000986833
       10999     2.03104     1.91448   0.0009868
       11000     2.03109     1.91449 0.000986767
       11001     2.03112      1.9145 0.000986734
       11002     2.03115     1.91451 0.000986702
       11003     2.03116     1.91452 0.000986669
       11004     2.03116     1.91453 0.000986636
       11005     2.03115     1.91454 0.000986603
       11006     2.03113     1.91455 0.000986571
       11007     2.03109     1.91456 0.000986538
       11008     2.03104     1.91457 0.000986505
       11009     2.03099     1.91458 0.000986472
       11010     2.03091     1.91459 0.000986439
       11011     2.03083      1.9146 0.000986406
       11012     2.03073     1.91461 0.000986373
       11013     2.03062     1.91463 0.000986339
       11014      2.0305     1.91464 0.000986306
       11015     2.03036     1.91465 0.000986272
       11016     2.03021     1.91466 0.000986239
       11017     2.03005     1.91467 0.000986205
       11018     2.02987     1.91468 0.000986171
       11019     2.02968     1.91469 0.000986136
       11020     2.02948      1.9147 0.000986102
       11021     2.02926     1.91471 0.000986067
       11022     2.02903     1.91472 0.000986032
       11023     2.02879     1.91473 0.000985997
       11024     2.02854     1.91474 0.000985962
       11025     2.02827     1.91475 0.000985926
       11026     2.02799     1.91476  0.00098589
       11027      2.0277     1.91477 0.000985854
       11028      2.0274     1.91478 0.000985817
       11029     2.02708     1.91479 0.000985781
       11030     2.02676      1.9148 0.000985744
       11031     2.02642     1.91481 0.000985706
       11032     2.02607     1.91482 0.000985668
       11033      2.0257     1.91483  0.00098563
       11034     2.02533     1.91484 0.000985592
       11035     2.02495     1.91485 0.000985553
       11036     2.02456     1.91486 0.000985514
       11037     2.02416     1.91487 0.000985474
       11038     2.02374     1.91488 0.000985434
       11039     2.02332     1.91489 0.000985394
       11040     2.02289      1.9149 0.000985353
       11041     2.02246     1.91491 0.000985312
       11042     2.02201     1.91492 0.000985271
       11043     2.02156     1.91493 0.000985229
       11044      2.0211     1.91494 0.000985187
       11045     2.02063     1.91495 0.000985144
       11046     2.02016     1.91496 0.000985101
       11047     2.01968     1.91497 0.000985057
       11048      2.0192     1.91498 0.000985013
       11049     2.01871     1.91499 0.000984969
       11050     2.01822       1.915 0.000984924
       11051     2.01773     1.91501 0.000984879
       11052     2.01723     1.91501 0.000984833
       11053     2.01673     1.91502 0.000984787
       11054     2.01622     1.91503  0.00098474
       11055     2.01572     1.91504 0.000984693
       11056     2.01521     1.91505 0.000984646
       11057     2.01471     1.91506 0.000984598
       11058      2.0142     1.91507  0.00098455
       11059      2.0137     1.91508 0.000984501
       11060     2.01319     1.91509 0.000984452
       11061     2.01269      1.9151 0.000984403
       11062     2.01219      1.9151 0.000984353
       11063     2.01169     1.91511 0.000984303
       11064      2.0112     1.91512 0.000984252
       11065      2.0107     1.91513 0.000984201
       11066     2.01022     1.91514  0.00098415
       11067     2.00973     1.91515 0.000984098
       11068     2.00925     1.91516 0.000984046
       11069     2.00878     1.91516 0.000983993
       11070     2.00831     1.91517  0.00098394
       11071     2.00784     1.91518 0.000983887
       11072     2.00739     1.91519 0.000983833
       11073     2.00694      1.9152 0.000983779
       11074     2.00649     1.91521 0.000983725
       11075     2.00605     1.91521  0.00098367
       11076     2.00562     1.91522 0.000983615
       11077      2.0052     1.91523  0.00098356
       11078     2.00478     1.91524 0.000983505
       11079     2.00437     1.91525 0.000983449
       11080     2.00397     1.91526 0.000983393
       11081     2.00358     1.91526 0.000983336
       11082     2.00319     1.91527 0.000983279
       11083     2.00281     1.91528 0.000983222
       11084     2.00245     1.91529 0.000983165
       11085     2.00208     1.91529 0.000983108
       11086     2.00173      1.9153  0.00098305
       11087     2.00139     1.91531 0.000982992
       11088     2.00105     1.91532 0.000982934
       11089     2.00072     1.91533 0.000982875
       11090      2.0004     1.91533 0.000982816
       11091     2.00009     1.91534 0.000982758
       11092     1.99979     1.91535 0.000982698
       11093     1.99949     1.91536 0.000982639
       11094      1.9992     1.91536  0.00098258
       11095     1.99892     1.91537  0.00098252
       11096     1.99865     1.91538  0.00098246
       11097     1.99838     1.91539   0.0009824
       11098     1.99812     1.91539  0.00098234
       11099     1.99787      1.9154 0.000982279
       11100     1.99763     1.91541 0.000982219
       11101     1.99739     1.91542 0.000982158
       11102     1.99716     1.91542 0.000982097
       11103     1.99693     1.91543 0.000982036
       11104     1.99671     1.91544 0.000981975
       11105      1.9965     1.91545 0.000981914
       11106     1.99629     1.91545 0.000981852
       11107     1.99608     1.91546 0.000981791
       11108     1.99589     1.91547 0.000981729
       11109     1.99569     1.91547 0.000981667
       11110      1.9955     1.91548 0.000981605
       11111     1.99532     1.91549 0.000981543
       11112     1.99514      1.9155 0.000981481
       11113     1.99496      1.9155 0.000981419
       11114     1.99479     1.91551 0.000981356
       11115     1.99462     1.91552 0.000981294
       11116     1.99446     1.91552 0.000981231
       11117      1.9943     1.91553 0.000981169
       11118     1.99414     1.91554 0.000981106
       11119     1.99398     1.91555 0.000981043
       11120     1.99383     1.91555  0.00098098
       11121     1.99368     1.91556 0.000980917
       11122     1.99353     1.91557 0.000980854
       11123     1.99338     1.91557 0.000980791
       11124     1.99324     1.91558 0.000980727
       11125     1.99309     1.91559 0.000980664
       11126     1.99295     1.91559   0.0009806
       11127     1.99281      1.9156 0.000980537
       11128     1.99267     1.91561 0.000980473
       11129     1.99254     1.91562 0.000980409
       11130      1.9924     1.91562 0.000980346
       11131     1.99227     1.91563 0.000980282
       11132     1.99213     1.91564 0.000980218
       11133       1.992     1.91564 0.000980154
       11134     1.99187     1.91565  0.00098009
       11135     1.99174     1.91566 0.000980025
       11136     1.99161     1.91566 0.000979961
       11137     1.99148     1.91567 0.000979897
       11138     1.99136     1.91568 0.000979832
       11139     1.99123     1.91568 0.000979768
       11140     1.99111     1.91569 0.000979703
       11141     1.99098      1.9157 0.000979639
       11142     1.99086      1.9157 0.000979574
       11143     1.99074     1.91571 0.000979509
       11144     1.99062     1.91572 0.000979444
       11145      1.9905     1.91572  0.00097938
       11146     1.99038     1.91573 0.000979315
       11147     1.99027     1.91574  0.00097925
       11148     1.99015     1.91574 0.000979184
       11149     1.99004     1.91575 0.000979119
       11150     1.98993     1.91576 0.000979054
       11151     1.98983     1.91576 0.000978989
       11152     1.98972     1.91577 0.000978923
       11153     1.98962     1.91578 0.000978858
       11154     1.98952     1.91578 0.000978793
       11155     1.98943     1.91579 0.000978727
       11156     1.98934      1.9158 0.000978662
       11157     1.98925      1.9158 0.000978596
       11158     1.98916     1.91581  0.00097853
       11159     1.98908     1.91582 0.000978465
       11160     1.98901     1.91582 0.000978399
       11161     1.98894     1.91583 0.000978333
       11162     1.98887     1.91584 0.000978268
       11163     1.98881     1.91584 0.000978202
       11164     1.98876     1.91585 0.000978136
       11165     1.98871     1.91586  0.00097807
       11166     1.98867     1.91586 0.000978004
       11167     1.98864     1.91587 0.000977938
       11168     1.98861     1.91588 0.000977873
       11169     1.98859     1.91588 0.000977807
       11170     1.98857     1.91589 0.000977741
       11171     1.98857      1.9159 0.000977675
       11172     1.98857      1.9159 0.000977609
       11173     1.98858     1.91591 0.000977543
       11174      1.9886     1.91591 0.000977477
       11175     1.98863     1.91592 0.000977412
       11176     1.98867     1.91593 0.000977346
       11177     1.98872     1.91593  0.00097728
       11178     1.98878     1.91594 0.000977214
       11179     1.98885     1.91595 0.000977149
       11180     1.98893     1.91595 0.000977083
       11181     1.98902     1.91596 0.000977018
       11182     1.98912     1.91597 0.000976952
       11183     1.98923     1.91597 0.000976887
       11184     1.98936     1.91598 0.000976821
       11185     1.98949     1.91599 0.000976756
       11186     1.98964     1.91599 0.000976691
       11187      1.9898       1.916 0.000976626
       11188     1.98997     1.91601 0.000976561
       11189     1.99015     1.91601 0.000976496
       11190     1.99034     1.91602 0.000976432
       11191     1.99055     1.91603 0.000976367
       11192     1.99077     1.91603 0.000976303
       11193       1.991     1.91604 0.000976238
       11194     1.99124     1.91605 0.000976174
       11195      1.9915     1.91605  0.00097611
       11196     1.99177     1.91606 0.000976047
       11197     1.99205     1.91607 0.000975983
       11198     1.99234     1.91607  0.00097592
       11199     1.99264     1.91608 0.000975857
       11200     1.99296     1.91609 0.000975794
       11201     1.99328     1.91609 0.000975731
       11202     1.99362      1.9161 0.000975668
       11203     1.99397     1.91611 0.000975606
       11204     1.99433     1.91611 0.000975544
       11205      1.9947     1.91612 0.000975482
       11206     1.99508     1.91613  0.00097542
       11207     1.99547     1.91614 0.000975359
       11208     1.99587     1.91614 0.000975298
       11209     1.99628     1.91615 0.000975237
       11210      1.9967     1.91616 0.000975177
       11211     1.99713     1.91616 0.000975116
       11212     1.99757     1.91617 0.000975056
       11213     1.99801     1.91618 0.000974997
       11214     1.99847     1.91619 0.000974937
       11215     1.99893     1.91619 0.000974878
       11216      1.9994      1.9162  0.00097482
       11217     1.99987     1.91621 0.000974761
       11218     2.00035     1.91622 0.000974703
       11219     2.00084     1.91622 0.000974646
       11220     2.00133     1.91623 0.000974588
       11221     2.00183     1.91624 0.000974531
       11222     2.00233     1.91625 0.000974475
       11223     2.00283     1.91625 0.000974418
       11224     2.00334     1.91626 0.000974362
       11225     2.00386     1.91627 0.000974307
       11226     2.00437     1.91628 0.000974252
       11227     2.00489     1.91629 0.000974197
       11228     2.00541     1.91629 0.000974142
       11229     2.00593      1.9163 0.000974088
       11230     2.00645     1.91631 0.000974035
       11231     2.00697     1.91632 0.000973981
       11232     2.00749     1.91633 0.000973929
       11233     2.00802     1.91633 0.000973876
       11234     2.00854     1.91634 0.000973824
       11235     2.00906     1.91635 0.000973772
       11236     2.00958     1.91636 0.000973721
       11237     2.01009     1.91637  0.00097367
       11238     2.01061     1.91638 0.000973619
       11239     2.01112     1.91638 0.000973569
       11240     2.01163     1.91639  0.00097352
       11241     2.01214      1.9164  0.00097347
       11242     2.01264     1.91641 0.000973421
       11243     2.01314     1.91642 0.000973373
       11244     2.01363     1.91643 0.000973325
       11245     2.01412     1.91644 0.000973277
       11246      2.0146     1.91644 0.000973229
       11247     2.01508     1.91645 0.000973182
       11248     2.01556     1.91646 0.000973136
       11249     2.01602     1.91647 0.000973089
       11250     2.01648     1.91648 0.000973044
       11251     2.01694     1.91649 0.000972998
       11252     2.01739      1.9165 0.000972953
       11253     2.01783     1.91651 0.000972908
       11254     2.01826     1.91652 0.000972864
       11255     2.01869     1.91652  0.00097282
       11256     2.01911     1.91653 0.000972776
       11257     2.01952     1.91654 0.000972732
       11258     2.01993     1.91655 0.000972689
       11259     2.02032     1.91656 0.000972647
       11260     2.02071     1.91657 0.000972604
       11261     2.02109     1.91658 0.000972562
       11262     2.02147     1.91659  0.00097252
       11263     2.02183      1.9166 0.000972479
       11264     2.02218     1.91661 0.000972438
       11265     2.02253     1.91662 0.000972397
       11266     2.02287     1.91663 0.000972356
       11267      2.0232     1.91664 0.000972316
       11268     2.02352     1.91665 0.000972276
       11269     2.02383     1.91666 0.000972236
       11270     2.02413     1.91666 0.000972197
       11271     2.02442     1.91667 0.000972157
       11272      2.0247     1.91668 0.000972118
       11273     2.02498     1.91669  0.00097208
       11274     2.02524      1.9167 0.000972041
       11275     2.02549     1.91671 0.000972003
       11276     2.02574     1.91672 0.000971965
       11277     2.02598     1.91673 0.000971927
       11278      2.0262     1.91674 0.000971889
       11279     2.02642     1.91675 0.000971852
       11280     2.02662     1.91676 0.000971814
       11281     2.02682     1.91677 0.000971777
       11282     2.02701     1.91678  0.00097174
       11283     2.02719     1.91679 0.000971703
       11284     2.02736      1.9168 0.000971666
       11285     2.02752     1.91681  0.00097163
       11286     2.02767     1.91682 0.000971593
       11287      2.0278     1.91683 0.000971557
       11288     2.02793     1.91684 0.000971521
       11289     2.02805     1.91685 0.000971485
       11290     2.02817     1.91686 0.000971449
       11291     2.02827     1.91687 0.000971413
       11292     2.02836     1.91688 0.000971377
       11293     2.02844     1.91689 0.000971341
       11294     2.02851      1.9169 0.000971306
       11295     2.02857     1.91691  0.00097127
       11296     2.02862     1.91692 0.000971234
       11297     2.02867     1.91693 0.000971199
       11298      2.0287     1.91694 0.000971163
       11299     2.02872     1.91695 0.000971127
       11300     2.02874     1.91696 0.000971092
       11301     2.02874     1.91697 0.000971056
       11302     2.02873     1.91698 0.000971021
       11303     2.02871     1.91699 0.000970985
       11304     2.02869       1.917  0.00097095
       11305     2.02865     1.91701 0.000970914
       11306     2.02861     1.91702 0.000970878
       11307     2.02855     1.91703 0.000970842
       11308     2.02848     1.91704 0.000970807
       11309      2.0284     1.91705 0.000970771
       11310     2.02832     1.91706 0.000970735
       11311     2.02822     1.91707 0.000970699
       11312     2.02811     1.91708 0.000970662
       11313     2.02799     1.91709 0.000970626
       11314     2.02787      1.9171  0.00097059
       11315     2.02773     1.91711 0.000970553
       11316     2.02758     1.91712 0.000970517
       11317     2.02742     1.91713  0.00097048
       11318     2.02725     1.91714 0.000970443
       11319     2.02706     1.91714 0.000970406
       11320     2.02687     1.91715 0.000970368
       11321     2.02667     1.91716 0.000970331
       11322     2.02645     1.91717 0.000970293
       11323     2.02622     1.91718 0.000970255
       11324     2.02599     1.91719 0.000970217
       11325     2.02574      1.9172 0.000970179
       11326     2.02547     1.91721  0.00097014
       11327      2.0252     1.91722 0.000970101
       11328     2.02491     1.91723 0.000970062
       11329     2.02462     1.91724 0.000970023
       11330     2.02431     1.91725 0.000969983
       11331     2.02398     1.91726 0.000969944
       11332     2.02365     1.91727 0.000969903
       11333      2.0233     1.91728 0.000969863
       11334     2.02294     1.91729 0.000969822
       11335     2.02256      1.9173 0.000969781
       11336     2.02218     1.91731  0.00096974
       11337     2.02177     1.91732 0.000969698
       11338     2.02136     1.91732 0.000969656
       11339     2.02093     1.91733 0.000969613
       11340     2.02049     1.91734 0.000969571
       11341     2.02003     1.91735 0.000969527
       11342     2.01955     1.91736 0.000969484
       11343     2.01907     1.91737  0.00096944
       11344     2.01857     1.91738 0.000969395
       11345     2.01805     1.91739  0.00096935
       11346     2.01752      1.9174 0.000969305
       11347     2.01697     1.91741  0.00096926
       11348      2.0164     1.91741 0.000969213
       11349     2.01583     1.91742 0.000969167
       11350     2.01523     1.91743  0.00096912
       11351     2.01462     1.91744 0.000969072
       11352     2.01399     1.91745 0.000969024
       11353     2.01335     1.91746 0.000968976
       11354     2.01269     1.91747 0.000968926
       11355     2.01201     1.91747 0.000968877
       11356     2.01131     1.91748 0.000968827
       11357      2.0106     1.91749 0.000968776
       11358     2.00988      1.9175 0.000968725
       11359     2.00913     1.91751 0.000968673
       11360     2.00837     1.91751 0.000968621
       11361     2.00759     1.91752 0.000968568
       11362     2.00679     1.91753 0.000968515
       11363     2.00598     1.91754 0.000968461
       11364     2.00515     1.91755 0.000968406
       11365     2.00431     1.91755 0.000968351
       11366     2.00345     1.91756 0.000968296
       11367     2.00257     1.91757 0.000968239
       11368     2.00167     1.91758 0.000968182
       11369     2.00076     1.91758 0.000968125
       11370     1.99984     1.91759 0.000968067
       11371      1.9989      1.9176 0.000968008
       11372     1.99794      1.9176 0.000967949
       11373     1.99697     1.91761 0.000967889
       11374     1.99599     1.91762 0.000967828
       11375       1.995     1.91762 0.000967767
       11376     1.99399     1.91763 0.000967705
       11377     1.99297     1.91764 0.000967643
       11378     1.99194     1.91764  0.00096758
       11379      1.9909     1.91765 0.000967516
       11380     1.98985     1.91766 0.000967452
       11381     1.98879     1.91766 0.000967387
       11382     1.98773     1.91767 0.000967322
       11383     1.98666     1.91768 0.000967256
       11384     1.98558     1.91768 0.000967189
       11385      1.9845     1.91769 0.000967122
       11386     1.98342     1.91769 0.000967054
       11387     1.98234      1.9177 0.000966986
       11388     1.98126      1.9177 0.000966917
       11389     1.98018     1.91771 0.000966848
       11390      1.9791     1.91772 0.000966778
       11391     1.97803     1.91772 0.000966708
       11392     1.97696     1.91773 0.000966637
       11393      1.9759     1.91773 0.000966565
       11394     1.97485     1.91774 0.000966494
       11395     1.97382     1.91774 0.000966421
       11396     1.97279     1.91775 0.000966349
       11397     1.97178     1.91775 0.000966275
       11398     1.97079     1.91776 0.000966202
       11399     1.96981     1.91776 0.000966128
       11400     1.96886     1.91776 0.000966054
       11401     1.96793     1.91777 0.000965979
       11402     1.96702     1.91777 0.000965904
       11403     1.96614     1.91778 0.000965828
       11404     1.96528     1.91778 0.000965753
       11405     1.96446     1.91779 0.000965677
