#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          88    0.900103    0.900035 3.32636e-06
          89    0.900106    0.900035 3.38357e-06
          90    0.900108    0.900036  3.4411e-06
          91    0.900111    0.900037 3.49896e-06
          92    0.900113    0.900038 3.55714e-06
          93    0.900116    0.900039 3.61565e-06
          94    0.900118     0.90004 3.67447e-06
          95    0.900121     0.90004 3.73361e-06
          96    0.900123    0.900041 3.79307e-06
          97    0.900126    0.900042 3.85284e-06
          98    0.900129    0.900043 3.91293e-06
          99    0.900131    0.900044 3.97332e-06
         100    0.900134    0.900045 4.03403e-06
         101    0.900137    0.900046 4.09505e-06
         102    0.900139    0.900047 4.15637e-06
         103    0.900142    0.900048   4.218e-06
         104    0.900145    0.900049 4.27994e-06
         105    0.900148     0.90005 4.34218e-06
         106    0.900151     0.90005 4.40472e-06
         107    0.900153    0.900051 4.46757e-06
         108    0.900156    0.900052 4.53071e-06
         109    0.900159    0.900053 4.59415e-06
         110    0.900162    0.900054 4.65789e-06
         111    0.900165    0.900055 4.72193e-06
         112    0.900168    0.900056 4.78626e-06
         113    0.900171    0.900057 4.85089e-06
         114    0.900174    0.900058 4.91581e-06
         115    0.900178    0.900059 4.98102e-06
         116    0.900181    0.900061 5.04652e-06
         117    0.900184    0.900062 5.11231e-06
         118    0.900187    0.900063  5.1784e-06
         119     0.90019    0.900064 5.24477e-06
         120    0.900193    0.900065 5.31142e-06
         121    0.900197    0.900066 5.37836e-06
         122      0.9002    0.900067 5.44559e-06
         123    0.900203    0.900068  5.5131e-06
         124    0.900207    0.900069  5.5809e-06
         125     0.90021     0.90007 5.64899e-06
         126    0.900214    0.900071 5.71736e-06
         127    0.900217    0.900073 5.78602e-06
         128     0.90022    0.900074 5.85498e-06
         129    0.900224    0.900075 5.92422e-06
         130    0.900227    0.900076 5.99376e-06
         131    0.900231    0.900077 6.06358e-06
         132    0.900235    0.900078  6.1337e-06
         133    0.900238     0.90008 6.20411e-06
         134    0.900242    0.900081 6.27481e-06
         135    0.900246    0.900082 6.34579e-06
         136    0.900249    0.900083 6.41706e-06
         137    0.900253    0.900085 6.48861e-06
         138    0.900257    0.900086 6.56044e-06
         139    0.900261    0.900087 6.63256e-06
         140    0.900264    0.900088 6.70496e-06
         141    0.900268     0.90009 6.77765e-06
         142    0.900272    0.900091 6.85061e-06
         143    0.900276    0.900092 6.92386e-06
         144     0.90028    0.900094 6.99739e-06
         145    0.900284    0.900095 7.07121e-06
         146    0.900288    0.900096  7.1453e-06
         147    0.900292    0.900097 7.21969e-06
         148    0.900296    0.900099 7.29435e-06
         149      0.9003      0.9001 7.36929e-06
         150    0.900304    0.900102 7.44451e-06
         151    0.900308    0.900103 7.52001e-06
         152    0.900312    0.900104 7.59579e-06
         153    0.900317    0.900106 7.67184e-06
         154    0.900321    0.900107 7.74817e-06
         155    0.900325    0.900108 7.82477e-06
         156    0.900329     0.90011 7.90164e-06
         157    0.900334    0.900111 7.97878e-06
         158    0.900338    0.900113 8.05619e-06
         159    0.900342    0.900114 8.13387e-06
         160    0.900347    0.900116 8.21182e-06
         161    0.900351    0.900117 8.29004e-06
         162    0.900356    0.900119 8.36854e-06
         163     0.90036     0.90012  8.4473e-06
         164    0.900365    0.900122 8.52634e-06
         165    0.900369    0.900123 8.60566e-06
         166    0.900374    0.900125 8.68525e-06
         167    0.900378    0.900126 8.76511e-06
         168    0.900383    0.900128 8.84524e-06
         169    0.900388    0.900129 8.92565e-06
         170    0.900392    0.900131 9.00632e-06
         171    0.900397    0.900132 9.08726e-06
         172    0.900402    0.900134 9.16847e-06
         173    0.900406    0.900135 9.24996e-06
         174    0.900411    0.900137 9.33172e-06
         175    0.900416    0.900139 9.41375e-06
         176    0.900421     0.90014 9.49605e-06
         177    0.900426    0.900142 9.57861e-06
         178    0.900431    0.900143 9.66145e-06
         179    0.900436    0.900145 9.74455e-06
         180    0.900441    0.900147 9.82791e-06
         181    0.900446    0.900148 9.91154e-06
         182    0.900451     0.90015 9.99543e-06
         183    0.900456    0.900152 1.00796e-05
         184    0.900461    0.900153  1.0164e-05
         185    0.900466    0.900155 1.02487e-05
         186    0.900471    0.900157 1.03336e-05
         187    0.900476    0.900158 1.04188e-05
         188    0.900482     0.90016 1.05043e-05
         189    0.900487    0.900162   1.059e-05
         190    0.900492    0.900164  1.0676e-05
         191    0.900498    0.900165 1.07623e-05
         192    0.900503    0.900167 1.08488e-05
         193    0.900508    0.900169 1.09356e-05
         194    0.900514    0.900171 1.10226e-05
         195    0.900519    0.900172   1.111e-05
         196    0.900525    0.900174 1.11976e-05
         197     0.90053    0.900176 1.12854e-05
         198    0.900536    0.900178 1.13735e-05
         199    0.900541     0.90018 1.14619e-05
         200    0.900547    0.900182 1.15506e-05
         201    0.900552    0.900183 1.16395e-05
         202    0.900558    0.900185 1.17287e-05
         203    0.900564    0.900187 1.18181e-05
         204    0.900569    0.900189 1.19078e-05
         205    0.900575    0.900191 1.19978e-05
         206    0.900581    0.900193 1.20881e-05
         207    0.900587    0.900195 1.21786e-05
         208    0.900593    0.900197 1.22693e-05
         209    0.900598    0.900198 1.23604e-05
         210    0.900604      0.9002 1.24517e-05
         211     0.90061    0.900202 1.25433e-05
         212    0.900616    0.900204 1.26351e-05
         213    0.900622    0.900206 1.27272e-05
         214    0.900628    0.900208 1.28195e-05
         215    0.900634     0.90021 1.29121e-05
         216     0.90064    0.900212  1.3005e-05
         217    0.900646    0.900214 1.30981e-05
         218    0.900653    0.900216 1.31915e-05
         219    0.900659    0.900218 1.32852e-05
         220    0.900665     0.90022 1.33791e-05
         221    0.900671    0.900222 1.34733e-05
         222    0.900678    0.900224 1.35677e-05
         223    0.900684    0.900226 1.36624e-05
         224     0.90069    0.900229 1.37574e-05
         225    0.900697    0.900231 1.38526e-05
         226    0.900703    0.900233 1.39481e-05
         227    0.900709    0.900235 1.40438e-05
         228    0.900716    0.900237 1.41398e-05
         229    0.900722    0.900239  1.4236e-05
         230    0.900729    0.900241 1.43326e-05
         231    0.900735    0.900243 1.44293e-05
         232    0.900742    0.900245 1.45264e-05
         233    0.900749    0.900248 1.46236e-05
         234    0.900755     0.90025 1.47212e-05
         235    0.900762    0.900252  1.4819e-05
         236    0.900769    0.900254 1.49171e-05
         237    0.900775    0.900256 1.50154e-05
         238    0.900782    0.900259  1.5114e-05
         239    0.900789    0.900261 1.52128e-05
         240    0.900796    0.900263 1.53119e-05
         241    0.900803    0.900265 1.54113e-05
         242     0.90081    0.900267 1.55109e-05
         243    0.900817     0.90027 1.56108e-05
         244    0.900824    0.900272  1.5711e-05
         245    0.900831    0.900274 1.58114e-05
         246    0.900838    0.900277 1.59121e-05
         247    0.900845    0.900279 1.60131e-05
         248    0.900852    0.900281 1.61143e-05
         249    0.900859    0.900284 1.62158e-05
         250    0.900866    0.900286 1.63176e-05
         251    0.900873    0.900288 1.64196e-05
         252    0.900881    0.900291 1.65219e-05
         253    0.900888    0.900293 1.66245e-05
         254    0.900895    0.900295 1.67273e-05
         255    0.900903    0.900298 1.68304e-05
         256     0.90091      0.9003 1.69338e-05
         257    0.900917    0.900302 1.70375e-05
         258    0.900925    0.900305 1.71414e-05
         259    0.900932    0.900307 1.72455e-05
         260     0.90094     0.90031   1.735e-05
         261    0.900947    0.900312 1.74547e-05
         262    0.900955    0.900315 1.75597e-05
         263    0.900963    0.900317 1.76649e-05
         264     0.90097     0.90032 1.77704e-05
         265    0.900978    0.900322 1.78762e-05
         266    0.900986    0.900325 1.79822e-05
         267    0.900993    0.900327 1.80885e-05
         268    0.901001     0.90033 1.81951e-05
         269    0.901009    0.900332 1.83019e-05
         270    0.901017    0.900335  1.8409e-05
         271    0.901025    0.900337 1.85164e-05
         272    0.901033     0.90034  1.8624e-05
         273    0.901041    0.900342 1.87319e-05
         274    0.901049    0.900345 1.88401e-05
         275    0.901057    0.900347 1.89485e-05
         276    0.901065     0.90035 1.90572e-05
         277    0.901073    0.900353 1.91661e-05
         278    0.901081    0.900355 1.92754e-05
         279    0.901089    0.900358 1.93849e-05
         280    0.901097    0.900361 1.94946e-05
         281    0.901105    0.900363 1.96046e-05
         282    0.901114    0.900366 1.97149e-05
         283    0.901122    0.900369 1.98255e-05
         284     0.90113    0.900371 1.99363e-05
         285    0.901139    0.900374 2.00474e-05
         286    0.901147    0.900377 2.01587e-05
         287    0.901155    0.900379 2.02703e-05
         288    0.901164    0.900382 2.03822e-05
         289    0.901172    0.900385 2.04943e-05
         290    0.901181    0.900388 2.06067e-05
         291     0.90119     0.90039 2.07194e-05
         292    0.901198    0.900393 2.08323e-05
         293    0.901207    0.900396 2.09455e-05
         294    0.901215    0.900399  2.1059e-05
         295    0.901224    0.900401 2.11727e-05
         296    0.901233    0.900404 2.12867e-05
         297    0.901242    0.900407  2.1401e-05
         298     0.90125     0.90041 2.15155e-05
         299    0.901259    0.900413 2.16303e-05
         300    0.901268    0.900416 2.17454e-05
         301    0.901277    0.900418 2.18607e-05
         302    0.901286    0.900421 2.19763e-05
         303    0.901295    0.900424 2.20921e-05
         304    0.901304    0.900427 2.22082e-05
         305    0.901313     0.90043 2.23246e-05
         306    0.901322    0.900433 2.24413e-05
         307    0.901331    0.900436 2.25582e-05
         308     0.90134    0.900439 2.26753e-05
         309     0.90135    0.900442 2.27928e-05
         310    0.901359    0.900445 2.29105e-05
         311    0.901368    0.900448 2.30284e-05
         312    0.901377    0.900451 2.31466e-05
         313    0.901387    0.900454 2.32651e-05
         314    0.901396    0.900457 2.33839e-05
         315    0.901406     0.90046 2.35029e-05
         316    0.901415    0.900463 2.36222e-05
         317    0.901424    0.900466 2.37417e-05
         318    0.901434    0.900469 2.38615e-05
         319    0.901443    0.900472 2.39815e-05
         320    0.901453    0.900475 2.41019e-05
         321    0.901463    0.900478 2.42225e-05
         322    0.901472    0.900481 2.43433e-05
         323    0.901482    0.900484 2.44644e-05
         324    0.901492    0.900487 2.45858e-05
         325    0.901502     0.90049 2.47075e-05
         326    0.901511    0.900493 2.48294e-05
         327    0.901521    0.900497 2.49516e-05
         328    0.901531      0.9005 2.50741e-05
         329    0.901541    0.900503 2.51968e-05
         330    0.901551    0.900506 2.53198e-05
         331    0.901561    0.900509 2.54431e-05
         332    0.901571    0.900512 2.55666e-05
         333    0.901581    0.900516 2.56904e-05
         334    0.901591    0.900519 2.58145e-05
         335    0.901601    0.900522 2.59388e-05
         336    0.901611    0.900525 2.60634e-05
         337    0.901622    0.900529 2.61883e-05
         338    0.901632    0.900532 2.63135e-05
         339    0.901642    0.900535 2.64389e-05
         340    0.901652    0.900538 2.65646e-05
         341    0.901663    0.900542 2.66905e-05
         342    0.901673    0.900545 2.68167e-05
         343    0.901684    0.900548 2.69432e-05
         344    0.901694    0.900552   2.707e-05
         345    0.901705    0.900555  2.7197e-05
         346    0.901715    0.900558 2.73243e-05
         347    0.901726    0.900562 2.74518e-05
         348    0.901736    0.900565 2.75797e-05
         349    0.901747    0.900569 2.77078e-05
         350    0.901758    0.900572 2.78361e-05
         351    0.901768    0.900575 2.79648e-05
         352    0.901779    0.900579 2.80937e-05
         353     0.90179    0.900582 2.82229e-05
         354    0.901801    0.900586 2.83523e-05
         355    0.901812    0.900589  2.8482e-05
         356    0.901823    0.900593  2.8612e-05
         357    0.901834    0.900596 2.87422e-05
         358    0.901845      0.9006 2.88728e-05
         359    0.901856    0.900603 2.90036e-05
         360    0.901867    0.900607 2.91346e-05
         361    0.901878     0.90061  2.9266e-05
         362    0.901889    0.900614 2.93976e-05
         363      0.9019    0.900617 2.95295e-05
         364    0.901911    0.900621 2.96616e-05
         365    0.901923    0.900624 2.97941e-05
         366    0.901934    0.900628 2.99268e-05
         367    0.901945    0.900631 3.00597e-05
         368    0.901957    0.900635  3.0193e-05
         369    0.901968    0.900639 3.03265e-05
         370     0.90198    0.900642 3.04603e-05
         371    0.901991    0.900646 3.05944e-05
         372    0.902003     0.90065 3.07287e-05
         373    0.902014    0.900653 3.08633e-05
         374    0.902026    0.900657 3.09982e-05
         375    0.902037    0.900661 3.11334e-05
         376    0.902049    0.900664 3.12689e-05
         377    0.902061    0.900668 3.14046e-05
         378    0.902073    0.900672 3.15406e-05
         379    0.902084    0.900675 3.16769e-05
         380    0.902096    0.900679 3.18134e-05
         381    0.902108    0.900683 3.19503e-05
         382     0.90212    0.900687 3.20874e-05
         383    0.902132     0.90069 3.22248e-05
         384    0.902144    0.900694 3.23625e-05
         385    0.902156    0.900698 3.25004e-05
         386    0.902168    0.900702 3.26386e-05
         387     0.90218    0.900706 3.27771e-05
         388    0.902193    0.900709 3.29159e-05
         389    0.902205    0.900713  3.3055e-05
         390    0.902217    0.900717 3.31944e-05
         391    0.902229    0.900721  3.3334e-05
         392    0.902242    0.900725 3.34739e-05
         393    0.902254    0.900729 3.36141e-05
         394    0.902266    0.900733 3.37545e-05
         395    0.902279    0.900737 3.38953e-05
         396    0.902291    0.900741 3.40363e-05
         397    0.902304    0.900744 3.41776e-05
         398    0.902317    0.900748 3.43192e-05
         399    0.902329    0.900752 3.44611e-05
         400    0.902342    0.900756 3.46033e-05
         401    0.902354     0.90076 3.47457e-05
         402    0.902367    0.900764 3.48885e-05
         403     0.90238    0.900768 3.50315e-05
         404    0.902393    0.900772 3.51748e-05
         405    0.902406    0.900776 3.53184e-05
         406    0.902419     0.90078 3.54623e-05
         407    0.902432    0.900785 3.56064e-05
         408    0.902445    0.900789 3.57509e-05
         409    0.902458    0.900793 3.58956e-05
         410    0.902471    0.900797 3.60407e-05
         411    0.902484    0.900801  3.6186e-05
         412    0.902497    0.900805 3.63316e-05
         413     0.90251    0.900809 3.64775e-05
         414    0.902523    0.900813 3.66236e-05
         415    0.902537    0.900817 3.67701e-05
         416     0.90255    0.900822 3.69169e-05
         417    0.902563    0.900826 3.70639e-05
         418    0.902577     0.90083 3.72112e-05
         419     0.90259    0.900834 3.73589e-05
         420    0.902604    0.900838 3.75068e-05
         421    0.902617    0.900843  3.7655e-05
         422    0.902631    0.900847 3.78035e-05
         423    0.902645    0.900851 3.79522e-05
         424    0.902658    0.900855 3.81013e-05
         425    0.902672     0.90086 3.82507e-05
         426    0.902686    0.900864 3.84003e-05
         427      0.9027    0.900868 3.85503e-05
         428    0.902713    0.900873 3.87005e-05
         429    0.902727    0.900877 3.88511e-05
         430    0.902741    0.900881 3.90019e-05
         431    0.902755    0.900886  3.9153e-05
         432    0.902769     0.90089 3.93044e-05
         433    0.902783    0.900894 3.94561e-05
         434    0.902797    0.900899 3.96082e-05
         435    0.902811    0.900903 3.97605e-05
         436    0.902826    0.900907 3.99131e-05
         437     0.90284    0.900912 4.00659e-05
         438    0.902854    0.900916 4.02191e-05
         439    0.902869    0.900921 4.03726e-05
         440    0.902883    0.900925 4.05264e-05
         441    0.902897     0.90093 4.06805e-05
         442    0.902912    0.900934 4.08349e-05
         443    0.902926    0.900939 4.09896e-05
         444    0.902941    0.900943 4.11446e-05
         445    0.902955    0.900948 4.12998e-05
         446     0.90297    0.900952 4.14554e-05
         447    0.902985    0.900957 4.16113e-05
         448       0.903    0.900961 4.17675e-05
         449    0.903014    0.900966  4.1924e-05
         450    0.903029     0.90097 4.20808e-05
         451    0.903044    0.900975 4.22379e-05
         452    0.903059     0.90098 4.23953e-05
         453    0.903074    0.900984 4.25531e-05
         454    0.903089    0.900989 4.27111e-05
         455    0.903104    0.900994 4.28694e-05
         456    0.903119    0.900998 4.30281e-05
         457    0.903134    0.901003  4.3187e-05
         458    0.903149    0.901008 4.33462e-05
         459    0.903165    0.901012 4.35058e-05
         460     0.90318    0.901017 4.36657e-05
         461    0.903195    0.901022 4.38259e-05
         462    0.903211    0.901026 4.39863e-05
         463    0.903226    0.901031 4.41471e-05
         464    0.903242    0.901036 4.43083e-05
         465    0.903257    0.901041 4.44697e-05
         466    0.903273    0.901046 4.46314e-05
         467    0.903288     0.90105 4.47935e-05
         468    0.903304    0.901055 4.49558e-05
         469     0.90332     0.90106 4.51185e-05
         470    0.903335    0.901065 4.52815e-05
         471    0.903351     0.90107 4.54448e-05
         472    0.903367    0.901075 4.56084e-05
         473    0.903383    0.901079 4.57724e-05
         474    0.903399    0.901084 4.59366e-05
         475    0.903415    0.901089 4.61012e-05
         476    0.903431    0.901094 4.62661e-05
         477    0.903447    0.901099 4.64313e-05
         478    0.903463    0.901104 4.65968e-05
         479    0.903479    0.901109 4.67626e-05
         480    0.903496    0.901114 4.69288e-05
         481    0.903512    0.901119 4.70953e-05
         482    0.903528    0.901124 4.72621e-05
         483    0.903545    0.901129 4.74292e-05
         484    0.903561    0.901134 4.75966e-05
         485    0.903578    0.901139 4.77644e-05
         486    0.903594    0.901144 4.79325e-05
         487    0.903611    0.901149 4.81009e-05
         488    0.903627    0.901154 4.82696e-05
         489    0.903644    0.901159 4.84387e-05
         490    0.903661    0.901164 4.86081e-05
         491    0.903677     0.90117 4.87778e-05
         492    0.903694    0.901175 4.89478e-05
         493    0.903711     0.90118 4.91182e-05
         494    0.903728    0.901185 4.92889e-05
         495    0.903745     0.90119 4.94599e-05
         496    0.903762    0.901195 4.96312e-05
         497    0.903779    0.901201 4.98029e-05
         498    0.903796    0.901206 4.99749e-05
         499    0.903814    0.901211 5.01473e-05
         500    0.903831    0.901216   5.032e-05
         501    0.903848    0.901221  5.0493e-05
         502    0.903865    0.901227 5.06663e-05
         503    0.903883    0.901232   5.084e-05
         504      0.9039    0.901237 5.10141e-05
         505    0.903918    0.901243 5.11884e-05
         506    0.903935    0.901248 5.13631e-05
         507    0.903953    0.901253 5.15382e-05
         508    0.903971    0.901259 5.17135e-05
         509    0.903988    0.901264 5.18892e-05
         510    0.904006    0.901269 5.20653e-05
         511    0.904024    0.901275 5.22417e-05
         512    0.904042     0.90128 5.24184e-05
         513     0.90406    0.901286 5.25955e-05
         514    0.904078    0.901291 5.27729e-05
         515    0.904096    0.901296 5.29507e-05
         516    0.904114    0.901302 5.31288e-05
         517    0.904132    0.901307 5.33072e-05
         518     0.90415    0.901313  5.3486e-05
         519    0.904168    0.901318 5.36651e-05
         520    0.904186    0.901324 5.38446e-05
         521    0.904205    0.901329 5.40244e-05
         522    0.904223    0.901335 5.42046e-05
         523    0.904242    0.901341 5.43851e-05
         524     0.90426    0.901346 5.45659e-05
         525    0.904279    0.901352 5.47471e-05
         526    0.904297    0.901357 5.49287e-05
         527    0.904316    0.901363 5.51106e-05
         528    0.904335    0.901369 5.52929e-05
         529    0.904353    0.901374 5.54755e-05
         530    0.904372     0.90138 5.56584e-05
         531    0.904391    0.901385 5.58417e-05
         532     0.90441    0.901391 5.60254e-05
         533    0.904429    0.901397 5.62094e-05
         534    0.904448    0.901403 5.63938e-05
         535    0.904467    0.901408 5.65785e-05
         536    0.904486    0.901414 5.67636e-05
         537    0.904505     0.90142  5.6949e-05
         538    0.904525    0.901426 5.71348e-05
         539    0.904544    0.901431  5.7321e-05
         540    0.904563    0.901437 5.75075e-05
         541    0.904583    0.901443 5.76944e-05
         542    0.904602    0.901449 5.78816e-05
         543    0.904622    0.901455 5.80692e-05
         544    0.904641    0.901461 5.82572e-05
         545    0.904661    0.901466 5.84455e-05
         546    0.904681    0.901472 5.86342e-05
         547      0.9047    0.901478 5.88232e-05
         548     0.90472    0.901484 5.90126e-05
         549     0.90474     0.90149 5.92024e-05
         550     0.90476    0.901496 5.93925e-05
         551     0.90478    0.901502  5.9583e-05
         552      0.9048    0.901508 5.97739e-05
         553     0.90482    0.901514 5.99652e-05
         554     0.90484     0.90152 6.01568e-05
         555     0.90486    0.901526 6.03487e-05
         556    0.904881    0.901532 6.05411e-05
         557    0.904901    0.901538 6.07338e-05
         558    0.904921    0.901544 6.09269e-05
         559    0.904942     0.90155 6.11204e-05
         560    0.904962    0.901556 6.13142e-05
         561    0.904983    0.901562 6.15084e-05
         562    0.905004    0.901568  6.1703e-05
         563    0.905024    0.901575 6.18979e-05
         564    0.905045    0.901581 6.20933e-05
         565    0.905066    0.901587  6.2289e-05
         566    0.905087    0.901593 6.24851e-05
         567    0.905108    0.901599 6.26815e-05
         568    0.905128    0.901606 6.28784e-05
         569     0.90515    0.901612 6.30756e-05
         570    0.905171    0.901618 6.32732e-05
         571    0.905192    0.901624 6.34712e-05
         572    0.905213    0.901631 6.36695e-05
         573    0.905234    0.901637 6.38683e-05
         574    0.905256    0.901643 6.40674e-05
         575    0.905277    0.901649 6.42669e-05
         576    0.905298    0.901656 6.44668e-05
         577     0.90532    0.901662 6.46671e-05
         578    0.905341    0.901668 6.48677e-05
         579    0.905363    0.901675 6.50688e-05
         580    0.905385    0.901681 6.52702e-05
         581    0.905407    0.901688 6.54721e-05
         582    0.905428    0.901694 6.56743e-05
         583     0.90545    0.901701 6.58769e-05
         584    0.905472    0.901707 6.60799e-05
         585    0.905494    0.901713 6.62833e-05
         586    0.905516     0.90172 6.64871e-05
         587    0.905538    0.901726 6.66913e-05
         588    0.905561    0.901733 6.68959e-05
         589    0.905583     0.90174 6.71008e-05
         590    0.905605    0.901746 6.73062e-05
         591    0.905627    0.901753  6.7512e-05
         592     0.90565    0.901759 6.77181e-05
         593    0.905672    0.901766 6.79247e-05
         594    0.905695    0.901772 6.81317e-05
         595    0.905718    0.901779  6.8339e-05
         596     0.90574    0.901786 6.85468e-05
         597    0.905763    0.901792  6.8755e-05
         598    0.905786    0.901799 6.89636e-05
         599    0.905809    0.901806 6.91725e-05
         600    0.905832    0.901812 6.93819e-05
         601    0.905855    0.901819 6.95917e-05
         602    0.905878    0.901826 6.98019e-05
         603    0.905901    0.901833 7.00125e-05
         604    0.905924    0.901839 7.02236e-05
         605    0.905947    0.901846  7.0435e-05
         606    0.905971    0.901853 7.06468e-05
         607    0.905994     0.90186 7.08591e-05
         608    0.906018    0.901867 7.10718e-05
         609    0.906041    0.901874 7.12849e-05
         610    0.906065     0.90188 7.14984e-05
         611    0.906088    0.901887 7.17123e-05
         612    0.906112    0.901894 7.19266e-05
         613    0.906136    0.901901 7.21414e-05
         614     0.90616    0.901908 7.23565e-05
         615    0.906184    0.901915 7.25721e-05
         616    0.906208    0.901922 7.27881e-05
         617    0.906232    0.901929 7.30045e-05
         618    0.906256    0.901936 7.32214e-05
         619     0.90628    0.901943 7.34387e-05
         620    0.906305     0.90195 7.36564e-05
         621    0.906329    0.901957 7.38745e-05
         622    0.906353    0.901964 7.40931e-05
         623    0.906378    0.901971  7.4312e-05
         624    0.906402    0.901978 7.45315e-05
         625    0.906427    0.901985 7.47513e-05
         626    0.906452    0.901993 7.49716e-05
         627    0.906476       0.902 7.51923e-05
         628    0.906501    0.902007 7.54134e-05
         629    0.906526    0.902014  7.5635e-05
         630    0.906551    0.902021  7.5857e-05
         631    0.906576    0.902029 7.60794e-05
         632    0.906601    0.902036 7.63023e-05
         633    0.906626    0.902043 7.65256e-05
         634    0.906651     0.90205 7.67493e-05
         635    0.906677    0.902058 7.69735e-05
         636    0.906702    0.902065 7.71981e-05
         637    0.906728    0.902072 7.74232e-05
         638    0.906753     0.90208 7.76487e-05
         639    0.906779    0.902087 7.78746e-05
         640    0.906804    0.902094  7.8101e-05
         641     0.90683    0.902102 7.83278e-05
         642    0.906856    0.902109 7.85551e-05
         643    0.906882    0.902116 7.87828e-05
         644    0.906908    0.902124  7.9011e-05
         645    0.906934    0.902131 7.92396e-05
         646     0.90696    0.902139 7.94687e-05
         647    0.906986    0.902146 7.96982e-05
         648    0.907012    0.902154 7.99282e-05
         649    0.907039    0.902161 8.01586e-05
         650    0.907065    0.902169 8.03895e-05
         651    0.907091    0.902176 8.06208e-05
         652    0.907118    0.902184 8.08526e-05
         653    0.907144    0.902192 8.10849e-05
         654    0.907171    0.902199 8.13176e-05
         655    0.907198    0.902207 8.15507e-05
         656    0.907225    0.902215 8.17844e-05
         657    0.907252    0.902222 8.20184e-05
         658    0.907279     0.90223  8.2253e-05
         659    0.907306    0.902238  8.2488e-05
         660    0.907333    0.902245 8.27235e-05
         661     0.90736    0.902253 8.29594e-05
         662    0.907387    0.902261 8.31958e-05
         663    0.907415    0.902269 8.34327e-05
         664    0.907442    0.902276 8.36701e-05
         665    0.907469    0.902284 8.39079e-05
