#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        1173     1.43153     1.39637  0.00856661
        1174     1.42777     1.39639  0.00855936
        1175     1.42395     1.39642   0.0085521
        1176     1.42007     1.39644  0.00854486
        1177     1.41612     1.39646  0.00853761
        1178     1.41213     1.39647  0.00853038
        1179      1.4081     1.39648  0.00852315
        1180     1.40402     1.39648  0.00851593
        1181      1.3999     1.39649  0.00850872
        1182     1.39575     1.39649  0.00850152
        1183     1.39157     1.39648  0.00849433
        1184     1.38737     1.39648  0.00848716
        1185     1.38315     1.39646  0.00848001
        1186     1.37892     1.39645  0.00847287
        1187     1.37468     1.39643  0.00846575
        1188     1.37044     1.39641  0.00845865
        1189     1.36621     1.39638  0.00845158
        1190     1.36199     1.39635  0.00844452
        1191     1.35778     1.39632   0.0084375
        1192     1.35361     1.39629  0.00843049
        1193     1.34946     1.39625  0.00842352
        1194     1.34536      1.3962  0.00841657
        1195      1.3413     1.39616  0.00840965
        1196     1.33729     1.39611  0.00840277
        1197     1.33334     1.39606  0.00839591
        1198     1.32946       1.396  0.00838909
        1199     1.32565     1.39594  0.00838229
        1200     1.32192     1.39588  0.00837554
        1201     1.31827     1.39582  0.00836881
        1202     1.31473     1.39575  0.00836212
        1203     1.31128     1.39568  0.00835546
        1204     1.30794     1.39561  0.00834884
        1205     1.30472     1.39553  0.00834225
        1206     1.30161     1.39545   0.0083357
        1207     1.29864     1.39537  0.00832918
        1208      1.2958     1.39529  0.00832269
        1209      1.2931     1.39521  0.00831624
        1210     1.29055     1.39512  0.00830982
        1211     1.28815     1.39503  0.00830342
        1212      1.2859     1.39494  0.00829706
        1213     1.28382     1.39485  0.00829073
        1214     1.28191     1.39476  0.00828442
        1215     1.28017     1.39466  0.00827814
        1216     1.27861     1.39457  0.00827188
        1217     1.27723     1.39447  0.00826564
        1218     1.27603     1.39437  0.00825943
        1219     1.27502     1.39427  0.00825323
        1220      1.2742     1.39418  0.00824706
        1221     1.27358     1.39408  0.00824089
        1222     1.27315     1.39398  0.00823474
        1223     1.27291     1.39388  0.00822861
        1224     1.27288     1.39378  0.00822248
        1225     1.27304     1.39368  0.00821635
        1226      1.2734     1.39358  0.00821024
        1227     1.27396     1.39349  0.00820413
        1228     1.27471     1.39339  0.00819802
        1229     1.27566     1.39329   0.0081919
        1230     1.27681      1.3932  0.00818579
        1231     1.27814     1.39311  0.00817968
        1232     1.27966     1.39301  0.00817355
        1233     1.28137     1.39292  0.00816743
        1234     1.28326     1.39283  0.00816129
        1235     1.28532     1.39275  0.00815515
        1236     1.28756     1.39266  0.00814899
        1237     1.28997     1.39258  0.00814283
        1238     1.29254      1.3925  0.00813665
        1239     1.29527     1.39242  0.00813046
        1240     1.29816     1.39234  0.00812426
        1241     1.30119     1.39227  0.00811805
        1242     1.30436      1.3922  0.00811182
        1243     1.30766     1.39213  0.00810558
        1244     1.31109     1.39207  0.00809933
        1245     1.31465       1.392  0.00809306
        1246     1.31831     1.39194  0.00808678
        1247     1.32208     1.39189  0.00808049
        1248     1.32596     1.39184  0.00807419
        1249     1.32992     1.39179  0.00806787
        1250     1.33397     1.39174  0.00806155
        1251     1.33809      1.3917  0.00805522
        1252     1.34229     1.39166  0.00804889
        1253     1.34655     1.39162  0.00804254
        1254     1.35086     1.39159  0.00803619
        1255     1.35522     1.39156  0.00802984
        1256     1.35961     1.39153  0.00802349
        1257     1.36405     1.39151  0.00801714
        1258      1.3685     1.39149  0.00801079
        1259     1.37298     1.39148  0.00800444
        1260     1.37747     1.39147  0.00799809
        1261     1.38197     1.39146  0.00799175
        1262     1.38647     1.39146  0.00798542
        1263     1.39096     1.39146   0.0079791
        1264     1.39543     1.39146  0.00797279
        1265     1.39989     1.39147  0.00796649
        1266     1.40433     1.39148   0.0079602
        1267     1.40873     1.39149  0.00795393
        1268      1.4131     1.39151  0.00794767
        1269     1.41743     1.39153  0.00794144
        1270     1.42171     1.39155  0.00793522
        1271     1.42594     1.39158  0.00792902
        1272     1.43011     1.39161  0.00792285
        1273     1.43423     1.39164  0.00791669
        1274     1.43829     1.39168  0.00791056
        1275     1.44227     1.39172  0.00790446
        1276     1.44619     1.39176  0.00789838
        1277     1.45004     1.39181  0.00789233
        1278     1.45381     1.39186   0.0078863
        1279      1.4575     1.39191   0.0078803
        1280     1.46111     1.39196  0.00787433
        1281     1.46464     1.39202  0.00786839
        1282     1.46809     1.39208  0.00786247
        1283     1.47145     1.39214  0.00785659
        1284     1.47472      1.3922  0.00785073
        1285     1.47791     1.39227  0.00784491
        1286       1.481     1.39234  0.00783911
        1287     1.48401     1.39241  0.00783334
        1288     1.48692     1.39248  0.00782761
        1289     1.48974     1.39256   0.0078219
        1290     1.49247     1.39264  0.00781622
        1291      1.4951     1.39272  0.00781056
        1292     1.49764      1.3928  0.00780494
        1293     1.50009     1.39288  0.00779935
        1294     1.50245     1.39296  0.00779378
        1295     1.50471     1.39305  0.00778824
        1296     1.50688     1.39314  0.00778272
        1297     1.50896     1.39323  0.00777724
        1298     1.51095     1.39332  0.00777177
        1299     1.51285     1.39341  0.00776633
        1300     1.51465      1.3935  0.00776092
        1301     1.51637      1.3936  0.00775553
        1302     1.51799     1.39369  0.00775016
        1303     1.51952     1.39379  0.00774481
        1304     1.52097     1.39389  0.00773949
        1305     1.52232     1.39399  0.00773418
        1306     1.52359     1.39409   0.0077289
        1307     1.52477     1.39419  0.00772363
        1308     1.52586     1.39429  0.00771838
        1309     1.52687     1.39439  0.00771315
        1310     1.52779     1.39449  0.00770794
        1311     1.52862     1.39459  0.00770274
        1312     1.52937     1.39469  0.00769755
        1313     1.53004      1.3948  0.00769238
        1314     1.53061      1.3949  0.00768722
        1315     1.53111       1.395  0.00768207
        1316     1.53151     1.39511  0.00767693
        1317     1.53184     1.39521  0.00767181
        1318     1.53208     1.39532  0.00766669
        1319     1.53223     1.39542  0.00766158
        1320     1.53231     1.39552  0.00765647
        1321      1.5323     1.39563  0.00765138
        1322      1.5322     1.39573  0.00764629
        1323     1.53203     1.39583   0.0076412
        1324     1.53178     1.39594  0.00763612
        1325     1.53144     1.39604  0.00763104
        1326     1.53102     1.39614  0.00762597
        1327     1.53053     1.39624  0.00762089
        1328     1.52995     1.39634  0.00761582
        1329     1.52929     1.39644  0.00761075
        1330     1.52855     1.39654  0.00760567
        1331     1.52772     1.39664   0.0076006
        1332     1.52681     1.39674  0.00759552
        1333     1.52583     1.39683  0.00759044
        1334     1.52476     1.39693  0.00758535
        1335     1.52361     1.39703  0.00758026
        1336     1.52237     1.39712  0.00757517
        1337     1.52106     1.39721  0.00757007
        1338     1.51967      1.3973  0.00756497
        1339     1.51819     1.39739  0.00755986
        1340     1.51664     1.39748  0.00755474
        1341     1.51501     1.39757  0.00754961
        1342      1.5133     1.39766  0.00754448
        1343     1.51151     1.39774  0.00753934
        1344     1.50964     1.39782  0.00753419
        1345      1.5077     1.39791  0.00752903
        1346     1.50567     1.39799  0.00752386
        1347     1.50357     1.39807  0.00751869
        1348     1.50138     1.39814   0.0075135
        1349     1.49912     1.39822   0.0075083
        1350     1.49677     1.39829  0.00750309
        1351     1.49435     1.39836  0.00749788
        1352     1.49185     1.39843  0.00749265
        1353     1.48926      1.3985  0.00748741
        1354      1.4866     1.39856  0.00748217
        1355     1.48386     1.39862  0.00747691
        1356     1.48104     1.39869  0.00747164
        1357     1.47814     1.39874  0.00746637
        1358     1.47516      1.3988  0.00746108
        1359     1.47211     1.39885  0.00745579
        1360     1.46897     1.39891  0.00745048
        1361     1.46575     1.39896  0.00744517
        1362     1.46246       1.399  0.00743985
        1363     1.45908     1.39905  0.00743452
        1364     1.45562     1.39909  0.00742919
        1365     1.45209     1.39913  0.00742384
        1366     1.44848     1.39916   0.0074185
        1367     1.44478      1.3992  0.00741315
        1368     1.44101     1.39923  0.00740779
        1369     1.43717     1.39925  0.00740243
        1370     1.43324     1.39928  0.00739707
        1371     1.42924      1.3993  0.00739171
        1372     1.42516     1.39932  0.00738634
        1373       1.421     1.39934  0.00738098
        1374     1.41677     1.39935  0.00737562
        1375     1.41247     1.39936  0.00737026
        1376      1.4081     1.39936  0.00736491
        1377     1.40366     1.39937  0.00735956
        1378     1.39914     1.39937  0.00735422
        1379     1.39457     1.39936  0.00734889
        1380     1.38992     1.39936  0.00734356
        1381     1.38522     1.39935  0.00733825
        1382     1.38045     1.39933  0.00733296
        1383     1.37563     1.39932  0.00732767
        1384     1.37075     1.39929  0.00732241
        1385     1.36582     1.39927  0.00731716
        1386     1.36085     1.39924  0.00731194
        1387     1.35583     1.39921  0.00730673
        1388     1.35076     1.39918  0.00730155
        1389     1.34566     1.39914  0.00729639
        1390     1.34053      1.3991  0.00729127
        1391     1.33537     1.39905  0.00728617
        1392     1.33018       1.399   0.0072811
        1393     1.32497     1.39895  0.00727607
        1394     1.31974     1.39889  0.00727107
        1395     1.31451     1.39883  0.00726611
        1396     1.30927     1.39877  0.00726119
        1397     1.30403      1.3987  0.00725631
        1398      1.2988     1.39863  0.00725147
        1399     1.29358     1.39855  0.00724668
        1400     1.28838     1.39847  0.00724193
        1401      1.2832     1.39839  0.00723722
        1402     1.27806      1.3983  0.00723257
        1403     1.27295     1.39822  0.00722797
        1404     1.26789     1.39812  0.00722342
        1405     1.26288     1.39803  0.00721892
        1406     1.25793     1.39793  0.00721447
        1407     1.25304     1.39782  0.00721008
        1408     1.24823     1.39772  0.00720574
        1409     1.24349     1.39761  0.00720146
        1410     1.23885      1.3975  0.00719723
        1411     1.23429     1.39738  0.00719306
        1412     1.22984     1.39726  0.00718894
        1413      1.2255     1.39714  0.00718488
        1414     1.22127     1.39702  0.00718088
        1415     1.21717     1.39689  0.00717693
        1416     1.21319     1.39676  0.00717303
        1417     1.20936     1.39663  0.00716919
        1418     1.20566     1.39649   0.0071654
        1419     1.20212     1.39635  0.00716166
        1420     1.19874     1.39622  0.00715797
        1421     1.19552     1.39607  0.00715432
        1422     1.19247     1.39593  0.00715072
        1423     1.18961     1.39579  0.00714717
        1424     1.18692     1.39564  0.00714365
        1425     1.18443     1.39549  0.00714018
        1426     1.18213     1.39534  0.00713674
        1427     1.18003     1.39519  0.00713333
        1428     1.17813     1.39504  0.00712996
        1429     1.17644     1.39489  0.00712661
        1430     1.17497     1.39473  0.00712328
        1431     1.17371     1.39458  0.00711998
        1432     1.17268     1.39442  0.00711669
        1433     1.17186     1.39427  0.00711342
        1434     1.17128     1.39411  0.00711016
        1435     1.17092     1.39396  0.00710691
        1436      1.1708      1.3938  0.00710366
        1437      1.1709     1.39365  0.00710041
        1438     1.17125     1.39349  0.00709715
        1439     1.17182     1.39334  0.00709389
        1440     1.17263     1.39318  0.00709062
        1441     1.17368     1.39303  0.00708734
        1442     1.17496     1.39288  0.00708403
        1443     1.17647     1.39273  0.00708071
        1444     1.17822     1.39258  0.00707737
        1445     1.18019     1.39243    0.007074
        1446      1.1824     1.39229  0.00707059
        1447     1.18483     1.39215  0.00706716
        1448     1.18749       1.392  0.00706369
        1449     1.19037     1.39187  0.00706019
        1450     1.19347     1.39173  0.00705665
        1451     1.19679     1.39159  0.00705306
        1452     1.20031     1.39146  0.00704943
        1453     1.20404     1.39133  0.00704576
        1454     1.20798     1.39121  0.00704205
        1455     1.21211     1.39108  0.00703828
        1456     1.21644     1.39096  0.00703447
        1457     1.22095     1.39085  0.00703061
        1458     1.22565     1.39073   0.0070267
        1459     1.23052     1.39062  0.00702274
        1460     1.23556     1.39052  0.00701873
        1461     1.24077     1.39042  0.00701468
        1462     1.24614     1.39032  0.00701058
        1463     1.25165     1.39022  0.00700642
        1464     1.25732     1.39013  0.00700223
        1465     1.26312     1.39004  0.00699798
        1466     1.26906     1.38996   0.0069937
        1467     1.27512     1.38988  0.00698937
        1468      1.2813     1.38981    0.006985
        1469     1.28759     1.38974  0.00698059
        1470     1.29398     1.38968  0.00697614
        1471     1.30047     1.38961  0.00697167
        1472     1.30706     1.38956  0.00696715
        1473     1.31372     1.38951  0.00696262
        1474     1.32047     1.38946  0.00695805
        1475     1.32728     1.38942  0.00695346
        1476     1.33415     1.38938  0.00694885
        1477     1.34108     1.38935  0.00694422
        1478     1.34805     1.38932  0.00693958
        1479     1.35506      1.3893  0.00693493
        1480      1.3621     1.38928  0.00693026
        1481     1.36917     1.38927   0.0069256
        1482     1.37625     1.38926  0.00692093
        1483     1.38334     1.38925  0.00691626
        1484     1.39043     1.38925   0.0069116
        1485     1.39752     1.38926  0.00690695
        1486      1.4046     1.38927  0.00690231
        1487     1.41165     1.38928  0.00689769
        1488     1.41868      1.3893  0.00689308
        1489     1.42568     1.38933  0.00688849
        1490     1.43263     1.38936  0.00688393
        1491     1.43955     1.38939   0.0068794
        1492      1.4464     1.38943  0.00687489
        1493      1.4532     1.38947  0.00687042
        1494     1.45993     1.38952  0.00686598
        1495     1.46659     1.38957  0.00686158
        1496     1.47317     1.38963  0.00685723
        1497     1.47966     1.38969  0.00685291
        1498     1.48606     1.38975  0.00684864
        1499     1.49236     1.38982  0.00684441
        1500     1.49855     1.38989  0.00684023
        1501     1.50464     1.38997   0.0068361
        1502     1.51061     1.39005  0.00683202
        1503     1.51647     1.39013  0.00682799
        1504      1.5222     1.39022  0.00682402
        1505      1.5278     1.39031   0.0068201
        1506     1.53327     1.39041  0.00681623
        1507     1.53861     1.39051  0.00681241
        1508     1.54379     1.39061  0.00680865
        1509     1.54883     1.39071  0.00680495
        1510     1.55372     1.39082   0.0068013
        1511     1.55845     1.39093   0.0067977
        1512     1.56302     1.39104  0.00679416
        1513     1.56743     1.39116  0.00679067
        1514     1.57167     1.39128  0.00678723
        1515     1.57574      1.3914  0.00678384
        1516     1.57964     1.39153   0.0067805
        1517     1.58336     1.39165  0.00677721
        1518      1.5869     1.39178  0.00677397
        1519     1.59025     1.39191  0.00677077
        1520     1.59343     1.39204  0.00676761
        1521     1.59642     1.39218   0.0067645
        1522     1.59921     1.39231  0.00676142
        1523     1.60182     1.39245  0.00675838
        1524     1.60424     1.39259  0.00675537
        1525     1.60646     1.39273   0.0067524
        1526     1.60849     1.39287  0.00674946
        1527     1.61032     1.39302  0.00674654
        1528     1.61195     1.39316  0.00674364
        1529     1.61339      1.3933  0.00674077
        1530     1.61462     1.39345  0.00673792
        1531     1.61566     1.39359  0.00673508
        1532      1.6165     1.39374  0.00673225
        1533     1.61714     1.39388  0.00672944
        1534     1.61758     1.39403  0.00672663
        1535     1.61782     1.39418  0.00672383
        1536     1.61786     1.39432  0.00672103
        1537      1.6177     1.39447  0.00671823
        1538     1.61735     1.39461  0.00671542
        1539     1.61681     1.39476  0.00671261
        1540     1.61606      1.3949  0.00670979
        1541     1.61513     1.39504  0.00670696
        1542       1.614     1.39518  0.00670411
        1543     1.61269     1.39533  0.00670125
        1544     1.61118     1.39547  0.00669837
        1545      1.6095      1.3956  0.00669546
        1546     1.60762     1.39574  0.00669254
        1547     1.60557     1.39588  0.00668959
        1548     1.60335     1.39601  0.00668661
        1549     1.60095     1.39614   0.0066836
        1550     1.59837     1.39627  0.00668056
        1551     1.59564      1.3964  0.00667749
        1552     1.59274     1.39653  0.00667438
        1553     1.58968     1.39665  0.00667125
        1554     1.58646     1.39677  0.00666807
        1555      1.5831     1.39689  0.00666486
        1556      1.5796     1.39701  0.00666161
        1557     1.57595     1.39713  0.00665832
        1558     1.57217     1.39724    0.006655
        1559     1.56825     1.39735  0.00665163
        1560     1.56421     1.39746  0.00664823
        1561     1.56004     1.39756  0.00664478
        1562     1.55576     1.39766   0.0066413
        1563     1.55136     1.39776  0.00663778
        1564     1.54686     1.39785  0.00663422
        1565     1.54225     1.39795  0.00663062
        1566     1.53755     1.39804  0.00662699
        1567     1.53276     1.39812  0.00662332
        1568     1.52789     1.39821  0.00661961
        1569     1.52294     1.39828  0.00661587
        1570     1.51793     1.39836  0.00661209
        1571     1.51285     1.39843  0.00660829
        1572     1.50771      1.3985  0.00660445
        1573     1.50252     1.39857  0.00660058
        1574     1.49729     1.39863  0.00659669
        1575     1.49202     1.39869  0.00659276
        1576     1.48672     1.39875  0.00658882
        1577     1.48139      1.3988  0.00658485
        1578     1.47604     1.39885  0.00658086
        1579     1.47069     1.39889  0.00657685
        1580     1.46532     1.39894  0.00657282
        1581     1.45996     1.39897  0.00656877
        1582     1.45461     1.39901  0.00656472
        1583     1.44928     1.39904  0.00656065
        1584     1.44396     1.39907  0.00655657
        1585     1.43868     1.39909  0.00655248
        1586     1.43343     1.39912  0.00654838
        1587     1.42823     1.39913  0.00654428
        1588     1.42308     1.39915  0.00654018
        1589     1.41798     1.39916  0.00653607
        1590     1.41294     1.39917  0.00653197
        1591     1.40798     1.39918  0.00652786
        1592     1.40308     1.39918  0.00652376
        1593     1.39827     1.39918  0.00651967
        1594     1.39354     1.39917  0.00651558
        1595      1.3889     1.39917   0.0065115
        1596     1.38436     1.39916  0.00650742
        1597     1.37993     1.39915  0.00650336
        1598      1.3756     1.39913  0.00649931
        1599     1.37138     1.39911  0.00649527
        1600     1.36728     1.39909  0.00649124
        1601      1.3633     1.39907  0.00648722
        1602     1.35944     1.39905  0.00648322
        1603     1.35572     1.39902  0.00647923
        1604     1.35213     1.39899  0.00647526
        1605     1.34867     1.39896   0.0064713
        1606     1.34536     1.39893  0.00646735
        1607     1.34219     1.39889  0.00646343
        1608     1.33918     1.39885  0.00645951
        1609     1.33631     1.39882  0.00645562
        1610     1.33359     1.39877  0.00645173
        1611     1.33103     1.39873  0.00644787
        1612     1.32863     1.39869  0.00644401
        1613     1.32638     1.39864  0.00644017
        1614     1.32429      1.3986  0.00643635
        1615     1.32235     1.39855  0.00643254
        1616     1.32058      1.3985  0.00642874
        1617     1.31896     1.39845  0.00642495
        1618      1.3175      1.3984  0.00642117
        1619      1.3162     1.39835  0.00641741
        1620     1.31506      1.3983  0.00641365
        1621     1.31407     1.39825  0.00640991
        1622     1.31324      1.3982  0.00640617
        1623     1.31255     1.39814  0.00640244
        1624     1.31202     1.39809  0.00639872
        1625     1.31163     1.39804    0.006395
        1626     1.31139     1.39798  0.00639129
        1627     1.31128     1.39793  0.00638758
        1628     1.31131     1.39788  0.00638388
        1629     1.31148     1.39783  0.00638018
        1630     1.31177     1.39777  0.00637649
        1631     1.31219     1.39772  0.00637279
        1632     1.31272     1.39767   0.0063691
        1633     1.31337     1.39762  0.00636541
        1634     1.31414     1.39757  0.00636172
        1635     1.31501     1.39751  0.00635803
        1636     1.31598     1.39746  0.00635434
        1637     1.31705     1.39742  0.00635064
        1638     1.31822     1.39737  0.00634695
        1639     1.31947     1.39732  0.00634326
        1640      1.3208     1.39727  0.00633956
        1641     1.32221     1.39723  0.00633586
        1642     1.32369     1.39718  0.00633216
        1643     1.32523     1.39714  0.00632846
        1644     1.32684      1.3971  0.00632475
        1645     1.32851     1.39705  0.00632105
        1646     1.33024     1.39701  0.00631734
        1647     1.33201     1.39697  0.00631363
        1648     1.33383     1.39694  0.00630991
        1649     1.33569      1.3969  0.00630619
        1650     1.33759     1.39686  0.00630247
        1651     1.33951     1.39683  0.00629875
        1652     1.34147     1.39679  0.00629503
        1653     1.34344     1.39676   0.0062913
        1654     1.34544     1.39673  0.00628758
        1655     1.34746      1.3967  0.00628385
        1656     1.34949     1.39667  0.00628012
        1657     1.35153     1.39665  0.00627639
        1658     1.35358     1.39662  0.00627265
        1659     1.35563      1.3966  0.00626892
        1660     1.35768     1.39657  0.00626519
        1661     1.35974     1.39655  0.00626146
        1662     1.36179     1.39653  0.00625772
        1663     1.36383     1.39651  0.00625399
        1664     1.36587     1.39649  0.00625026
        1665     1.36791     1.39647  0.00624653
        1666     1.36993     1.39646   0.0062428
        1667     1.37195     1.39644  0.00623907
        1668     1.37395     1.39643  0.00623535
        1669     1.37595     1.39642  0.00623162
        1670     1.37793     1.39641   0.0062279
        1671      1.3799      1.3964  0.00622418
        1672     1.38186     1.39639  0.00622047
        1673     1.38381     1.39638  0.00621675
        1674     1.38574     1.39637  0.00621304
        1675     1.38765     1.39637  0.00620934
        1676     1.38956     1.39636  0.00620563
        1677     1.39144     1.39636  0.00620193
        1678     1.39331     1.39636  0.00619824
        1679     1.39517     1.39636  0.00619454
        1680     1.39701     1.39636  0.00619086
        1681     1.39884     1.39636  0.00618718
        1682     1.40065     1.39636   0.0061835
        1683     1.40245     1.39637  0.00617982
        1684     1.40424     1.39637  0.00617616
        1685     1.40602     1.39638  0.00617249
        1686     1.40778     1.39638  0.00616884
        1687     1.40953     1.39639  0.00616518
        1688     1.41127      1.3964  0.00616154
        1689     1.41299     1.39641   0.0061579
        1690      1.4147     1.39642  0.00615426
        1691     1.41641     1.39643  0.00615064
        1692      1.4181     1.39645  0.00614701
        1693     1.41979     1.39646   0.0061434
        1694     1.42147     1.39647  0.00613979
        1695     1.42315     1.39649  0.00613619
        1696     1.42481     1.39651  0.00613259
        1697     1.42647     1.39652    0.006129
        1698     1.42811     1.39654  0.00612542
        1699     1.42975     1.39656  0.00612185
        1700     1.43137     1.39658  0.00611828
        1701     1.43299      1.3966  0.00611472
        1702     1.43459     1.39663  0.00611117
        1703     1.43619     1.39665  0.00610763
        1704     1.43778     1.39667  0.00610409
        1705     1.43936      1.3967  0.00610056
        1706     1.44092     1.39673  0.00609704
        1707     1.44248     1.39675  0.00609353
        1708     1.44402     1.39678  0.00609002
        1709     1.44554     1.39681  0.00608653
        1710     1.44706     1.39684  0.00608304
        1711     1.44856     1.39687  0.00607956
        1712     1.45004      1.3969  0.00607608
        1713     1.45151     1.39693  0.00607262
        1714     1.45296     1.39696  0.00606917
        1715     1.45439       1.397  0.00606572
        1716     1.45579     1.39703  0.00606228
        1717     1.45718     1.39707  0.00605885
        1718     1.45854      1.3971  0.00605543
        1719     1.45987     1.39714  0.00605202
        1720     1.46118     1.39718  0.00604861
        1721     1.46246     1.39721  0.00604522
        1722      1.4637     1.39725  0.00604183
        1723      1.4649     1.39729  0.00603845
        1724     1.46607     1.39733  0.00603508
        1725      1.4672     1.39737  0.00603172
        1726     1.46829     1.39741  0.00602836
        1727     1.46934     1.39745  0.00602502
        1728     1.47033      1.3975  0.00602168
        1729     1.47128     1.39754  0.00601835
        1730     1.47218     1.39758  0.00601502
        1731     1.47303     1.39763  0.00601171
        1732     1.47382     1.39767   0.0060084
        1733     1.47456     1.39771  0.00600509
        1734     1.47523     1.39776   0.0060018
        1735     1.47584      1.3978  0.00599851
        1736     1.47639     1.39785  0.00599522
        1737     1.47687      1.3979  0.00599194
        1738     1.47729     1.39794  0.00598867
        1739     1.47763     1.39799   0.0059854
        1740      1.4779     1.39803  0.00598214
        1741      1.4781     1.39808  0.00597888
        1742     1.47823     1.39812  0.00597562
        1743     1.47828     1.39817  0.00597237
        1744     1.47826     1.39822  0.00596912
        1745     1.47815     1.39826  0.00596588
        1746     1.47797     1.39831  0.00596264
        1747     1.47771     1.39835   0.0059594
        1748     1.47737      1.3984  0.00595616
        1749     1.47696     1.39844  0.00595292
        1750     1.47646     1.39849  0.00594969
        1751     1.47588     1.39853  0.00594645
        1752     1.47522     1.39858  0.00594322
        1753     1.47449     1.39862  0.00593999
        1754     1.47367     1.39866  0.00593676
        1755     1.47277      1.3987  0.00593352
        1756     1.47179     1.39875  0.00593029
        1757     1.47073     1.39879  0.00592706
        1758     1.46959     1.39883  0.00592382
        1759     1.46838     1.39887  0.00592059
        1760      1.4671     1.39891  0.00591735
        1761     1.46574     1.39894  0.00591411
        1762     1.46431     1.39898  0.00591087
        1763     1.46282     1.39902  0.00590763
        1764     1.46126     1.39905  0.00590438
        1765     1.45963     1.39909  0.00590114
        1766     1.45795     1.39912  0.00589789
        1767     1.45621     1.39915  0.00589464
        1768     1.45441     1.39918  0.00589139
        1769     1.45256     1.39921  0.00588814
        1770     1.45066     1.39924  0.00588488
        1771     1.44871     1.39927  0.00588163
        1772     1.44673      1.3993  0.00587837
        1773      1.4447     1.39932  0.00587511
        1774     1.44264     1.39935  0.00587185
        1775     1.44055     1.39937  0.00586859
        1776     1.43842     1.39939  0.00586532
        1777     1.43628     1.39941  0.00586206
        1778     1.43411     1.39943  0.00585879
        1779     1.43193     1.39945  0.00585553
        1780     1.42974     1.39947  0.00585226
        1781     1.42753     1.39948    0.005849
        1782     1.42532      1.3995  0.00584573
        1783     1.42311     1.39951  0.00584247
        1784     1.42091     1.39952  0.00583921
        1785     1.41871     1.39953  0.00583595
        1786     1.41652     1.39954  0.00583269
        1787     1.41435     1.39955  0.00582943
        1788      1.4122     1.39956  0.00582617
        1789     1.41008     1.39957  0.00582292
        1790     1.40797     1.39957  0.00581967
        1791      1.4059     1.39957  0.00581642
        1792     1.40387     1.39958  0.00581318
        1793     1.40187     1.39958  0.00580993
        1794     1.39991     1.39958  0.00580669
        1795       1.398     1.39958  0.00580346
        1796     1.39614     1.39957  0.00580023
        1797     1.39432     1.39957    0.005797
        1798     1.39256     1.39957  0.00579378
        1799     1.39086     1.39956  0.00579056
        1800     1.38921     1.39956  0.00578735
        1801     1.38762     1.39955  0.00578414
        1802      1.3861     1.39954  0.00578093
        1803     1.38464     1.39953  0.00577773
        1804     1.38325     1.39953  0.00577454
        1805     1.38192     1.39952  0.00577134
        1806     1.38067     1.39951  0.00576816
        1807     1.37948     1.39949  0.00576498
        1808     1.37837     1.39948   0.0057618
        1809     1.37733     1.39947  0.00575863
        1810     1.37636     1.39946  0.00575546
        1811     1.37546     1.39944   0.0057523
        1812     1.37464     1.39943  0.00574914
        1813     1.37389     1.39942  0.00574599
        1814     1.37321      1.3994  0.00574284
        1815     1.37261     1.39939  0.00573969
        1816     1.37207     1.39937  0.00573655
        1817      1.3716     1.39936  0.00573341
        1818      1.3712     1.39934  0.00573028
        1819     1.37087     1.39933  0.00572715
        1820     1.37061     1.39931  0.00572403
        1821     1.37041     1.39929  0.00572091
        1822     1.37027     1.39928  0.00571779
        1823      1.3702     1.39926  0.00571467
        1824     1.37018     1.39925  0.00571156
        1825     1.37022     1.39923  0.00570846
        1826     1.37032     1.39921  0.00570535
        1827     1.37047      1.3992  0.00570225
        1828     1.37067     1.39918  0.00569915
        1829     1.37092     1.39917  0.00569606
        1830     1.37121     1.39915  0.00569296
        1831     1.37154     1.39914  0.00568988
        1832     1.37192     1.39912  0.00568679
        1833     1.37233     1.39911  0.00568371
        1834     1.37278     1.39909  0.00568062
        1835     1.37326     1.39908  0.00567755
        1836     1.37377     1.39907  0.00567447
        1837      1.3743     1.39905   0.0056714
        1838     1.37485     1.39904  0.00566833
        1839     1.37543     1.39903  0.00566526
        1840     1.37602     1.39901  0.00566219
        1841     1.37663       1.399  0.00565913
        1842     1.37726     1.39899  0.00565607
        1843     1.37789     1.39898  0.00565301
        1844     1.37853     1.39897  0.00564996
        1845     1.37917     1.39896  0.00564691
        1846     1.37982     1.39895  0.00564386
        1847     1.38047     1.39894  0.00564081
        1848     1.38111     1.39893  0.00563777
        1849     1.38175     1.39892  0.00563473
        1850     1.38238     1.39891  0.00563169
        1851       1.383      1.3989  0.00562865
        1852     1.38361     1.39889  0.00562562
        1853      1.3842     1.39888  0.00562259
        1854     1.38478     1.39888  0.00561956
        1855     1.38534     1.39887  0.00561654
        1856     1.38588     1.39886  0.00561351
        1857     1.38639     1.39885  0.00561049
        1858     1.38689     1.39885  0.00560748
        1859     1.38736     1.39884  0.00560447
        1860     1.38781     1.39884  0.00560146
        1861     1.38823     1.39883  0.00559845
        1862     1.38862     1.39883  0.00559544
        1863     1.38898     1.39882  0.00559244
        1864     1.38931     1.39881  0.00558945
        1865     1.38961     1.39881  0.00558645
        1866     1.38988     1.39881  0.00558346
        1867     1.39011      1.3988  0.00558047
        1868     1.39031      1.3988  0.00557748
        1869     1.39047     1.39879   0.0055745
        1870      1.3906     1.39879  0.00557152
        1871     1.39068     1.39878  0.00556855
