#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          66      1.1574     1.57558   0.0243653
          67     1.14014     1.56908   0.0248533
          68     1.12284     1.56252   0.0253394
          69     1.10552      1.5559   0.0258233
          70     1.08819     1.54921   0.0263046
          71     1.07087     1.54248    0.026783
          72     1.05358     1.53569   0.0272581
          73     1.03633     1.52885   0.0277298
          74     1.01914     1.52196   0.0281975
          75     1.00203     1.51503   0.0286611
          76    0.985006     1.50805   0.0291201
          77    0.968093     1.50104   0.0295742
          78    0.951307     1.49399   0.0300231
          79    0.934664     1.48691   0.0304664
          80     0.91818      1.4798   0.0309039
          81    0.901873     1.47267   0.0313352
          82    0.885758     1.46551     0.03176
          83     0.86985     1.45833   0.0321779
          84    0.854167     1.45114   0.0325888
          85    0.838723     1.44394   0.0329922
          86    0.823535     1.43672    0.033388
          87    0.808615      1.4295   0.0337757
          88    0.793979     1.42228   0.0341553
          89    0.779641     1.41506   0.0345263
          90    0.765613     1.40784   0.0348887
          91    0.751908     1.40064    0.035242
          92    0.738538     1.39344   0.0355862
          93    0.725514     1.38626   0.0359209
          94    0.712847     1.37909   0.0362461
          95    0.700547     1.37195   0.0365616
          96    0.688623     1.36483   0.0368671
          97    0.677084     1.35774   0.0371626
          98    0.665937     1.35068   0.0374478
          99    0.655188     1.34366   0.0377228
         100    0.644844     1.33667   0.0379873
         101     0.63491     1.32972   0.0382414
         102    0.625389     1.32282   0.0384848
         103    0.616286     1.31596   0.0387177
         104    0.607604     1.30915   0.0389399
         105    0.599345     1.30239   0.0391514
         106    0.591508     1.29568   0.0393522
         107    0.584095     1.28903   0.0395424
         108    0.577105     1.28244   0.0397219
         109    0.570536     1.27591   0.0398908
         110    0.564388     1.26944   0.0400492
         111    0.558658     1.26303    0.040197
         112    0.553342      1.2567   0.0403345
         113    0.548436     1.25043   0.0404616
         114    0.543937     1.24423   0.0405785
         115    0.539838     1.23811   0.0406853
         116    0.536136     1.23206   0.0407821
         117    0.532822     1.22608   0.0408691
         118    0.529891     1.22018   0.0409464
         119    0.527335     1.21436   0.0410142
         120    0.525146     1.20861   0.0410726
         121    0.523316     1.20295   0.0411218
         122    0.521836     1.19737   0.0411619
         123    0.520699     1.19187   0.0411933
         124    0.519894     1.18645    0.041216
         125    0.519412     1.18111   0.0412303
         126    0.519244     1.17586   0.0412363
         127    0.519379     1.17069   0.0412343
         128    0.519808      1.1656   0.0412245
         129    0.520519      1.1606   0.0412071
         130    0.521502     1.15569   0.0411824
         131    0.522746     1.15086   0.0411504
         132     0.52424     1.14611   0.0411116
         133    0.525973     1.14145    0.041066
         134    0.527935     1.13687    0.041014
         135    0.530114     1.13237   0.0409557
         136    0.532499     1.12796   0.0408914
         137    0.535079     1.12363   0.0408213
         138    0.537844     1.11939   0.0407456
         139    0.540782     1.11523   0.0406645
         140    0.543881     1.11115   0.0405783
         141    0.547132     1.10715   0.0404872
         142    0.550523     1.10323   0.0403914
         143    0.554044     1.09939   0.0402911
         144    0.557684     1.09562   0.0401866
         145    0.561432     1.09194   0.0400779
         146     0.56528     1.08833   0.0399654
         147    0.569216      1.0848   0.0398493
         148    0.573231     1.08134   0.0397296
         149    0.577316     1.07796   0.0396067
         150     0.58146     1.07465   0.0394808
         151    0.585655     1.07141   0.0393519
         152    0.589893     1.06825   0.0392203
         153    0.594165     1.06515   0.0390862
         154    0.598462     1.06212   0.0389497
         155    0.602778     1.05915   0.0388109
         156    0.607103     1.05626   0.0386702
         157    0.611431     1.05342   0.0385275
         158    0.615756     1.05065   0.0383831
         159    0.620069     1.04794   0.0382371
         160    0.624365      1.0453   0.0380897
         161    0.628637     1.04271   0.0379409
         162    0.632879     1.04018    0.037791
         163    0.637086     1.03771     0.03764
         164    0.641252     1.03529    0.037488
         165    0.645373     1.03293   0.0373352
         166    0.649444     1.03062   0.0371817
         167     0.65346     1.02836   0.0370276
         168    0.657418     1.02615   0.0368729
         169    0.661314     1.02399   0.0367179
         170    0.665144     1.02188   0.0365625
         171    0.668905     1.01981   0.0364069
         172    0.672595      1.0178   0.0362512
         173    0.676209     1.01582   0.0360954
         174    0.679747     1.01389   0.0359396
         175    0.683206       1.012   0.0357839
         176    0.686584     1.01015   0.0356283
         177     0.68988     1.00834   0.0354729
         178    0.693092     1.00657   0.0353178
         179    0.696219     1.00484    0.035163
         180    0.699261     1.00314   0.0350086
         181    0.702216     1.00148   0.0348547
         182    0.705085    0.999849   0.0347012
         183    0.707867    0.998253   0.0345482
         184    0.710563    0.996689   0.0343958
         185    0.713171    0.995157    0.034244
         186    0.715694    0.993654   0.0340929
         187    0.718131    0.992181   0.0339424
         188    0.720483    0.990736   0.0337926
         189    0.722751    0.989318   0.0336435
         190    0.724937    0.987926   0.0334952
         191     0.72704    0.986561   0.0333477
         192    0.729064    0.985219   0.0332009
         193    0.731008    0.983902    0.033055
         194    0.732876    0.982608     0.03291
         195    0.734669    0.981337   0.0327658
         196    0.736389    0.980087   0.0326224
         197    0.738039    0.978858   0.0324799
         198     0.73962     0.97765   0.0323384
         199    0.741134    0.976462   0.0321977
         200    0.742585    0.975292   0.0320579
         201    0.743972    0.974141   0.0319191
         202    0.745301    0.973009   0.0317812
         203    0.746571    0.971893   0.0316442
         204    0.747788    0.970795   0.0315081
         205    0.748954    0.969712    0.031373
         206    0.750069    0.968646   0.0312388
         207    0.751137    0.967595   0.0311056
         208    0.752161     0.96656   0.0309733
         209    0.753144    0.965539   0.0308419
         210    0.754088    0.964532   0.0307115
         211    0.754995    0.963539    0.030582
         212    0.755868    0.962559   0.0304534
         213     0.75671    0.961593   0.0303258
         214    0.757525    0.960639    0.030199
         215    0.758313    0.959698   0.0300732
         216    0.759079    0.958769   0.0299483
         217    0.759823    0.957852   0.0298244
         218    0.760548    0.956947   0.0297013
         219    0.761256    0.956054   0.0295791
         220    0.761951    0.955171   0.0294578
         221    0.762634      0.9543   0.0293374
         222    0.763306     0.95344   0.0292179
         223     0.76397     0.95259   0.0290992
         224    0.764628    0.951751   0.0289814
         225    0.765281    0.950922   0.0288644
         226    0.765931    0.950104   0.0287483
         227     0.76658    0.949295    0.028633
         228    0.767231    0.948497   0.0285186
         229    0.767884    0.947708   0.0284049
         230    0.768542    0.946929   0.0282921
         231    0.769205     0.94616   0.0281801
         232    0.769875      0.9454   0.0280689
         233    0.770553    0.944649   0.0279584
         234     0.77124    0.943908   0.0278488
         235    0.771938    0.943177   0.0277399
         236    0.772647    0.942454   0.0276318
         237    0.773369    0.941741   0.0275244
         238    0.774105    0.941036   0.0274177
         239    0.774856    0.940341   0.0273118
         240    0.775622    0.939655   0.0272067
         241    0.776405    0.938977   0.0271022
         242    0.777206    0.938309   0.0269984
         243    0.778026    0.937649   0.0268954
         244    0.778867    0.936998    0.026793
         245    0.779727    0.936356   0.0266914
         246    0.780609    0.935723   0.0265904
         247    0.781514    0.935099   0.0264901
         248    0.782442    0.934483   0.0263904
         249    0.783394    0.933877   0.0262914
         250    0.784371    0.933279    0.026193
         251    0.785373    0.932689   0.0260953
         252      0.7864    0.932109   0.0259982
         253    0.787453    0.931537   0.0259017
         254    0.788534    0.930974   0.0258059
         255    0.789643     0.93042   0.0257106
         256     0.79078    0.929874    0.025616
         257    0.791946    0.929338   0.0255219
         258    0.793142     0.92881   0.0254284
         259    0.794367    0.928291   0.0253356
         260    0.795623    0.927781   0.0252433
         261    0.796908    0.927279   0.0251515
         262    0.798225    0.926787   0.0250603
         263    0.799572    0.926303   0.0249697
         264    0.800949    0.925828   0.0248797
         265    0.802358    0.925362   0.0247901
         266    0.803797    0.924905   0.0247012
         267    0.805266    0.924457   0.0246127
         268    0.806766    0.924018   0.0245248
         269    0.808295    0.923588   0.0244374
         270    0.809855    0.923166   0.0243505
         271    0.811443    0.922754   0.0242641
         272    0.813061    0.922351   0.0241783
         273    0.814707    0.921957   0.0240929
         274    0.816382    0.921571   0.0240081
         275    0.818084    0.921195   0.0239237
         276    0.819813    0.920828   0.0238399
         277    0.821568    0.920469   0.0237565
         278    0.823348     0.92012   0.0236736
         279    0.825152    0.919779   0.0235912
         280     0.82698    0.919448   0.0235093
         281     0.82883    0.919126   0.0234278
         282      0.8307    0.918812   0.0233469
         283     0.83259    0.918507   0.0232663
         284      0.8345    0.918212   0.0231863
         285    0.836427    0.917925   0.0231067
         286    0.838369    0.917646   0.0230276
         287    0.840326    0.917377   0.0229489
         288    0.842297    0.917116   0.0228707
         289    0.844279    0.916864    0.022793
         290    0.846272    0.916621   0.0227157
         291    0.848275    0.916386   0.0226388
         292    0.850287     0.91616   0.0225624
         293    0.852304    0.915942   0.0224865
         294    0.854327    0.915732    0.022411
         295    0.856353    0.915531   0.0223359
         296    0.858381    0.915338   0.0222613
         297    0.860409    0.915153   0.0221871
         298    0.862436    0.914976   0.0221134
         299     0.86446    0.914807   0.0220401
         300    0.866482    0.914646   0.0219672
         301    0.868499    0.914493   0.0218947
         302    0.870509    0.914347   0.0218227
         303    0.872513    0.914209   0.0217511
         304    0.874509    0.914078     0.02168
         305    0.876495    0.913955   0.0216092
         306    0.878468    0.913839   0.0215389
         307    0.880428     0.91373    0.021469
         308    0.882373    0.913628   0.0213996
         309    0.884303    0.913534   0.0213305
         310    0.886216    0.913445   0.0212619
         311    0.888112    0.913364   0.0211937
         312     0.88999    0.913289   0.0211259
         313    0.891847    0.913221   0.0210585
         314    0.893682    0.913158   0.0209915
         315    0.895494    0.913102    0.020925
         316    0.897283    0.913052   0.0208588
         317    0.899047    0.913008   0.0207931
         318    0.900785     0.91297   0.0207277
         319    0.902497    0.912937   0.0206628
         320     0.90418    0.912909   0.0205982
         321    0.905835    0.912887   0.0205341
         322     0.90746     0.91287   0.0204703
         323    0.909054    0.912859   0.0204069
         324    0.910616    0.912852   0.0203439
         325    0.912145     0.91285   0.0202813
         326    0.913641    0.912852   0.0202191
         327    0.915103    0.912859   0.0201573
         328    0.916531     0.91287   0.0200958
         329    0.917923    0.912885   0.0200348
         330    0.919278    0.912905   0.0199741
         331    0.920597    0.912928   0.0199137
         332    0.921878    0.912955   0.0198538
         333    0.923122    0.912986   0.0197942
         334    0.924328    0.913019   0.0197349
         335    0.925495    0.913057   0.0196761
         336    0.926622    0.913097   0.0196175
         337    0.927708     0.91314   0.0195594
         338    0.928753    0.913187   0.0195016
         339    0.929756    0.913236   0.0194441
         340    0.930718    0.913287    0.019387
         341    0.931638    0.913341   0.0193302
         342    0.932516    0.913397   0.0192738
         343    0.933351    0.913455   0.0192177
         344    0.934144    0.913515   0.0191619
         345    0.934894    0.913577   0.0191065
         346    0.935602    0.913641   0.0190513
         347    0.936268    0.913706   0.0189965
         348    0.936892    0.913773   0.0189421
         349    0.937475     0.91384   0.0188879
         350    0.938015     0.91391   0.0188341
         351    0.938512     0.91398   0.0187806
         352    0.938968    0.914051   0.0187273
         353    0.939383    0.914122   0.0186744
         354    0.939757    0.914195   0.0186218
         355    0.940089    0.914268   0.0185695
         356     0.94038    0.914341   0.0185175
         357    0.940631    0.914415   0.0184658
         358     0.94084    0.914489   0.0184143
         359    0.941009    0.914562   0.0183632
         360    0.941139    0.914636   0.0183123
         361     0.94123     0.91471   0.0182617
         362    0.941282    0.914783   0.0182114
         363    0.941295    0.914856   0.0181614
         364    0.941271    0.914929   0.0181117
         365     0.94121    0.915001   0.0180622
         366    0.941115    0.915072    0.018013
         367    0.940985    0.915143    0.017964
         368    0.940821    0.915213   0.0179154
         369    0.940624    0.915282   0.0178669
         370    0.940396    0.915349   0.0178188
         371    0.940136    0.915416   0.0177709
         372    0.939845    0.915482   0.0177232
         373    0.939523    0.915546   0.0176758
         374    0.939171     0.91561   0.0176287
         375    0.938789    0.915671   0.0175818
         376    0.938379    0.915732   0.0175351
         377    0.937942    0.915791   0.0174887
         378    0.937479    0.915848   0.0174425
         379    0.936989    0.915904   0.0173966
         380    0.936475    0.915958   0.0173509
         381    0.935936     0.91601   0.0173054
         382    0.935374    0.916061   0.0172602
         383    0.934789     0.91611   0.0172152
         384    0.934181    0.916157   0.0171705
         385    0.933553    0.916202   0.0171259
         386    0.932904    0.916245   0.0170816
         387    0.932235    0.916287   0.0170375
         388    0.931545    0.916326   0.0169936
         389    0.930837    0.916363     0.01695
         390    0.930111    0.916399   0.0169066
         391    0.929366    0.916432   0.0168634
         392    0.928603    0.916463   0.0168204
         393    0.927824    0.916492   0.0167776
         394    0.927029    0.916519    0.016735
         395    0.926217    0.916543   0.0166927
         396     0.92539    0.916565   0.0166506
         397    0.924549    0.916586   0.0166086
         398    0.923693    0.916603   0.0165669
         399    0.922824    0.916619   0.0165254
         400    0.921943    0.916632   0.0164841
         401    0.921049    0.916643    0.016443
         402    0.920143    0.916652   0.0164021
         403    0.919226    0.916658   0.0163614
         404    0.918299    0.916662   0.0163209
         405    0.917364    0.916664   0.0162806
         406    0.916419    0.916664   0.0162405
         407    0.915466    0.916661   0.0162006
         408    0.914503    0.916655   0.0161609
         409    0.913532    0.916648   0.0161214
         410    0.912552    0.916638    0.016082
         411    0.911566    0.916625   0.0160429
         412    0.910572    0.916611    0.016004
         413    0.909573    0.916594   0.0159652
         414    0.908568    0.916574   0.0159267
         415    0.907559    0.916553   0.0158883
         416    0.906546    0.916528   0.0158502
         417    0.905527    0.916502   0.0158122
         418    0.904504    0.916473   0.0157744
         419    0.903477    0.916442   0.0157368
         420    0.902447    0.916409   0.0156993
         421    0.901413    0.916373   0.0156621
         422    0.900377    0.916336    0.015625
         423    0.899339    0.916295   0.0155881
         424      0.8983    0.916253   0.0155514
         425    0.897261    0.916208   0.0155149
         426     0.89622    0.916161   0.0154785
         427     0.89518    0.916112   0.0154424
         428     0.89414    0.916061   0.0154064
         429    0.893102    0.916007   0.0153705
         430    0.892068    0.915952   0.0153349
         431    0.891037    0.915894   0.0152994
         432    0.890011    0.915834   0.0152641
         433    0.888988    0.915772    0.015229
         434     0.88797    0.915708    0.015194
         435    0.886959    0.915642   0.0151593
         436    0.885956    0.915574   0.0151246
         437     0.88496    0.915504   0.0150902
         438     0.88397    0.915432   0.0150559
         439    0.882988    0.915358   0.0150218
         440    0.882014    0.915282   0.0149879
         441     0.88105    0.915204   0.0149541
         442    0.880096    0.915125   0.0149204
         443    0.879154    0.915044    0.014887
         444    0.878223    0.914961   0.0148537
         445    0.877304    0.914876   0.0148206
         446    0.876398     0.91479   0.0147876
         447    0.875506    0.914702   0.0147548
         448    0.874629    0.914613   0.0147221
         449    0.873767    0.914522   0.0146896
         450    0.872921    0.914429   0.0146572
         451    0.872092    0.914335    0.014625
         452    0.871281     0.91424    0.014593
         453     0.87049    0.914143   0.0145611
         454    0.869719    0.914046   0.0145293
         455    0.868968    0.913946   0.0144978
         456    0.868237    0.913846   0.0144663
         457    0.867528    0.913745    0.014435
         458     0.86684    0.913642   0.0144038
         459    0.866175    0.913539   0.0143728
         460    0.865532    0.913435    0.014342
         461    0.864913    0.913329   0.0143112
         462    0.864318    0.913223   0.0142807
         463    0.863748    0.913117   0.0142502
         464    0.863203    0.913009   0.0142199
         465    0.862683    0.912901   0.0141897
         466    0.862189    0.912792   0.0141597
         467     0.86172    0.912683   0.0141298
         468    0.861279    0.912573   0.0141001
         469    0.860863    0.912462   0.0140704
         470    0.860473    0.912352   0.0140409
         471    0.860109    0.912241   0.0140115
         472    0.859773     0.91213   0.0139823
         473    0.859463    0.912018   0.0139532
         474    0.859181    0.911907   0.0139242
         475    0.858926    0.911795   0.0138953
         476    0.858696    0.911684   0.0138666
         477    0.858493    0.911572    0.013838
         478    0.858314    0.911461   0.0138095
         479    0.858161     0.91135   0.0137811
         480    0.858033    0.911239   0.0137528
         481     0.85793    0.911128   0.0137247
         482    0.857851    0.911017   0.0136966
         483    0.857797    0.910907   0.0136687
         484    0.857768    0.910797   0.0136409
         485    0.857764    0.910688   0.0136132
         486    0.857782    0.910579   0.0135857
         487    0.857824    0.910471   0.0135582
         488    0.857889    0.910363   0.0135308
         489    0.857975    0.910256   0.0135036
         490    0.858085    0.910149   0.0134765
         491    0.858218    0.910044   0.0134494
         492    0.858374    0.909939   0.0134225
         493     0.85855    0.909834   0.0133957
         494    0.858748    0.909731    0.013369
         495    0.858967    0.909628   0.0133423
         496    0.859207    0.909527   0.0133158
         497    0.859469    0.909426   0.0132894
         498    0.859752    0.909326   0.0132631
         499    0.860056    0.909227   0.0132369
         500     0.86038     0.90913   0.0132108
         501    0.860726    0.909033   0.0131848
         502    0.861093    0.908938   0.0131588
         503    0.861482    0.908843    0.013133
         504    0.861891     0.90875   0.0131073
         505    0.862321    0.908658   0.0130817
         506    0.862772    0.908568   0.0130561
         507    0.863246    0.908478   0.0130307
         508    0.863742     0.90839   0.0130053
         509     0.86426    0.908303   0.0129801
         510    0.864802    0.908218   0.0129549
         511    0.865367    0.908134   0.0129298
         512    0.865956    0.908052   0.0129048
         513    0.866569    0.907971   0.0128799
         514    0.867208    0.907892   0.0128551
         515    0.867872    0.907814   0.0128304
         516    0.868563    0.907738   0.0128057
         517    0.869279    0.907664   0.0127812
         518    0.870023    0.907591   0.0127567
         519    0.870794     0.90752   0.0127323
         520    0.871594    0.907451    0.012708
         521    0.872421    0.907384   0.0126838
         522    0.873276    0.907318   0.0126597
         523     0.87416    0.907255   0.0126356
         524    0.875073    0.907193   0.0126117
         525    0.876016    0.907134   0.0125878
         526    0.876988    0.907077    0.012564
         527    0.877989    0.907022   0.0125403
         528    0.879019    0.906969   0.0125166
         529    0.880078    0.906918   0.0124931
         530    0.881167    0.906869   0.0124696
         531    0.882283    0.906823   0.0124462
         532    0.883428    0.906779   0.0124229
         533    0.884601    0.906737   0.0123997
         534    0.885801    0.906698   0.0123765
         535    0.887027    0.906661   0.0123534
         536     0.88828    0.906627   0.0123304
         537    0.889557    0.906595   0.0123075
         538    0.890858    0.906566   0.0122847
         539    0.892181    0.906539   0.0122619
         540    0.893525    0.906515   0.0122392
         541    0.894889    0.906494   0.0122166
         542    0.896273    0.906475   0.0121941
         543    0.897674    0.906459   0.0121716
         544    0.899091    0.906445   0.0121493
         545    0.900523    0.906434    0.012127
         546     0.90197    0.906426   0.0121048
         547    0.903427    0.906421   0.0120826
         548    0.904893    0.906418   0.0120606
         549    0.906367    0.906418   0.0120386
         550    0.907848     0.90642   0.0120167
         551    0.909331    0.906426   0.0119949
         552    0.910816    0.906433   0.0119732
         553      0.9123    0.906444   0.0119516
         554    0.913783    0.906457     0.01193
         555     0.91526    0.906473   0.0119085
         556    0.916731    0.906492   0.0118871
         557    0.918192    0.906513   0.0118658
         558    0.919643    0.906536   0.0118445
         559    0.921081    0.906562   0.0118234
         560    0.922506    0.906591   0.0118023
         561    0.923914    0.906622   0.0117813
         562    0.925305    0.906655   0.0117604
         563    0.926675     0.90669   0.0117395
         564    0.928025    0.906728   0.0117188
         565    0.929352    0.906768   0.0116981
         566    0.930656     0.90681   0.0116775
         567    0.931935    0.906855    0.011657
         568    0.933188    0.906901   0.0116366
         569    0.934413    0.906949   0.0116162
         570     0.93561       0.907    0.011596
         571    0.936776    0.907052   0.0115758
         572    0.937913    0.907106   0.0115557
         573    0.939018    0.907162   0.0115356
         574    0.940092    0.907219   0.0115157
         575    0.941133    0.907278   0.0114958
         576    0.942142    0.907338    0.011476
         577    0.943119      0.9074   0.0114563
         578    0.944063    0.907464   0.0114366
         579    0.944975    0.907529   0.0114171
         580    0.945855    0.907595   0.0113976
         581    0.946703    0.907662   0.0113782
         582    0.947521    0.907731   0.0113588
         583    0.948309      0.9078   0.0113395
         584    0.949066    0.907871   0.0113203
         585    0.949794    0.907942   0.0113012
         586    0.950492    0.908015   0.0112822
         587    0.951164    0.908089   0.0112632
         588    0.951808    0.908163   0.0112443
         589    0.952426    0.908238   0.0112254
         590    0.953019    0.908314   0.0112067
         591    0.953589    0.908391    0.011188
         592    0.954136    0.908468   0.0111693
         593    0.954661    0.908546   0.0111508
         594    0.955165    0.908624   0.0111323
         595    0.955649    0.908703   0.0111138
         596    0.956114    0.908783   0.0110955
         597    0.956562    0.908863   0.0110772
         598    0.956994    0.908943    0.011059
         599    0.957412    0.909024   0.0110408
         600    0.957816    0.909106   0.0110227
         601    0.958206    0.909187   0.0110047
         602    0.958583    0.909269   0.0109867
         603     0.95895    0.909352   0.0109688
         604    0.959305    0.909434   0.0109509
         605    0.959651    0.909517   0.0109331
         606    0.959989    0.909601   0.0109154
         607    0.960318    0.909684   0.0108977
         608     0.96064    0.909768   0.0108801
         609    0.960954    0.909852   0.0108626
         610    0.961261    0.909936   0.0108451
         611    0.961561    0.910021   0.0108277
         612    0.961855    0.910106   0.0108103
         613    0.962144     0.91019    0.010793
         614    0.962428    0.910276   0.0107758
         615    0.962708    0.910361   0.0107586
         616    0.962984    0.910446   0.0107415
         617    0.963256    0.910532   0.0107244
         618    0.963524    0.910618   0.0107074
         619    0.963789    0.910703   0.0106905
         620     0.96405     0.91079   0.0106736
         621    0.964309    0.910876   0.0106567
         622    0.964566    0.910962   0.0106399
         623    0.964821    0.911048   0.0106232
         624    0.965074    0.911135   0.0106065
         625    0.965325    0.911222   0.0105899
         626    0.965575    0.911309   0.0105734
         627    0.965823    0.911396   0.0105569
         628    0.966072    0.911483   0.0105404
         629    0.966321     0.91157    0.010524
         630    0.966569    0.911657   0.0105077
         631    0.966817    0.911744   0.0104914
         632    0.967065    0.911832   0.0104751
         633    0.967313     0.91192    0.010459
         634    0.967563    0.912007   0.0104428
         635    0.967814    0.912095   0.0104268
         636    0.968067    0.912183   0.0104107
         637    0.968322    0.912271   0.0103948
         638    0.968577     0.91236   0.0103788
         639    0.968834    0.912448    0.010363
         640    0.969094    0.912537   0.0103472
         641    0.969356    0.912625   0.0103314
         642    0.969622    0.912714   0.0103157
         643     0.96989    0.912803      0.0103
         644    0.970161    0.912892   0.0102844
         645    0.970436    0.912981   0.0102689
         646    0.970714    0.913071   0.0102534
         647    0.970996     0.91316   0.0102379
         648    0.971279     0.91325   0.0102225
         649    0.971565     0.91334   0.0102071
         650    0.971854     0.91343   0.0101918
         651    0.972145     0.91352   0.0101766
         652    0.972438     0.91361   0.0101614
         653    0.972733    0.913701   0.0101462
         654    0.973031    0.913791   0.0101311
         655    0.973331    0.913882    0.010116
         656    0.973632    0.913973    0.010101
         657    0.973934    0.914065   0.0100861
         658    0.974238    0.914156   0.0100712
         659    0.974541    0.914248   0.0100563
         660    0.974844     0.91434   0.0100415
         661    0.975147    0.914432   0.0100267
         662    0.975449    0.914524    0.010012
         663    0.975751    0.914616   0.0099973
         664    0.976051    0.914709  0.00998267
         665    0.976349    0.914801  0.00996809
         666    0.976644    0.914894  0.00995356
         667    0.976935    0.914987  0.00993907
         668    0.977222     0.91508  0.00992463
         669    0.977505    0.915174  0.00991023
         670    0.977784    0.915267  0.00989588
         671    0.978058    0.915361  0.00988157
         672    0.978327    0.915454  0.00986731
         673     0.97859    0.915548   0.0098531
         674    0.978846    0.915642  0.00983893
         675    0.979094    0.915736   0.0098248
         676    0.979334     0.91583  0.00981071
         677    0.979566    0.915924  0.00979668
         678    0.979789    0.916019  0.00978268
         679    0.980003    0.916113  0.00976872
         680    0.980207    0.916207  0.00975481
         681      0.9804    0.916301  0.00974094
         682    0.980582    0.916396  0.00972712
         683    0.980754     0.91649  0.00971333
         684    0.980915    0.916584  0.00969959
         685    0.981066    0.916678  0.00968589
         686    0.981206    0.916772  0.00967222
         687    0.981335    0.916866   0.0096586
         688    0.981454     0.91696  0.00964502
         689    0.981562    0.917054  0.00963148
         690    0.981659    0.917147  0.00961797
         691    0.981745    0.917241  0.00960451
         692    0.981819    0.917334  0.00959108
         693    0.981883    0.917427  0.00957769
         694    0.981936     0.91752  0.00956434
         695    0.981977    0.917613  0.00955103
         696    0.982008    0.917706  0.00953776
         697    0.982027    0.917798  0.00952452
         698    0.982035     0.91789  0.00951132
         699    0.982033    0.917982  0.00949815
         700    0.982021    0.918073  0.00948503
         701    0.981998    0.918164  0.00947193
         702    0.981966    0.918255  0.00945888
         703    0.981923    0.918346  0.00944586
         704    0.981871    0.918436  0.00943287
         705    0.981808    0.918526  0.00941992
         706    0.981737    0.918615    0.009407
         707    0.981655    0.918705  0.00939412
         708    0.981564    0.918793  0.00938127
         709    0.981463    0.918882  0.00936845
         710    0.981352     0.91897  0.00935567
         711    0.981232    0.919057  0.00934292
         712    0.981102    0.919145  0.00933021
         713    0.980963    0.919231  0.00931752
         714    0.980814    0.919317  0.00930487
         715    0.980653    0.919403  0.00929225
         716    0.980482    0.919489  0.00927967
         717    0.980299    0.919573  0.00926711
         718    0.980105    0.919658  0.00925459
         719      0.9799    0.919741   0.0092421
         720    0.979682    0.919825  0.00922964
         721    0.979451    0.919907  0.00921721
         722    0.979207     0.91999  0.00920481
         723    0.978951    0.920071  0.00919244
         724    0.978682    0.920152   0.0091801
         725    0.978399    0.920232  0.00916778
         726    0.978101    0.920312   0.0091555
         727    0.977788    0.920391  0.00914325
         728     0.97746     0.92047  0.00913103
         729    0.977116    0.920547  0.00911883
         730    0.976757    0.920624  0.00910667
         731    0.976381    0.920701  0.00909453
         732    0.975988    0.920776  0.00908242
         733    0.975577    0.920851  0.00907033
         734    0.975149    0.920925  0.00905828
         735    0.974701    0.920998  0.00904625
         736    0.974234     0.92107  0.00903425
         737     0.97375    0.921142  0.00902227
